frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,173.84,171.44,0.76,358.28,142.89,151.94
1,171.85,165.77,355.7,352.22,167.82,166.2
2,169.99,165.6,352.62,350.36,178.08,175.67
3,167.47,162.12,351.23,349.59,184.51,181.57
4,163.89,159.65,350.6,349.62,186.72,186.45
5,161.37,157.04,351.17,349.48,187.13,188.45
6,157.94,155.05,351.55,350.26,187.88,187.75
7,147.28,149.51,352.07,351.62,186.82,185.82
8,144.03,146.02,353.22,351.9,185.74,136.84
9,137.66,141.27,351.85,351.55,187.58,170.26
10,133.02,135.43,352.92,351.04,187.75,177.23
11,124.37,128.65,352.48,350.92,188.08,179.23
12,112.62,112.0,355.27,353.77,188.89,183.48
13,102.21,98.59,356.45,353.0,189.58,186.54
14,98.27,96.88,356.75,353.27,189.68,188.79
15,96.22,98.13,357.47,353.2,189.38,190.61
16,92.85,94.45,359.66,355.35,189.6,192.99
17,88.65,83.4,2.37,356.43,189.31,191.75
18,89.11,82.18,7.11,358.65,190.03,191.9
19,87.88,83.56,11.04,0.24,189.44,192.16
20,88.99,82.64,15.55,2.3,188.5,192.8
21,85.26,78.76,17.82,8.73,188.22,192.48
22,83.88,77.95,24.2,11.98,187.72,194.66
23,85.76,75.93,29.67,15.69,188.05,194.75
24,83.49,73.52,32.58,17.43,187.81,194.21
25,83.99,73.74,35.17,22.68,187.84,194.58
26,84.2,68.47,38.36,22.59,188.16,194.67
27,80.75,65.75,43.9,30.6,188.92,194.4
28,79.56,65.08,47.55,35.5,189.0,193.84
29,75.67,63.73,50.0,40.51,188.56,193.57
30,72.83,62.82,51.03,41.76,188.42,193.57
31,71.67,61.71,51.26,42.18,188.5,193.02
32,66.37,56.94,51.83,43.09,188.05,191.61
33,62.58,55.54,53.43,43.77,187.53,192.52
34,60.69,53.02,52.47,43.77,187.53,191.95
35,57.86,51.56,52.14,43.13,186.96,191.39
36,56.0,51.19,51.62,43.41,186.47,191.75
37,53.89,47.76,51.87,41.89,186.07,192.28
38,52.44,45.96,51.22,41.89,185.55,191.72
39,51.8,45.79,51.15,42.33,185.04,191.95
40,49.48,45.61,49.85,42.33,185.4,191.4
41,48.53,45.61,49.4,42.33,185.32,191.4
42,49.25,46.48,47.12,38.18,186.21,192.98
43,50.35,45.63,45.02,34.87,186.74,192.95
44,52.28,45.65,44.26,32.86,187.1,193.33
45,55.0,48.43,43.14,31.96,188.35,194.25
46,59.19,50.09,41.88,31.54,188.88,195.84
47,65.96,56.19,40.93,30.8,190.08,196.59
48,70.72,60.66,39.53,30.33,190.57,198.18
49,72.16,61.96,37.12,29.99,191.24,197.87
50,75.1,63.61,34.82,27.05,192.78,197.0
51,77.64,64.9,34.03,24.01,191.29,196.66
52,80.44,67.8,29.95,20.92,191.55,195.5
53,84.74,77.28,25.83,14.59,190.33,193.78
54,87.22,82.94,23.72,14.24,189.62,192.49
55,86.41,83.11,19.65,11.58,188.36,192.67
56,86.57,87.47,15.43,10.17,188.18,192.93
57,102.41,94.89,11.77,5.45,186.13,189.87
58,102.13,101.46,8.6,3.76,184.54,189.33
59,108.76,106.28,4.99,0.61,184.01,187.53
60,114.9,110.35,4.8,0.07,183.63,187.24
61,118.27,113.01,2.41,358.12,182.41,185.59
62,133.95,131.27,359.37,356.03,181.77,183.97
63,140.34,146.01,356.13,353.98,179.79,181.76
64,144.87,152.13,355.08,352.33,178.28,180.0
65,148.85,151.34,352.61,350.99,176.97,178.84
66,154.38,155.05,350.06,350.23,176.78,177.08
67,161.48,160.79,349.52,348.88,175.77,176.77
68,163.46,163.06,347.81,348.59,176.85,177.27
