frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,163.55,163.43,1.46,358.33,181.33,175.52
1,162.09,163.29,0.9,358.33,181.26,175.64
2,161.56,163.34,0.9,358.16,180.95,176.11
3,162.26,162.76,1.17,358.16,181.38,176.15
4,162.26,162.9,1.38,358.16,180.86,176.15
5,162.3,162.53,1.4,358.0,180.88,175.93
6,162.13,162.53,1.61,358.22,180.33,175.36
7,161.78,162.83,1.46,358.22,179.84,175.36
8,161.4,162.83,1.31,358.23,179.61,175.71
9,161.96,162.97,1.54,358.44,179.09,175.22
10,162.16,163.8,1.56,359.03,178.79,174.68
11,162.16,163.21,1.56,359.03,178.82,174.68
12,162.0,163.35,1.56,359.03,178.82,174.68
13,162.0,162.83,1.56,358.87,178.82,174.51
14,162.0,162.78,1.56,359.03,178.9,175.08
15,161.44,162.69,1.22,359.08,178.91,174.68
16,161.47,163.14,1.46,359.3,178.71,174.43
17,161.64,164.11,1.48,359.46,178.68,174.96
18,161.95,163.79,1.62,359.25,179.15,175.45
19,162.32,163.93,1.41,359.25,179.62,175.46
20,162.32,164.07,1.41,359.25,179.62,175.46
21,163.08,164.21,1.78,359.26,179.64,175.46
22,163.6,164.95,1.8,359.26,179.89,175.42
23,165.38,164.57,2.46,358.66,180.2,175.28
24,166.1,164.44,2.58,358.65,180.74,175.28
25,165.85,164.76,2.42,358.43,180.51,175.51
26,165.85,165.59,2.42,358.59,180.8,176.62
27,166.53,165.97,2.76,358.55,180.75,177.15
28,166.77,165.13,2.97,358.39,180.52,176.45
29,166.46,165.13,2.88,358.4,180.31,176.44
30,166.46,165.51,2.88,358.56,179.39,176.23
31,166.43,164.62,3.01,358.56,178.14,175.54
32,165.01,162.57,3.73,358.35,177.33,174.45
33,159.41,161.35,4.34,358.51,176.2,174.18
34,155.93,159.06,5.27,358.88,176.58,174.52
35,151.35,153.82,5.69,359.17,172.95,177.2
36,145.6,152.81,6.41,359.81,172.21,179.51
37,137.66,146.6,7.29,0.82,169.54,180.86
38,132.48,143.68,6.59,0.84,177.62,182.93
39,124.53,143.45,6.52,1.33,180.78,183.43
40,117.16,134.21,7.18,1.7,182.33,184.5
41,110.95,123.06,7.59,359.79,184.15,185.36
42,104.35,87.91,9.74,0.33,185.57,186.51
43,94.67,91.44,11.69,3.55,186.02,187.99
44,88.82,81.68,13.79,6.29,186.44,187.82
45,82.42,81.53,17.11,17.33,187.36,190.4
46,78.13,76.93,20.3,24.55,188.83,189.92
47,75.77,74.49,21.92,27.43,188.8,189.48
48,71.17,65.34,25.16,31.53,188.21,189.04
49,67.68,64.62,26.61,32.13,187.13,188.61
50,62.34,62.2,28.65,28.65,185.78,188.2
51,58.01,53.82,27.84,26.41,185.03,188.11
52,53.21,49.0,26.72,26.23,184.73,187.95
53,50.03,49.13,26.02,24.6,184.4,187.82
54,48.98,46.53,26.14,25.28,184.37,187.32
55,48.08,45.18,26.74,25.64,184.37,187.05
56,48.49,44.62,27.05,24.8,184.47,187.04
57,49.1,45.73,27.25,25.01,183.77,186.18
58,52.54,54.03,27.17,30.79,183.86,185.86
59,58.1,60.96,26.86,33.59,183.62,183.39
60,61.23,64.91,26.46,34.43,182.84,184.17
61,68.44,68.14,24.41,21.09,181.19,183.23
62,75.99,78.61,21.92,20.66,181.72,182.6
63,82.08,73.66,19.12,14.35,182.7,182.9
64,92.05,85.13,17.46,9.32,183.58,183.21
65,101.18,98.06,16.16,6.88,183.17,182.94
66,110.56,97.08,16.17,7.93,183.51,184.5
67,119.25,118.59,17.36,4.76,182.98,184.13
68,127.4,131.06,17.74,3.83,182.77,182.97
69,134.75,140.84,17.49,3.79,182.26,182.24
70,139.2,149.91,17.37,3.59,182.2,181.05
71,145.12,152.63,16.38,3.29,181.77,180.16
72,151.3,151.13,15.8,2.07,180.63,179.07
73,157.79,149.83,15.41,1.48,179.49,177.19
74,163.81,148.84,15.07,359.97,178.88,175.33
75,168.37,154.75,14.28,0.02,177.42,173.24
76,173.91,158.25,13.77,0.04,177.67,172.58
77,175.56,158.72,11.87,359.83,177.14,172.38
78,176.69,163.44,9.8,359.7,177.42,170.91
79,177.89,166.31,8.67,359.71,177.95,169.41
80,176.59,165.05,6.91,358.8,177.91,168.66
81,176.64,166.2,6.12,358.27,178.08,168.63
82,175.91,165.11,5.8,358.18,178.15,168.76
83,174.79,165.59,5.19,358.39,177.72,169.19
84,173.97,163.64,5.05,358.45,178.47,167.5
85,173.59,163.5,4.68,358.45,178.15,167.79
86,172.28,163.51,4.21,358.46,177.62,167.7
87,170.32,163.28,3.73,358.44,177.4,168.16
88,170.88,163.28,3.96,358.44,177.53,168.24
89,169.94,162.67,3.69,358.02,177.15,168.7
90,169.78,162.81,3.81,358.02,177.1,168.21
91,170.05,163.66,3.67,358.18,177.81,168.52
92,170.05,164.51,3.68,358.33,177.78,169.21
93,168.82,164.4,3.35,358.49,177.78,170.05
94,167.57,163.78,3.01,358.49,177.8,170.58
95,167.33,163.16,3.02,358.7,177.78,170.51
96,166.93,162.68,2.81,358.71,177.99,170.06
97,166.07,162.53,2.68,358.71,177.48,169.67
98,165.47,162.73,2.35,358.86,177.8,170.27
99,164.69,162.25,1.93,358.65,178.49,170.56
100,164.94,162.73,1.93,358.87,178.47,170.73
101,166.0,163.22,1.92,358.86,178.46,170.81
