frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,180.08,184.47,351.16,350.29,188.81,181.07
1,180.13,184.74,351.36,350.28,188.61,181.39
2,180.61,185.52,351.63,350.69,188.39,181.39
3,180.56,185.52,351.58,350.69,188.04,181.39
4,180.99,185.66,351.79,350.64,187.82,181.71
5,180.62,185.75,351.64,350.64,187.6,181.71
6,180.62,185.71,351.64,350.7,187.6,181.71
7,180.42,186.53,351.48,351.05,187.38,182.02
8,180.11,186.53,351.32,351.05,187.16,182.02
9,180.1,186.39,351.37,351.0,187.16,182.02
10,180.04,186.03,351.32,350.86,187.16,181.49
11,179.98,185.99,351.32,350.91,186.4,181.49
12,179.92,185.99,351.32,350.91,186.05,181.49
13,179.92,185.99,351.32,350.91,186.05,181.49
14,179.54,185.99,350.94,350.91,186.4,181.49
15,179.98,186.04,350.94,350.96,186.76,181.17
16,179.11,186.04,350.57,350.75,186.76,181.7
17,179.48,185.69,350.72,350.61,188.05,181.49
18,178.68,185.34,350.34,350.26,188.05,181.8
19,178.68,185.49,350.34,350.32,188.05,181.8
20,178.62,185.49,350.56,350.1,187.52,182.33
21,179.54,185.86,350.93,350.32,189.03,182.12
22,179.92,185.51,351.03,350.19,189.3,181.91
23,179.16,185.51,350.66,350.19,188.54,181.91
24,179.97,185.86,351.19,350.53,188.04,181.91
25,180.3,185.14,351.08,350.4,188.16,181.7
26,180.3,185.86,351.3,350.75,187.58,181.7
27,180.75,185.86,351.3,350.75,187.54,181.7
28,180.81,185.86,351.3,350.75,187.55,182.02
29,180.81,185.46,351.3,350.56,187.19,181.8
30,180.81,185.46,351.52,350.56,186.61,181.48
31,180.36,185.36,351.3,350.56,186.83,181.48
32,179.98,185.32,351.14,350.61,186.58,181.48
33,179.98,185.32,351.14,350.61,186.58,181.48
34,179.98,185.67,351.14,350.75,187.29,182.01
35,179.37,185.82,351.14,350.8,187.65,182.01
36,179.8,186.14,351.3,351.07,188.35,182.44
37,180.28,187.36,351.73,351.53,189.07,182.98
38,180.73,188.77,351.52,352.3,190.64,182.98
39,181.62,190.67,351.67,352.94,190.55,183.41
40,183.97,192.61,352.08,353.88,190.31,183.52
41,188.23,193.41,353.97,354.13,191.12,183.97
