frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,164.77,166.16,349.86,354.75,164.22,167.87
1,168.6,166.25,349.35,351.35,172.41,174.39
2,169.73,168.43,348.2,348.95,176.64,177.3
3,169.48,166.89,347.95,348.35,177.44,178.62
4,167.05,165.14,347.08,346.84,178.18,179.51
5,164.63,165.56,346.98,347.34,178.93,179.57
6,162.98,160.13,347.61,347.6,177.91,179.91
7,160.49,157.31,347.26,347.32,178.15,180.12
8,158.87,154.05,348.22,347.86,177.43,180.88
9,152.94,149.99,348.8,346.92,178.2,182.61
10,147.53,142.07,350.06,347.75,178.98,177.65
11,145.83,139.52,351.44,349.35,179.17,171.98
12,140.32,136.03,351.37,350.18,179.91,179.23
13,135.0,133.36,352.55,351.45,181.22,182.01
14,124.12,125.68,356.48,352.17,180.89,73.44
15,122.27,123.83,1.14,354.76,181.87,166.91
16,116.6,119.77,2.96,355.64,182.62,177.05
17,113.8,111.83,6.31,356.98,184.04,180.54
18,108.25,110.16,9.18,359.69,185.31,185.21
19,108.39,104.51,15.92,5.29,185.15,188.13
20,106.24,103.73,20.31,10.5,186.59,191.53
21,105.48,103.19,23.29,19.23,187.9,193.29
22,107.03,106.66,28.19,28.39,188.74,194.96
23,111.16,111.14,35.51,34.19,190.85,196.3
24,115.77,116.44,43.56,41.87,192.69,197.07
25,123.37,119.83,55.46,51.86,195.25,199.03
26,118.67,122.9,56.87,54.99,196.33,200.98
27,112.96,115.56,58.82,58.04,196.28,201.86
28,112.69,108.39,65.09,61.59,195.31,202.65
29,111.19,103.57,68.83,62.3,195.26,203.77
30,114.36,106.3,76.58,66.91,195.44,205.3
31,108.32,109.93,78.2,74.3,197.15,204.11
32,106.91,114.85,80.61,78.39,196.84,204.47
33,110.19,119.73,85.68,83.63,197.68,203.43
34,112.42,129.65,89.29,92.31,196.45,203.74
35,119.67,126.87,94.56,95.61,196.58,203.33
36,123.57,127.37,96.77,97.36,197.02,203.25
37,125.65,129.83,97.66,99.9,197.12,204.36
38,126.84,129.56,99.16,99.59,197.35,205.04
39,127.05,128.56,100.32,101.83,198.48,204.42
40,130.93,130.65,103.32,102.22,195.57,204.07
41,130.6,134.25,102.4,107.04,194.56,202.39
42,133.05,139.29,102.63,111.01,193.94,201.15
43,133.38,144.04,101.21,108.26,190.96,198.92
44,136.28,108.22,95.78,60.51,191.37,198.31
45,142.9,102.93,93.44,65.47,189.71,195.8
46,138.7,99.09,86.68,71.69,189.38,193.87
47,139.96,103.13,82.72,86.28,189.57,192.62
48,136.74,108.09,72.66,83.56,189.52,192.96
49,117.17,82.87,49.01,65.96,189.12,190.53
50,107.49,88.06,34.18,68.16,188.02,190.75
51,121.63,79.33,39.28,50.34,189.11,189.03
52,132.22,81.18,43.13,40.24,189.62,189.98
53,109.03,70.94,17.18,24.18,189.27,189.17
54,109.9,92.31,4.48,9.42,188.17,189.04
55,114.7,103.61,359.72,358.13,186.35,187.66
56,119.34,105.81,356.34,353.05,184.07,186.7
57,127.12,123.65,353.26,351.02,182.58,185.21
58,133.71,128.02,349.95,349.39,179.79,183.23
59,144.77,146.25,347.67,346.42,179.69,182.81
60,152.78,157.95,346.48,347.02,178.7,181.59
61,156.52,161.46,346.38,347.42,178.0,180.7
