frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,183.03,186.79,352.95,351.87,192.35,185.75
1,180.2,187.04,350.44,352.71,188.11,181.86
2,182.26,188.83,352.24,353.19,189.19,180.67
3,183.43,185.93,353.42,351.51,187.28,179.55
4,182.62,185.93,353.58,351.3,187.13,181.07
5,179.53,184.69,352.42,351.22,186.14,179.79
6,178.79,185.58,351.9,351.3,185.47,181.07
7,179.15,184.96,351.7,350.94,187.03,181.08
8,179.04,184.6,351.63,350.59,188.2,180.75
9,179.58,185.31,351.85,350.8,186.89,180.54
10,180.02,185.1,352.0,350.85,186.79,180.54
11,180.02,185.04,352.22,350.8,185.42,180.53
12,180.39,184.96,352.37,350.87,186.01,180.11
13,180.33,184.96,352.37,351.01,186.37,180.64
14,180.39,184.6,351.93,350.94,187.6,181.06
15,180.46,184.52,352.15,350.94,186.55,181.38
16,180.51,184.01,351.98,350.56,186.82,181.48
17,180.03,183.73,351.71,350.44,186.54,181.49
18,180.14,184.14,351.55,350.71,186.72,181.27
19,181.23,183.93,352.34,350.42,185.96,181.6
20,181.15,183.93,352.17,350.42,186.46,181.92
21,181.15,184.63,352.17,350.77,186.07,181.93
22,181.09,184.63,352.17,350.77,186.42,182.24
23,180.31,183.93,351.8,350.63,186.04,182.03
24,180.31,183.79,351.8,350.57,186.39,182.35
25,180.67,183.85,351.75,350.63,186.42,182.35
26,181.09,184.55,351.97,351.19,186.24,182.13
27,181.46,185.24,352.55,351.68,186.38,182.35
28,181.46,185.24,352.55,351.68,186.73,182.03
29,181.04,185.24,352.77,351.89,186.56,181.51
30,181.35,185.99,352.92,352.08,186.77,182.03
31,181.3,185.99,352.87,352.08,186.73,182.04
32,181.66,186.34,352.64,352.36,187.69,182.77
33,181.66,186.69,352.21,352.29,188.47,183.87
34,182.15,186.69,352.58,352.5,188.51,183.65
35,181.32,186.65,352.17,352.45,188.91,183.65
36,180.42,185.95,351.96,352.1,189.17,183.35
37,179.25,184.19,351.57,350.91,190.3,184.86
38,179.48,183.86,351.15,350.44,191.08,184.95
39,178.13,183.04,350.93,350.07,190.59,184.4
40,176.81,182.29,350.46,349.37,190.59,184.78
41,177.62,183.48,350.56,349.57,191.16,184.98
42,178.9,186.21,350.9,350.73,192.26,186.34
43,180.19,186.29,351.24,350.65,192.91,186.11
44,180.23,186.31,351.02,350.36,193.46,186.05
45,182.0,187.51,350.76,350.4,193.69,185.73
46,190.6,188.48,354.39,350.51,191.21,185.09
47,197.47,191.31,357.64,351.16,191.37,184.55
48,202.77,197.77,358.2,351.26,190.47,184.33
49,204.73,200.89,357.11,351.04,189.68,183.68
50,209.24,205.87,357.87,351.03,188.65,183.1
51,219.85,210.85,1.41,350.14,187.94,183.31
52,223.89,215.42,0.54,349.71,187.44,183.16
53,227.35,220.2,358.95,348.76,187.75,183.34
54,227.74,225.14,358.12,347.99,187.87,183.01
55,230.73,229.68,349.84,345.97,187.82,183.04
56,235.77,237.24,353.84,346.6,184.84,182.54
57,233.07,243.46,0.19,344.28,185.45,181.92
58,237.87,251.43,358.64,344.19,184.3,181.71
59,244.52,260.04,357.88,343.61,184.26,181.76
60,255.27,265.85,345.42,342.88,184.7,180.92
61,262.3,272.24,343.75,342.33,184.57,180.71
62,265.39,280.14,342.53,342.25,183.98,180.71
63,268.89,283.91,341.75,342.67,182.69,180.29
64,275.07,288.33,342.71,343.23,183.38,178.58
65,277.73,291.36,345.23,343.86,182.33,177.08
66,283.33,295.92,346.18,341.49,182.33,175.86
67,282.44,298.91,340.08,339.87,182.02,175.61
68,285.7,300.19,336.07,336.75,180.84,174.84
69,289.56,299.98,338.26,336.15,178.34,173.57
70,295.94,302.04,339.36,333.67,177.78,173.07
71,302.33,302.86,334.49,330.94,177.53,172.41
72,301.46,305.16,336.56,330.54,178.43,173.16
73,312.14,314.32,337.0,330.33,177.2,172.94
74,316.53,317.74,337.8,328.5,178.08,173.16
75,328.0,329.54,349.06,331.1,178.53,175.69
76,326.31,343.32,354.1,332.75,178.64,177.59
77,322.12,342.85,351.67,331.23,179.52,177.22
78,319.31,341.58,352.37,332.29,179.44,176.99
79,282.32,7.13,3.43,339.51,180.17,180.23
80,298.38,355.86,359.92,338.35,179.99,179.97
81,305.51,348.25,357.83,338.56,179.96,178.95
82,310.43,346.74,359.04,339.87,179.79,178.91
83,309.25,344.41,358.79,339.87,179.29,178.71
