frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,115.13,164.12,322.63,3.75,156.43,155.19
1,114.19,149.79,324.97,5.53,156.18,162.98
2,116.75,149.0,323.95,2.76,175.51,173.01
3,112.46,148.16,321.07,0.4,169.53,165.56
4,115.59,150.96,323.17,359.66,169.54,170.96
5,117.82,148.6,324.17,359.67,172.81,173.45
6,115.89,145.22,323.33,357.47,172.83,173.0
7,118.42,143.5,324.32,358.94,170.66,168.61
8,118.48,141.68,324.93,0.13,171.54,170.32
9,113.45,166.99,323.15,15.07,169.17,156.93
10,114.5,158.75,324.17,13.78,146.32,140.62
11,114.27,157.63,323.79,14.07,136.47,134.4
12,113.01,155.59,324.55,14.41,119.32,121.76
13,113.16,154.82,325.09,14.35,116.87,117.44
14,111.81,149.92,326.51,12.34,124.65,128.44
15,111.09,148.72,327.1,12.89,130.19,131.97
16,109.57,148.46,327.25,12.2,108.24,103.81
17,110.11,148.52,327.77,12.82,111.79,109.64
18,112.33,143.09,329.11,14.16,106.97,104.87
19,113.66,145.01,329.91,14.49,137.12,134.04
20,113.16,147.93,330.84,17.55,133.45,115.2
21,112.97,149.6,331.16,19.08,107.2,79.94
22,111.44,148.47,333.0,20.87,123.69,104.9
23,112.07,152.49,335.43,23.37,154.35,147.8
24,117.34,146.11,338.3,25.82,159.45,146.24
25,123.94,143.91,341.83,26.32,177.03,166.81
26,143.5,141.77,347.44,24.67,119.89,29.27
27,157.06,144.08,349.14,26.43,40.48,31.79
28,144.35,142.29,6.36,28.9,43.47,34.63
29,138.62,141.41,15.49,29.27,45.1,40.78
30,129.97,145.95,9.43,33.78,55.99,45.8
31,139.39,145.68,6.75,34.79,81.91,45.36
32,127.45,199.83,4.69,48.53,197.02,95.83
33,142.34,209.25,4.79,50.98,89.13,42.99
34,258.92,290.06,180.95,126.45,76.73,45.91
35,266.59,259.28,198.2,91.91,93.03,43.78
36,40.97,130.8,321.5,48.32,173.62,148.05
37,14.54,123.24,327.82,42.54,188.61,175.52
38,93.18,112.24,326.71,40.64,191.33,170.75
39,18.22,104.91,327.14,38.93,189.33,168.48
40,357.86,103.31,313.0,42.0,180.42,166.39
41,358.75,98.33,320.14,39.92,184.7,167.23
42,57.78,84.37,334.41,36.46,183.87,163.84
43,87.94,79.05,343.28,33.65,183.67,164.16
44,66.51,86.05,25.62,43.41,180.45,169.64
45,100.29,112.03,70.34,66.25,56.08,168.36
46,61.57,96.24,24.61,58.84,178.57,169.84
47,66.34,89.75,26.0,55.65,180.41,164.19
48,89.73,114.14,83.09,66.55,354.56,1.23
49,55.1,113.65,38.14,86.5,45.04,127.22
50,82.09,114.52,62.52,79.91,10.71,358.19
51,90.83,115.44,65.28,81.13,18.05,17.28
52,263.25,339.99,339.76,7.75,287.0,299.16
53,259.26,347.71,338.38,13.5,295.81,296.99
54,252.49,346.37,334.33,11.31,273.3,291.83
55,249.99,344.02,334.78,8.46,267.07,270.48
56,244.98,344.0,338.3,10.38,267.22,264.83
57,237.8,341.66,337.69,9.64,271.23,278.84
58,226.74,345.42,344.3,10.46,269.84,271.85
59,222.3,343.38,344.33,9.27,267.13,250.27
60,208.2,348.48,345.77,9.21,258.43,222.29
61,213.54,348.52,348.78,8.79,249.12,189.66
62,220.44,338.85,349.52,6.22,246.51,200.58
63,226.51,346.35,352.41,7.45,271.23,240.49
64,207.03,356.82,353.89,11.37,227.86,149.73
65,256.29,1.01,355.09,20.67,227.92,239.22
66,171.7,359.82,354.15,16.91,195.5,157.14
67,178.98,348.8,352.7,12.99,217.52,170.75
68,205.0,314.54,0.69,9.76,246.51,191.03
69,190.66,301.35,1.13,13.8,235.52,179.08
70,190.01,321.33,357.56,21.45,229.09,150.54
71,181.84,279.4,0.16,21.87,234.34,75.74
72,113.16,161.94,326.55,26.51,124.92,106.15
73,117.83,150.16,332.77,22.67,159.29,111.83
74,119.5,145.53,334.53,20.19,220.12,164.62
75,119.51,143.91,335.19,19.62,219.83,177.98
76,118.25,141.95,334.53,19.69,211.23,186.3
77,117.01,143.1,333.41,19.66,184.03,165.16
78,115.98,147.09,333.57,20.82,177.33,162.45
79,115.66,147.45,333.78,19.89,203.86,158.67
80,114.9,147.52,333.74,19.62,214.82,156.85
81,113.79,148.44,331.45,19.14,161.87,138.23
82,113.13,147.87,330.11,17.84,159.89,140.37
83,112.41,145.81,328.63,14.61,173.44,164.22
84,111.51,144.38,327.78,10.61,197.87,144.81
85,110.36,149.79,326.52,10.72,194.01,149.14
86,110.51,151.12,326.37,11.25,177.99,151.64
87,110.09,150.89,325.75,10.3,160.83,122.65
88,110.59,150.45,324.34,9.42,140.12,121.89
89,110.34,149.66,323.91,7.64,121.58,111.6
90,110.28,151.77,323.47,7.18,110.58,90.73
91,109.83,151.73,323.26,6.62,113.24,101.81
92,110.02,151.73,323.37,6.44,113.17,95.92
93,109.72,154.76,322.99,6.02,115.38,103.21
94,110.33,156.83,322.64,6.13,130.79,131.66
95,110.54,157.18,322.38,6.26,136.38,140.7
96,110.51,155.87,323.02,5.31,141.88,145.49
97,111.5,156.81,323.03,6.41,149.65,152.2
98,111.27,156.03,322.92,6.44,155.56,151.52
99,111.48,155.88,323.25,9.02,139.68,137.85
100,111.4,157.59,320.87,11.55,135.0,124.51
101,112.21,152.77,319.48,9.03,132.85,119.58
102,112.14,152.77,318.75,9.05,133.91,123.01
