frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,178.02,199.11,351.05,6.19,181.16,177.96
1,193.24,199.28,3.22,7.41,208.6,181.97
2,206.04,213.57,8.76,10.82,268.43,192.35
3,202.74,213.33,4.93,8.86,211.94,199.75
4,207.63,215.94,357.32,4.05,253.8,211.7
5,204.41,211.46,357.27,2.93,242.43,227.01
6,210.06,212.45,356.72,2.28,264.18,253.87
7,212.26,213.04,357.07,2.17,251.07,236.67
8,213.13,213.88,358.17,2.47,249.28,238.0
9,214.05,211.92,0.29,2.3,261.22,251.36
10,212.28,217.28,359.58,2.59,255.59,242.84
11,215.0,220.55,357.86,3.09,251.36,239.74
12,216.03,220.46,358.05,2.84,252.36,245.3
13,217.08,219.5,359.39,2.32,269.34,261.81
14,217.72,219.53,359.63,2.19,265.86,257.74
15,219.15,222.2,359.27,2.72,268.51,255.63
16,222.63,224.22,1.03,2.29,273.01,261.2
17,224.14,226.03,1.33,2.88,272.61,258.12
18,224.62,227.37,1.29,3.4,273.15,261.82
19,226.61,232.4,357.74,2.3,270.32,263.4
20,229.42,234.18,356.11,0.8,258.36,250.05
21,231.21,233.41,356.84,0.65,254.69,241.23
22,229.11,232.41,357.4,0.89,260.12,251.41
23,227.14,235.23,356.52,359.32,289.36,278.64
24,229.11,233.57,352.25,352.56,294.94,289.26
25,228.93,231.55,353.51,351.36,304.61,298.78
26,227.79,231.85,352.12,352.51,301.27,294.55
27,229.3,233.14,351.44,351.14,301.52,290.89
28,232.15,234.92,349.75,348.8,303.88,294.53
29,231.32,235.64,349.18,348.67,304.16,296.47
30,228.38,235.19,347.66,348.97,305.12,304.62
31,226.55,233.9,348.28,347.49,300.24,293.38
32,232.08,242.68,345.89,345.21,303.79,299.8
33,230.53,243.03,344.93,345.0,304.86,302.06
34,233.91,242.93,344.96,344.53,304.32,301.95
35,238.28,243.31,344.86,344.18,302.98,300.38
36,234.93,243.26,344.65,342.93,296.67,297.38
37,251.21,247.5,343.12,342.59,299.3,297.69
38,251.58,247.44,342.66,342.48,299.37,297.54
39,251.38,247.94,342.45,342.72,299.37,295.75
40,248.06,251.19,341.35,340.21,294.77,290.25
41,264.22,259.24,340.93,338.94,281.24,270.5
