frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,99.7,131.74,288.86,333.98,237.6,182.54
1,119.13,124.47,296.63,333.61,254.09,206.54
2,130.25,144.9,308.77,343.58,241.11,196.85
3,134.85,169.31,313.02,6.28,245.85,189.99
4,106.5,161.77,300.77,335.74,233.83,221.71
5,102.36,146.0,304.57,332.19,215.19,221.08
6,110.59,149.75,314.2,340.99,206.6,215.86
7,131.78,168.87,333.49,359.06,194.53,221.21
8,133.86,166.97,339.33,0.48,167.79,174.06
9,118.24,150.22,332.21,354.45,149.47,148.28
10,115.64,146.55,340.76,357.54,112.37,114.48
11,115.44,135.59,340.79,355.47,118.64,106.43
12,113.0,128.42,343.5,355.15,105.95,92.22
13,101.82,120.4,351.05,1.14,164.01,168.56
14,102.29,124.17,358.52,5.94,178.5,174.3
15,105.5,116.4,359.73,9.43,165.68,161.96
16,104.82,114.29,3.16,9.46,176.23,178.5
17,101.64,109.58,1.94,8.89,182.57,176.17
18,100.27,107.01,2.48,9.91,181.9,175.99
19,100.88,104.19,2.41,5.59,182.44,176.9
20,101.15,106.03,3.86,6.19,180.87,177.29
21,95.99,102.28,6.65,8.67,182.25,177.87
22,97.58,102.57,9.16,9.95,184.36,179.72
23,98.13,92.02,11.03,12.96,188.0,182.27
24,95.72,99.88,14.6,15.99,179.81,184.25
25,94.56,115.48,13.58,18.91,172.65,180.38
26,88.37,82.72,20.4,25.43,181.52,186.61
27,89.45,85.9,22.34,24.35,186.55,190.71
28,88.61,84.82,23.2,19.14,178.9,186.46
29,85.01,87.02,18.96,26.76,192.27,190.26
30,82.77,95.8,15.73,28.87,178.91,180.0
31,77.83,84.91,12.54,27.43,192.54,187.26
32,66.61,123.7,13.39,31.24,182.8,180.45
33,67.44,70.04,13.67,32.38,188.02,184.91
34,58.7,52.97,7.0,33.91,193.64,190.61
35,55.95,53.39,3.66,33.65,189.99,188.59
36,54.52,79.72,2.04,31.86,179.84,185.3
37,54.93,89.84,1.77,32.9,178.84,184.88
38,54.3,83.75,355.87,34.41,180.17,187.87
39,54.34,83.7,351.28,33.61,185.18,188.84
40,53.22,121.87,352.25,39.37,185.92,187.85
41,52.58,121.26,351.81,37.52,188.56,188.1
42,53.58,101.93,355.2,39.94,188.4,188.02
43,54.3,108.99,356.12,39.01,188.07,189.03
44,57.25,8.13,0.92,38.33,189.61,187.98
45,58.4,179.89,2.62,38.67,193.03,188.02
46,58.41,216.33,3.64,42.6,192.68,187.37
47,57.93,223.62,3.72,44.0,192.0,187.51
48,66.77,50.11,9.28,30.96,191.06,189.6
49,68.5,59.3,12.03,29.73,187.94,185.28
50,97.15,104.55,11.97,12.85,200.45,192.82
51,97.54,109.58,11.8,13.62,196.89,192.83
52,102.53,125.29,11.78,13.29,196.84,191.42
53,104.76,130.61,11.98,13.04,196.85,191.45
54,107.04,132.55,6.83,9.21,192.41,185.33
55,105.41,131.71,5.07,8.82,191.61,183.53
56,109.14,145.91,3.87,18.03,191.6,183.55
57,105.4,147.14,2.02,16.72,193.04,191.11
58,102.14,145.27,353.32,13.0,187.79,186.19
59,97.79,144.82,350.59,12.34,186.0,187.15
60,98.99,142.44,350.84,11.39,185.88,187.17
61,99.9,141.43,350.87,11.49,187.78,187.37
62,102.6,144.88,346.13,8.72,146.55,151.48
63,101.64,150.42,345.02,9.45,162.0,163.5
64,98.32,146.56,338.18,2.24,116.66,88.2
65,93.8,149.34,335.45,2.71,114.83,101.47
66,94.31,143.6,330.63,2.16,120.86,109.44
67,94.05,149.85,331.11,4.41,161.0,163.12
68,96.02,160.21,326.97,7.95,135.48,150.67
69,93.52,153.55,329.42,5.06,180.01,173.08
70,94.29,144.87,335.04,5.26,179.65,174.61
71,95.88,145.33,335.57,8.41,177.24,173.34
72,96.02,149.34,331.93,7.34,171.66,171.02
73,96.96,148.56,331.73,7.52,170.52,166.16
74,96.36,147.96,331.14,6.77,174.42,166.71
75,97.63,144.47,331.46,5.68,174.08,163.72
76,99.5,125.16,332.74,356.29,170.25,163.28
