frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,166.58,191.67,349.11,39.17,182.17,174.6
1,174.28,191.93,355.86,36.76,182.84,173.2
2,184.78,188.9,359.03,35.22,181.72,171.91
3,187.35,188.39,0.54,33.47,183.86,171.36
4,186.68,188.63,0.71,33.45,182.25,169.03
5,191.39,190.39,2.31,33.41,179.24,170.02
6,187.68,191.81,359.85,32.39,181.57,168.71
7,193.71,190.57,2.09,31.23,180.47,168.9
8,190.01,189.24,1.41,31.1,179.75,167.92
9,189.63,189.9,0.87,30.56,180.33,169.49
10,190.35,189.37,1.14,29.24,179.7,168.48
11,196.71,189.02,1.62,28.02,180.25,167.19
12,196.61,189.06,1.59,27.39,180.02,168.06
13,196.66,188.98,1.32,27.61,180.32,167.77
14,201.81,188.69,1.25,26.6,180.35,168.09
15,201.5,188.94,0.97,26.76,180.46,168.35
16,210.4,190.54,359.2,26.2,179.89,168.48
17,208.97,193.05,357.35,26.15,179.47,167.96
18,207.38,195.74,356.11,26.12,178.68,167.85
19,209.57,196.55,355.24,26.03,179.52,169.65
20,211.07,196.56,354.97,26.39,180.06,170.43
21,216.03,198.75,353.7,26.45,179.75,169.75
22,217.83,199.07,352.97,26.88,179.68,168.8
23,215.9,199.48,352.69,26.73,179.77,168.88
24,221.41,202.47,351.69,27.21,180.11,168.27
25,222.55,203.47,351.27,27.51,179.75,167.94
26,230.95,205.5,352.15,28.93,190.82,182.59
27,231.73,204.46,351.89,28.59,184.41,175.16
28,229.77,204.44,352.08,29.28,182.54,172.39
29,232.02,206.83,350.63,28.89,181.76,172.29
30,229.5,207.21,350.18,28.26,181.05,172.39
31,230.38,205.56,345.83,26.25,173.24,179.92
32,225.69,203.97,343.16,25.37,176.48,175.95
33,226.64,204.57,344.78,25.43,177.67,174.4
34,229.46,176.16,343.3,11.2,178.32,174.88
35,233.8,170.63,343.02,12.5,178.11,174.46
36,237.08,51.61,336.06,16.91,180.12,173.93
37,234.1,4.5,340.26,19.01,181.48,174.04
38,238.58,359.4,340.17,20.44,182.15,173.98
39,250.3,352.06,334.43,20.18,182.0,174.22
40,255.09,348.56,334.89,20.24,181.83,174.07
41,261.25,0.13,328.09,20.3,183.05,174.46
42,262.82,1.03,328.91,20.61,182.82,174.28
43,264.07,1.4,329.73,20.24,182.29,174.25
44,272.12,1.63,328.06,18.8,181.74,173.95
45,274.51,1.78,327.81,18.88,182.29,174.17
46,284.25,7.13,324.79,19.04,184.21,176.05
47,285.08,9.46,323.96,20.01,183.89,176.3
48,285.52,10.03,323.17,20.78,184.38,175.69
49,288.85,11.91,323.11,20.35,184.01,176.03
50,290.06,11.9,321.85,20.64,184.87,175.46
51,293.92,12.79,320.11,20.55,185.21,174.77
52,297.11,12.89,320.17,20.32,185.21,172.83
53,297.48,12.94,319.49,20.23,185.03,172.77
54,301.59,11.99,319.79,19.74,185.04,172.12
55,302.42,11.5,319.63,19.16,184.7,171.97
56,305.46,11.7,318.24,18.26,185.26,171.51
57,306.6,11.91,317.27,18.1,185.47,171.38
58,306.75,11.88,317.03,17.79,185.27,171.41
59,308.5,12.02,316.02,18.36,185.64,171.03
60,309.71,12.09,315.45,18.76,185.97,170.95
61,313.68,13.01,314.75,19.02,184.83,170.01
62,314.32,13.01,314.12,18.87,183.99,169.74
63,314.95,13.06,313.96,18.9,184.15,169.97
64,319.68,13.46,315.27,18.2,184.52,170.23
65,320.8,13.95,315.42,17.9,184.53,170.23
66,321.65,13.82,315.73,16.53,184.27,170.67
67,323.14,13.37,316.9,15.47,184.37,170.39
68,323.48,13.14,317.25,15.14,184.89,170.38
69,323.07,12.71,316.63,14.02,185.15,171.15
70,322.68,13.21,316.89,13.97,185.26,171.17
71,322.59,13.78,319.03,13.51,184.95,171.64
72,323.13,14.02,318.9,13.46,185.46,171.23
73,322.77,14.5,318.9,13.46,185.46,171.45
74,322.4,13.88,320.02,12.69,184.1,170.11
75,323.09,13.89,320.89,12.79,184.03,170.06
76,322.23,12.23,322.91,12.28,182.89,169.94
77,321.72,11.91,322.54,11.77,181.54,168.74
78,321.49,12.37,322.37,12.08,181.95,169.18
79,320.76,11.02,324.32,12.16,181.81,169.5
80,320.86,10.46,325.31,12.24,182.11,169.03
