frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,193.52,160.79,14.14,323.68,183.97,224.22
1,191.82,170.14,6.08,326.59,175.78,228.67
2,217.92,219.87,340.96,305.83,284.97,293.3
3,215.41,221.59,349.4,305.44,285.17,296.05
4,217.43,223.98,352.41,305.05,285.32,297.71
5,216.64,225.37,352.42,304.98,285.08,298.67
6,218.71,227.5,351.68,305.59,284.83,298.69
7,215.15,229.1,355.07,305.55,284.74,298.73
8,208.53,232.69,1.7,305.77,284.06,299.07
9,211.15,233.96,3.64,305.77,284.15,298.71
10,215.05,236.1,2.92,305.77,284.42,299.07
11,217.18,236.7,1.4,305.81,284.77,299.38
12,216.85,239.33,0.76,307.21,284.77,300.09
13,216.99,241.56,0.65,308.36,284.61,301.12
14,225.12,243.79,358.02,307.96,286.66,301.87
15,227.07,244.91,357.38,307.61,287.28,302.24
16,228.4,246.48,356.19,307.34,287.8,301.24
17,231.81,247.9,353.14,307.34,288.3,301.24
18,238.27,249.85,338.64,307.05,289.06,300.04
19,236.72,250.35,339.17,307.05,288.83,299.45
20,234.64,250.65,325.65,304.53,288.51,299.32
21,231.26,249.87,322.46,303.73,288.06,299.37
22,234.94,254.93,323.76,303.94,288.9,299.91
23,235.59,256.39,323.54,304.43,288.85,299.66
24,237.5,260.15,327.38,305.29,288.4,299.81
25,238.82,260.71,328.58,305.29,288.28,300.07
26,243.22,263.57,328.1,306.36,288.84,300.01
27,243.05,263.57,327.97,306.69,288.83,299.68
28,246.08,266.71,326.31,306.2,288.57,300.01
29,247.13,268.23,326.43,306.15,289.23,300.4
30,250.98,271.25,324.07,306.46,288.39,299.88
31,250.69,272.04,323.25,306.06,287.31,298.95
32,252.56,277.61,323.03,308.28,286.39,298.7
33,253.74,278.74,324.51,308.62,287.81,297.79
34,255.56,282.71,323.94,308.61,288.61,297.26
35,256.81,284.45,324.74,309.62,288.15,296.93
36,255.75,286.6,323.59,310.48,286.03,295.88
37,255.67,287.26,322.15,310.2,285.14,295.59
38,255.52,287.57,320.13,309.96,284.58,295.64
39,254.51,285.41,319.13,308.08,284.02,294.97
40,255.6,289.0,319.41,307.97,284.37,295.02
41,257.19,290.8,320.79,308.84,285.26,295.68
42,265.35,295.09,318.78,311.05,284.47,296.21
43,261.51,295.48,322.1,311.78,285.03,295.77
44,261.08,297.99,323.05,312.69,284.68,296.01
45,258.75,296.69,323.01,311.71,284.24,296.09
46,259.09,298.41,321.91,311.27,283.49,295.7
47,259.56,299.87,321.57,310.94,281.6,295.1
48,265.73,301.43,316.01,310.94,283.45,295.1
49,267.16,302.91,315.25,311.13,284.51,294.76
50,267.16,305.32,315.36,311.18,284.72,294.0
51,269.22,306.13,315.47,311.18,284.7,296.78
52,271.16,305.82,315.14,311.22,285.16,298.01
53,271.16,305.98,315.14,310.62,286.03,298.98
54,270.73,305.9,315.39,311.38,286.26,298.98
55,271.16,306.39,315.6,311.48,285.36,298.26
56,271.41,305.61,315.5,311.48,285.49,298.58
57,271.41,306.56,315.5,311.65,285.49,297.94
58,269.58,304.1,315.48,310.72,285.02,297.46
59,268.91,303.31,315.48,311.06,285.02,296.88
60,270.22,299.72,317.76,310.6,284.59,294.91
61,270.13,299.48,319.23,311.06,283.45,293.88
62,271.42,296.26,317.58,312.4,281.74,294.91
63,270.2,295.03,317.71,313.1,282.21,294.96
