frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,179.43,208.34,330.54,6.6,211.28,193.28
1,185.47,206.23,340.35,6.66,199.8,187.29
2,189.21,204.17,345.24,7.74,193.15,183.8
3,190.49,204.16,347.71,8.16,192.67,182.93
4,203.46,207.14,1.85,21.24,183.78,175.6
5,195.23,205.2,359.56,20.37,194.73,185.29
6,199.14,203.44,4.25,19.7,187.5,183.87
7,199.21,203.16,3.49,19.37,189.16,185.06
8,198.67,202.74,2.83,19.13,189.97,185.54
9,197.55,197.16,5.91,19.33,185.56,184.59
10,201.36,195.77,10.09,19.91,193.85,189.6
11,200.05,191.52,11.9,20.42,190.18,187.42
12,198.09,192.0,10.94,20.22,181.61,182.37
13,198.52,192.14,12.0,21.45,179.31,179.23
14,196.48,192.95,10.92,22.45,177.71,176.41
15,195.41,192.95,10.93,22.52,177.96,177.05
16,199.95,193.17,16.72,23.64,178.15,181.61
17,204.76,193.37,19.6,23.92,180.12,181.78
18,200.66,193.51,18.66,24.72,181.31,186.03
19,200.59,195.15,18.2,25.95,183.31,184.04
20,205.12,195.97,21.16,27.03,182.45,184.11
21,203.57,197.19,19.53,27.93,181.71,181.33
22,200.2,197.7,17.56,27.66,180.73,178.96
23,200.35,198.06,17.17,27.64,179.78,177.52
24,197.29,196.43,15.61,26.65,179.15,172.97
25,196.2,197.91,14.87,26.86,178.53,173.38
26,193.34,199.82,13.53,26.88,177.62,171.6
27,192.78,200.72,12.92,26.71,177.22,171.87
28,193.0,201.04,12.99,26.47,177.22,171.8
29,190.73,203.82,11.42,26.24,176.68,171.8
30,190.54,204.28,10.91,25.62,177.52,171.94
31,193.97,208.83,11.66,24.72,176.65,171.59
32,193.45,210.6,7.29,24.03,179.08,172.45
33,193.34,211.56,6.99,24.32,179.42,173.36
34,201.81,216.75,8.84,23.67,177.85,173.71
35,205.73,217.05,8.26,23.39,178.85,173.28
36,221.93,220.98,9.84,21.24,177.46,176.51
37,225.49,221.58,9.41,20.53,179.49,177.26
38,221.52,222.03,6.32,19.53,180.59,177.59
39,219.46,227.67,358.11,17.16,252.67,205.7
40,218.07,229.54,354.97,17.23,262.81,209.49
41,214.87,236.93,349.37,16.73,284.67,238.6
42,215.59,237.2,349.07,16.8,275.97,230.17
43,214.86,236.03,350.18,16.66,272.14,224.01
44,232.2,245.01,352.42,13.53,193.32,188.99
45,235.08,244.27,352.86,11.98,186.08,185.62
46,237.19,245.15,347.49,5.79,182.4,181.21
47,233.35,245.98,345.7,5.27,182.27,180.48
48,244.58,263.79,342.91,359.84,180.85,186.73
49,248.14,264.59,341.8,358.84,180.32,185.61
50,245.12,269.88,339.16,353.59,179.19,183.74
51,253.99,268.34,341.42,351.61,179.84,183.43
52,100.72,282.06,300.69,354.06,181.1,181.07
53,247.25,283.95,311.24,354.82,183.65,183.73
54,71.51,286.04,288.42,349.49,181.7,177.27
55,63.77,289.01,284.55,351.17,182.34,177.49
56,82.97,293.2,296.98,347.08,181.14,176.6
57,307.56,298.88,315.12,345.99,184.61,180.27
58,314.89,299.66,326.26,344.18,184.88,180.48
59,308.3,301.73,326.65,343.57,184.0,179.75
60,314.58,304.12,331.72,345.86,184.62,179.19
61,313.34,308.74,331.91,344.81,184.1,180.41
62,319.94,311.5,334.71,344.36,185.02,179.43
63,315.61,312.62,330.23,345.61,186.48,179.21
64,327.21,313.64,335.11,343.55,187.75,177.73
65,334.0,316.03,333.35,343.84,186.33,174.71
66,337.06,317.62,332.15,344.84,186.07,171.2
67,335.39,319.12,332.74,343.8,183.66,170.0
68,335.25,318.53,332.0,342.66,182.64,168.88
69,337.05,323.75,333.37,345.78,182.33,168.08
70,338.74,324.85,333.9,346.82,182.6,168.51
71,338.77,323.8,330.9,350.8,181.82,166.68
72,346.78,333.27,334.06,350.27,182.79,167.97
73,350.47,334.61,336.72,350.59,183.01,167.87
74,352.25,334.52,338.21,352.02,182.81,166.91
75,2.56,334.63,344.09,351.64,182.16,165.45
76,27.04,330.13,354.78,351.7,181.33,163.53
77,26.9,326.51,349.74,350.86,180.79,163.88
78,38.27,326.27,348.62,349.65,181.27,163.9
79,24.68,327.52,346.57,350.38,182.4,164.89
80,356.31,326.26,342.97,352.63,181.46,164.3
81,338.29,323.34,336.72,354.02,180.31,165.27
82,327.35,321.26,327.34,355.84,181.01,166.86
83,345.51,306.84,317.43,356.99,181.19,167.05
84,329.56,318.46,334.6,358.45,182.49,168.25
85,333.42,321.8,340.88,357.73,183.1,169.19
86,316.57,318.02,334.79,1.06,181.35,167.55
87,305.47,311.02,332.88,0.91,180.59,167.17
88,295.17,302.35,326.15,5.08,180.62,167.67
89,280.12,302.3,314.76,6.2,180.88,168.61
90,265.4,297.05,318.45,8.01,182.19,172.08
91,265.83,295.06,319.25,7.38,182.04,179.93
92,255.3,283.43,332.66,6.1,181.31,180.89
93,256.38,288.51,334.85,5.68,187.15,187.46
94,254.69,273.21,341.35,10.06,184.81,183.53
95,259.65,272.9,342.15,7.64,183.98,181.51
96,249.14,255.85,347.99,8.38,202.2,194.66
97,245.04,252.36,348.25,8.24,187.95,187.7
98,229.55,246.05,347.96,14.75,258.97,211.57
