frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,206.62,200.79,342.58,20.03,192.28,167.37
1,200.75,204.53,343.1,20.79,188.47,165.32
2,199.18,210.45,343.49,22.34,192.14,164.37
3,196.48,213.87,346.02,22.36,190.6,166.63
4,203.68,216.85,349.18,23.57,188.32,165.36
5,204.21,213.62,347.26,23.99,188.38,165.77
6,197.07,212.68,346.85,23.66,188.13,165.22
7,194.79,213.69,346.28,23.92,188.01,165.84
8,191.41,213.88,345.97,24.99,189.62,167.1
9,190.44,214.06,346.75,25.09,190.33,167.63
10,189.08,213.86,346.87,25.09,190.67,167.63
11,186.0,214.16,346.77,25.44,190.42,168.1
12,185.52,213.36,347.39,25.61,190.3,167.29
13,181.44,214.02,347.3,25.89,191.28,167.1
14,189.28,214.63,348.49,28.45,192.99,171.0
15,189.8,213.12,347.61,27.53,192.87,170.19
16,193.7,212.79,347.79,27.29,193.8,170.5
17,195.56,215.75,351.98,28.99,193.3,170.07
18,196.99,216.85,353.8,29.72,193.32,169.89
19,191.93,216.22,353.18,30.02,193.77,169.4
20,187.82,220.53,351.85,32.07,193.69,170.01
21,190.12,222.55,352.39,33.29,193.21,170.06
22,190.48,224.79,352.36,34.27,192.67,170.01
23,189.51,224.79,351.16,34.23,192.19,170.44
24,188.41,224.33,349.19,33.98,191.84,169.86
25,188.03,224.06,348.29,33.78,191.59,169.6
26,198.67,221.95,347.76,31.66,191.27,167.81
27,197.62,221.08,347.65,30.74,191.02,167.22
28,197.53,220.94,347.46,30.3,190.76,166.99
29,194.82,219.67,347.24,28.79,189.76,167.82
30,195.65,218.65,347.43,27.64,189.59,168.73
31,196.26,217.67,347.43,26.91,189.54,167.37
32,197.35,215.7,347.66,23.85,190.34,167.67
33,198.52,220.95,348.24,24.76,190.34,167.19
34,200.45,222.14,348.66,26.01,190.04,167.55
35,201.45,220.93,347.12,22.59,191.9,171.11
36,202.3,220.0,346.96,23.02,190.44,171.44
37,204.79,219.29,347.28,23.05,191.21,170.17
38,211.5,219.99,344.15,20.73,193.64,172.63
39,211.64,220.94,343.16,20.78,193.71,172.15
40,210.43,220.35,342.67,21.03,192.27,171.5
41,217.84,212.11,339.53,16.52,193.06,173.56
42,217.94,227.06,337.41,16.35,193.93,174.41
43,218.0,222.67,335.95,15.41,195.36,175.94
44,222.81,226.36,331.06,9.89,198.75,178.5
45,230.67,212.24,330.18,9.3,198.26,176.5
46,229.69,220.31,329.87,10.59,196.73,175.72
47,225.58,215.57,329.45,11.09,196.45,175.4
48,225.16,221.8,326.57,10.56,195.79,173.68
49,221.24,222.06,326.07,9.88,196.51,172.79
50,218.97,228.53,324.85,10.12,196.81,172.63
51,227.53,228.98,325.37,13.45,193.51,169.16
52,233.83,231.98,327.09,14.94,192.84,167.13
53,230.02,222.41,326.75,15.01,192.71,167.02
