frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,183.26,179.63,342.09,9.86,181.21,168.45
1,185.84,172.97,342.54,9.61,193.49,168.68
2,189.76,181.23,347.24,14.26,186.42,176.5
3,182.53,184.34,344.64,16.61,190.6,174.43
4,186.72,184.49,346.93,18.21,190.65,176.25
5,187.45,186.46,347.43,18.9,190.02,175.83
6,186.48,185.35,346.44,18.67,190.46,175.74
7,190.31,183.8,347.57,18.59,190.06,174.89
8,187.25,184.18,347.56,18.44,189.3,175.93
9,185.96,182.64,347.29,18.18,188.43,174.97
10,183.81,184.08,346.85,18.44,187.81,175.07
11,184.22,182.68,347.34,17.4,187.65,175.13
12,183.79,182.59,347.49,17.53,188.79,174.65
13,182.82,183.34,347.25,17.52,188.59,174.39
14,185.15,183.29,347.71,17.44,187.85,173.8
15,185.69,183.16,347.62,17.15,190.09,174.34
16,186.67,183.12,348.01,17.01,195.61,174.45
17,186.55,183.75,347.75,16.67,201.22,176.07
18,186.69,183.69,347.47,16.8,202.04,175.92
19,185.95,184.31,347.18,17.1,199.63,177.02
20,184.82,184.27,346.52,17.1,195.27,177.7
21,183.76,183.94,345.64,17.18,206.01,177.8
22,185.3,184.23,345.69,17.44,203.59,178.15
23,186.53,184.55,345.88,17.59,203.35,177.76
24,188.91,184.87,346.48,17.53,207.13,177.87
25,188.62,184.49,346.07,17.16,208.22,177.94
26,188.62,184.49,345.6,16.97,244.64,178.07
27,189.42,185.24,345.72,17.2,229.72,176.88
28,190.08,185.05,345.9,17.17,222.42,177.9
29,191.37,185.32,346.63,17.13,203.02,178.97
30,191.37,184.6,346.86,16.96,198.84,179.26
31,191.48,185.04,346.71,17.13,199.42,179.99
32,192.99,185.66,346.99,17.55,195.52,180.12
33,194.82,185.62,345.94,17.57,197.56,180.79
34,196.84,186.67,345.76,18.17,197.1,180.81
35,200.6,187.94,345.47,18.68,197.6,177.87
36,200.15,188.39,345.47,18.48,188.49,174.74
37,213.15,189.06,344.89,18.77,191.52,176.03
38,227.91,190.79,341.88,19.57,193.54,176.54
39,231.4,191.5,341.44,19.87,194.5,176.88
40,217.77,192.31,342.26,20.47,194.56,177.05
41,204.68,192.74,340.71,20.76,193.72,177.92
42,201.6,193.98,341.21,21.66,194.49,178.94
43,203.14,193.75,341.22,21.77,201.23,180.05
44,208.71,193.89,340.59,22.12,199.01,179.46
45,202.0,193.82,340.88,22.27,197.79,178.38
46,192.49,193.83,342.6,22.5,200.82,176.66
47,198.35,195.93,345.87,23.56,197.51,176.12
48,202.34,195.95,348.93,23.69,198.53,174.57
49,194.93,196.01,347.53,24.15,197.99,173.41
50,189.8,195.92,347.36,24.11,204.8,172.02
51,193.52,197.5,348.51,24.41,201.13,172.37
52,200.73,198.42,351.71,25.19,199.51,172.5
53,200.45,201.93,350.77,27.0,198.7,172.22
54,204.46,205.32,351.44,28.5,195.41,171.71
