frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,142.85,156.41,348.55,1.74,175.04,175.8
1,141.51,151.92,350.43,358.34,180.71,181.84
2,138.7,156.81,348.32,0.28,181.92,181.19
3,138.4,143.24,348.43,355.15,182.99,179.43
4,135.96,141.3,348.65,352.52,181.63,178.21
5,136.94,148.15,348.94,353.31,183.3,177.48
6,128.45,145.66,349.12,353.69,184.27,178.33
7,127.85,143.63,348.93,353.73,184.1,178.42
8,123.96,136.69,350.3,355.18,185.05,175.35
9,124.43,134.29,351.26,355.63,185.24,176.21
10,123.58,123.88,352.69,355.47,142.01,150.07
11,125.03,128.25,353.66,356.73,133.14,135.93
12,124.48,128.03,355.61,358.97,90.35,108.24
13,121.55,125.8,355.61,358.56,89.51,98.27
14,120.3,127.68,355.77,359.69,97.66,93.6
15,116.09,122.07,356.92,0.79,79.74,72.54
16,114.67,123.47,359.84,2.79,99.54,98.94
17,112.16,120.61,1.0,2.16,140.91,127.22
18,102.1,108.38,2.16,3.48,182.72,176.75
19,100.83,100.55,2.29,2.94,189.82,180.31
20,95.35,91.05,4.49,3.95,188.53,182.8
21,96.21,98.88,5.53,8.23,187.82,183.22
22,89.61,95.24,9.82,8.35,187.38,182.02
23,89.15,90.95,10.51,9.83,187.64,182.26
24,87.62,90.81,10.36,10.88,188.14,181.89
25,88.77,91.38,10.51,11.52,187.48,181.52
26,79.68,91.35,12.75,13.34,187.58,182.07
27,79.85,88.15,15.32,14.19,189.26,182.05
28,80.91,85.04,16.35,14.27,188.08,182.07
29,84.53,83.73,18.59,14.48,187.02,179.42
30,87.3,86.59,18.75,14.64,187.11,179.11
31,90.85,99.54,18.65,14.8,188.47,178.27
32,92.37,102.08,18.75,14.53,189.18,177.81
33,90.3,105.39,20.34,16.03,188.98,176.28
34,89.05,107.2,20.31,16.52,189.25,175.79
35,89.11,101.01,22.89,19.85,189.61,176.5
36,88.82,96.02,23.98,21.86,187.96,175.74
37,92.23,65.28,26.03,21.1,186.45,175.77
38,94.15,52.71,27.4,20.87,186.19,177.46
39,97.52,71.2,27.41,20.29,186.0,178.94
40,99.12,89.38,27.37,18.8,186.38,178.17
41,105.01,96.56,29.12,19.55,185.91,179.49
42,108.41,100.46,30.0,18.52,185.96,182.0
43,104.6,100.41,30.71,18.49,185.96,182.23
44,104.35,99.48,31.05,18.47,185.98,182.68
45,105.09,103.59,30.81,18.26,186.6,181.82
46,103.63,90.47,32.5,18.5,186.97,181.59
47,106.07,96.7,33.15,19.21,186.6,182.12
48,106.9,105.14,33.3,19.21,186.41,182.68
49,108.99,112.42,33.86,22.67,186.45,183.68
50,107.5,114.37,34.2,24.03,186.07,183.42
51,106.52,116.75,34.13,22.67,185.83,183.82
52,105.57,121.84,34.38,21.99,185.58,184.04
53,105.16,118.35,34.4,21.56,186.24,183.8
54,106.07,116.93,34.61,21.13,185.75,183.82
55,110.2,118.16,34.33,24.18,185.81,184.07
56,109.39,120.86,33.68,24.96,186.23,185.08
57,110.24,129.6,33.37,25.69,186.61,185.47
58,110.22,129.48,33.3,24.16,186.37,185.92
59,111.62,126.51,32.71,25.72,186.74,185.95
60,110.07,122.73,32.39,25.22,186.75,186.68
61,109.55,127.59,32.07,25.62,187.13,186.32
62,108.63,127.69,32.1,24.96,187.09,186.69
63,108.04,128.37,31.82,24.54,186.42,186.96
64,107.4,127.81,31.77,24.11,186.14,186.97
65,105.88,124.04,31.11,23.05,186.5,186.35
66,106.35,123.35,31.04,22.41,186.14,186.11
67,100.95,123.89,30.0,22.17,185.77,185.61
68,98.73,123.34,29.3,22.14,185.03,185.47
69,92.61,93.24,28.56,19.84,185.77,183.73
70,91.3,75.06,27.99,20.14,185.58,181.48
71,84.18,67.09,26.92,19.3,184.9,181.36
72,82.68,69.24,26.08,19.47,184.9,181.61
73,80.56,64.91,26.06,22.42,185.12,179.22
74,78.92,61.13,25.59,24.16,185.73,178.33
75,77.95,51.88,25.59,23.99,185.38,178.11
76,83.13,82.68,24.75,19.23,185.88,178.14
77,85.38,104.11,19.74,17.62,188.53,178.21
78,87.63,106.63,17.42,16.68,189.82,179.74
79,82.88,101.67,16.75,17.03,188.22,180.39
80,80.62,97.7,16.29,17.09,188.49,180.62
81,74.33,80.49,15.05,10.85,187.94,181.77
82,71.62,77.48,14.84,9.82,187.37,182.3
83,78.78,80.35,14.15,10.46,186.41,182.18
84,85.14,83.17,12.9,11.28,186.44,180.73
85,86.2,85.3,12.24,12.27,185.84,181.06
86,97.39,94.4,10.03,9.29,185.74,180.89
87,100.4,96.46,10.08,9.3,184.69,179.4
88,108.57,102.5,6.53,8.61,184.41,178.45
89,108.21,102.35,5.41,7.06,184.59,177.56
90,113.67,117.33,4.5,6.02,152.05,157.93
91,114.49,123.92,3.96,7.35,121.96,151.59
92,116.71,127.18,1.79,5.89,110.39,151.67
93,119.74,124.73,359.68,3.1,141.18,161.63
94,123.49,126.56,356.15,357.37,176.82,174.84
95,125.09,128.41,355.6,357.64,182.43,178.22
96,125.36,131.84,355.56,359.55,183.83,180.96
97,130.15,133.13,355.37,359.96,174.99,174.91
98,132.21,139.4,354.09,359.02,178.1,174.22
99,132.87,144.02,353.76,0.18,177.52,173.86
100,135.67,144.87,352.99,357.87,177.35,176.5
