frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
121,211.56,218.61,358.13,32.06,187.68,176.55
122,210.89,216.11,358.03,30.89,187.56,177.91
123,211.64,211.68,358.34,28.04,187.83,178.5
124,210.18,212.26,358.0,29.73,188.15,179.36
125,209.68,212.01,358.08,30.51,188.72,179.06
126,209.65,213.49,358.92,31.5,189.12,180.88
127,211.56,213.31,359.7,31.49,190.67,181.2
128,212.83,212.34,0.21,31.34,190.77,181.07
129,210.51,211.92,358.36,31.9,191.54,180.73
130,211.96,210.66,358.78,31.92,191.61,179.7
131,211.76,210.65,357.36,31.76,191.28,179.66
132,206.6,210.2,355.31,30.78,190.67,179.12
133,202.99,209.71,354.06,30.25,191.23,179.24
134,201.21,209.14,354.08,30.83,191.84,180.29
135,200.23,209.14,353.49,31.47,191.4,179.63
136,199.32,209.47,353.46,32.59,191.44,179.92
137,199.69,210.35,353.17,32.42,191.86,181.02
138,200.96,210.0,352.99,32.08,190.95,180.75
139,199.79,209.43,352.32,32.67,191.48,181.64
140,201.36,210.26,351.84,33.22,192.7,182.67
141,203.3,210.45,351.59,32.74,193.73,184.79
142,201.4,211.07,351.25,32.55,193.79,184.91
143,203.0,211.59,351.8,32.58,194.91,185.5
144,202.51,211.76,351.35,32.84,195.15,186.86
145,201.84,213.07,351.02,33.26,196.46,189.3
146,199.89,213.44,350.44,33.0,197.1,189.33
147,199.97,213.66,350.43,32.96,197.81,190.68
