frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,161.45,168.55,347.84,348.91,179.14,180.21
1,162.6,172.21,347.56,351.36,178.43,182.22
2,163.39,171.25,349.9,351.25,176.15,182.25
3,165.37,174.29,351.23,352.33,175.63,182.63
4,166.06,172.61,350.76,351.76,177.0,181.12
5,166.73,171.72,351.8,351.27,176.12,180.2
6,166.62,170.79,352.03,351.15,175.76,179.64
7,166.73,170.04,352.16,350.76,175.76,179.27
8,167.31,170.84,352.35,350.76,176.11,179.86
9,166.61,172.36,352.0,351.15,176.99,180.79
10,165.76,171.56,351.87,350.4,176.46,181.39
11,163.85,171.51,351.75,350.79,177.35,181.74
12,162.22,167.53,352.43,351.76,178.74,181.74
13,161.44,164.28,354.1,351.97,178.74,182.29
14,159.8,163.36,355.44,353.79,178.74,180.03
15,156.09,164.84,356.75,356.04,178.22,180.01
16,155.3,161.47,357.98,356.05,178.21,180.54
17,154.71,159.12,359.88,356.72,178.21,181.09
18,153.1,157.64,0.78,357.46,179.09,180.53
19,149.9,148.43,1.81,357.46,178.19,180.52
20,141.99,143.59,3.8,357.82,178.18,180.88
21,136.33,136.37,3.18,358.92,178.15,177.68
22,133.33,135.6,4.59,0.0,178.14,178.23
23,127.95,128.61,5.27,0.73,178.14,178.33
24,121.72,122.56,6.37,0.73,177.28,178.36
25,111.24,109.59,9.42,1.46,177.64,180.24
26,105.43,102.11,11.24,1.93,176.78,181.69
27,101.74,95.66,13.27,1.89,176.78,183.51
28,97.56,92.57,14.61,3.81,176.78,184.4
29,94.19,88.68,15.43,5.42,176.78,184.4
30,85.77,84.6,17.18,8.79,175.54,185.79
31,82.76,78.41,19.12,8.94,175.54,185.79
32,80.58,76.17,21.39,10.07,175.55,185.41
33,77.64,72.87,24.44,12.68,174.29,185.03
34,74.38,69.89,25.49,13.8,174.43,184.1
35,69.59,65.07,28.24,15.46,173.3,184.11
36,67.66,63.33,29.86,16.19,172.92,184.08
37,65.04,57.68,31.51,18.0,173.42,183.7
38,61.98,53.34,32.87,19.41,172.9,183.72
39,59.24,50.4,32.87,19.8,172.9,182.82
40,55.24,47.18,32.2,19.48,172.9,182.96
41,52.45,44.94,31.52,18.77,172.41,183.47
42,50.95,43.29,31.56,18.77,172.39,183.45
43,48.76,42.24,31.56,17.34,172.39,184.47
44,47.6,40.6,31.86,19.15,172.76,184.09
45,48.38,41.84,31.83,18.38,173.61,185.32
46,47.42,41.48,31.49,17.99,173.61,185.71
47,47.64,40.76,32.5,17.28,173.61,185.71
48,46.48,39.88,31.75,17.28,174.02,185.2
49,46.77,39.7,31.78,17.61,174.0,185.59
50,45.72,39.37,32.1,17.61,174.0,185.11
51,45.56,39.89,32.75,18.63,174.0,185.5
52,45.98,39.89,33.74,18.62,174.0,185.48
53,45.98,40.47,33.74,18.89,173.99,185.48
54,45.98,40.47,33.36,18.5,174.85,185.87
55,45.98,40.47,33.36,18.11,174.85,186.76
56,46.24,39.34,33.36,19.2,174.85,185.87
57,46.46,39.34,33.01,19.2,174.85,185.9
58,46.46,40.04,33.01,19.9,174.85,185.9
59,46.46,39.34,33.04,19.59,174.83,185.51
60,45.85,39.56,32.69,18.89,174.83,185.51
61,45.85,39.56,32.69,18.89,174.83,185.51
62,45.85,39.34,32.69,19.57,174.83,185.52
63,45.85,39.34,32.69,19.57,174.83,185.52
64,45.85,39.34,32.69,19.57,174.34,185.52
65,45.85,38.64,33.07,19.26,173.45,185.17
66,46.2,38.85,33.42,18.55,173.45,185.17
67,47.19,38.85,34.03,18.56,173.85,185.19
68,47.85,38.35,34.37,19.66,173.86,184.8
69,47.98,38.06,35.12,19.66,173.48,184.77
70,49.53,38.84,34.75,19.34,173.86,184.38
71,52.53,39.11,34.75,19.73,173.86,183.48
72,55.02,41.43,34.75,18.77,173.86,183.45
73,57.18,43.38,35.13,18.77,173.86,183.45
74,60.71,44.7,35.52,18.9,173.88,182.58
75,64.02,48.46,35.1,17.82,173.9,182.96
76,67.68,52.36,35.13,18.15,173.89,182.82
77,72.56,59.07,35.37,18.01,174.29,183.72
78,75.31,62.82,34.08,17.63,174.29,184.1
79,78.18,65.7,32.33,17.86,174.33,184.09
80,83.35,71.26,30.6,14.57,174.7,184.98
81,87.61,75.75,28.81,14.02,175.47,184.96
82,92.45,81.2,27.4,13.47,175.49,185.73
83,98.25,88.29,26.72,13.09,175.86,186.62
84,100.43,90.93,25.42,11.94,175.84,187.0
85,105.42,100.62,22.51,10.77,175.84,186.62
86,105.71,100.5,20.67,6.65,175.83,186.59
87,108.69,105.25,19.17,5.75,176.68,186.6
88,112.61,107.53,18.96,4.83,176.68,186.59
89,115.02,114.63,18.57,5.61,176.68,186.62
90,120.37,122.74,15.74,3.1,177.17,186.68
91,125.58,128.86,14.24,2.21,177.17,184.91
92,130.16,135.07,13.26,2.76,176.8,184.89
93,136.06,138.58,12.02,2.05,176.8,183.61
94,139.85,140.26,11.23,2.75,176.8,183.64
95,142.0,141.84,6.73,1.74,177.16,183.41
96,145.54,144.29,6.3,1.07,176.78,182.07
97,149.56,147.83,5.29,0.0,177.65,181.13
98,151.62,148.96,4.88,0.02,178.53,180.37
99,155.48,154.43,3.5,358.92,179.05,181.85
100,160.62,160.62,2.81,359.29,179.05,181.1
101,161.79,160.17,1.45,358.6,179.06,181.52
102,161.19,162.27,359.48,358.62,179.56,181.48
103,164.4,166.38,359.21,357.95,178.69,181.44
104,162.56,168.05,356.98,357.61,179.57,182.94
105,162.92,169.62,352.59,356.1,179.57,185.31
106,162.96,168.9,350.26,352.87,179.56,184.4
107,162.98,167.71,349.83,351.84,178.71,183.56
108,164.42,167.8,349.83,351.14,179.21,183.0
109,163.71,167.76,348.76,349.62,178.35,183.0
110,164.51,167.74,348.11,349.61,177.35,183.03
111,165.64,170.66,347.78,351.02,176.86,182.47
112,166.53,171.42,347.94,351.02,176.37,183.03
113,165.64,172.89,347.41,351.73,176.73,183.07
114,166.86,173.51,347.55,351.62,177.07,183.07
115,166.29,170.7,348.06,350.31,176.22,183.04
116,166.95,170.69,348.37,350.31,176.58,183.04
117,166.95,169.99,348.37,349.61,177.08,183.01
118,166.95,169.29,348.37,348.91,177.08,183.01
119,166.22,170.01,348.37,349.61,177.08,182.45
120,166.22,169.87,348.72,349.84,176.22,181.52
121,166.88,170.6,349.03,349.84,177.08,181.52
