frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
53,47.66,39.85,29.46,15.43,175.8,183.81
54,49.18,38.06,29.79,14.73,175.31,184.06
55,49.47,38.61,29.79,14.95,175.31,184.57
56,49.91,39.44,29.79,14.95,175.31,184.57
57,50.66,39.44,30.14,15.33,175.3,183.68
58,51.75,41.38,30.12,16.43,175.29,184.05
59,53.77,43.09,30.11,16.55,175.29,184.42
60,55.72,43.97,30.11,17.03,175.8,183.92
61,56.36,45.34,30.09,17.26,175.79,183.93
62,58.67,47.54,30.43,17.61,175.79,184.29
63,63.95,54.01,31.06,17.92,175.29,185.22
64,68.43,60.05,31.4,18.49,175.33,185.59
65,72.83,62.81,31.11,17.79,175.33,185.59
66,75.71,65.49,30.38,17.66,175.71,185.99
67,78.19,66.7,29.72,16.44,175.71,185.99
68,86.01,74.77,29.34,16.32,176.44,186.35
69,92.38,78.41,28.31,13.78,176.81,187.23
70,96.71,86.23,27.29,13.65,176.82,187.61
71,98.12,89.6,24.99,12.13,176.84,188.12
72,101.05,92.83,22.03,8.16,177.68,187.61
73,105.35,98.02,20.59,5.02,177.69,187.61
74,108.87,101.95,19.93,5.4,177.67,186.75
75,112.45,107.37,18.58,4.9,178.16,186.35
76,115.74,113.56,18.37,5.52,178.16,186.37
77,116.1,117.38,16.59,4.62,177.8,186.91
78,128.57,127.8,16.49,4.8,176.94,186.04
79,132.53,135.76,15.35,3.78,176.56,186.01
80,139.86,143.38,13.63,3.07,176.92,185.55
81,142.93,146.53,12.64,2.91,177.05,185.22
82,148.06,142.01,10.42,1.93,178.28,121.15
83,153.17,148.8,8.38,1.33,178.76,164.83
84,154.4,153.45,7.29,0.67,178.39,176.25
85,157.45,153.92,6.85,0.33,179.27,181.12
86,159.99,157.43,5.86,359.61,178.91,182.18
87,161.42,159.44,5.08,359.26,178.91,182.35
88,165.17,161.66,2.4,358.59,178.91,181.62
89,164.15,165.21,0.15,357.9,178.56,182.14
90,164.52,166.46,358.26,357.57,178.56,182.51
91,162.78,168.18,356.35,356.88,179.07,183.06
92,165.37,169.8,354.94,355.79,180.78,184.54
93,166.39,171.06,353.38,353.7,179.94,184.54
94,164.91,169.52,351.53,352.42,179.08,184.25
95,164.27,168.78,350.88,351.87,179.08,183.89
96,165.55,170.34,350.64,352.24,179.08,184.8
97,166.36,168.84,350.34,352.24,178.22,184.89
98,165.7,168.84,349.33,351.52,178.58,187.24
99,166.44,168.84,349.32,351.88,178.59,186.32
100,167.17,169.64,349.31,351.97,178.59,186.32
101,165.79,170.43,348.67,351.97,178.59,186.32
102,166.42,172.02,348.97,352.07,178.94,186.32
103,166.56,171.36,349.1,350.64,178.95,185.76
104,165.17,170.66,348.45,350.29,178.95,184.8
105,167.09,169.78,349.26,349.81,178.79,185.17
106,166.36,169.78,349.26,350.54,178.79,183.37
107,166.36,169.67,349.26,350.42,178.79,183.37
108,165.49,169.67,349.13,350.42,178.78,183.37
109,165.49,169.67,349.13,350.42,178.78,182.81
110,164.76,170.42,349.49,350.78,177.92,181.88
111,164.76,171.16,349.49,350.78,177.92,181.88
