frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,196.04,207.4,346.24,13.81,185.46,169.15
1,205.79,219.12,344.44,13.92,188.62,172.83
2,213.85,224.74,342.98,13.87,191.27,174.69
3,224.38,229.58,342.68,14.62,191.32,174.17
4,234.3,235.75,342.43,14.42,190.83,173.68
5,244.07,248.12,342.3,14.18,190.17,173.21
6,256.53,265.49,342.46,13.94,189.9,173.12
7,263.7,273.35,341.31,8.37,189.65,172.87
8,264.02,278.6,340.15,350.83,189.35,172.52
9,269.27,296.3,338.95,353.1,189.43,172.08
10,277.86,294.04,334.1,356.79,189.16,170.95
11,288.17,297.29,335.66,4.55,188.15,169.83
12,290.72,299.85,337.2,9.41,186.36,167.37
13,304.86,307.29,339.17,11.01,185.81,166.88
14,311.4,315.0,340.91,10.72,184.97,166.04
15,316.21,320.43,343.5,10.77,184.86,165.82
16,320.74,323.19,344.38,10.47,184.73,165.97
17,322.53,325.1,344.82,10.53,184.84,166.12
18,322.03,324.47,345.17,10.69,184.72,165.8
19,320.85,323.37,345.76,10.81,184.57,165.7
20,319.52,321.3,345.5,11.03,183.97,165.42
21,318.95,309.63,345.49,11.32,183.77,165.82
22,312.46,302.75,344.83,11.4,184.37,166.09
23,301.97,295.45,343.2,8.82,184.82,166.49
24,289.15,288.88,341.42,5.07,184.97,166.57
25,273.49,272.09,338.47,346.77,185.13,167.32
26,266.09,277.22,340.54,349.23,184.8,167.54
27,258.31,275.89,339.43,352.06,184.91,167.42
28,256.52,253.92,340.94,6.19,185.31,167.74
29,247.25,231.92,341.85,9.91,186.58,169.27
30,239.73,217.26,341.93,11.91,187.55,170.84
31,232.51,221.42,342.42,13.04,187.94,171.57
32,223.51,219.44,342.84,13.01,188.49,172.46
33,216.2,219.28,343.0,12.89,189.4,173.42
34,211.06,213.8,343.7,12.81,190.31,173.94
35,207.36,212.93,344.11,12.7,190.81,173.99
36,204.6,211.38,344.96,12.92,191.09,173.2
37,202.6,210.15,346.11,13.44,190.76,172.09
38,199.95,207.94,346.67,13.49,191.05,171.31
39,197.78,205.98,347.5,13.85,189.95,170.41
40,194.81,203.3,348.29,14.53,187.93,167.75
41,191.21,201.23,348.69,14.39,187.79,167.21
42,189.28,198.06,349.05,14.38,188.16,165.64
43,186.26,195.67,349.47,14.08,187.12,164.89
44,183.96,194.17,350.06,14.2,186.79,164.1
45,183.97,193.07,350.48,13.92,187.1,164.05
46,184.37,191.71,350.76,14.06,186.62,163.57
47,183.75,191.31,351.21,13.99,186.18,163.29
48,183.91,190.69,351.71,13.65,185.86,163.62
49,184.81,190.18,352.39,13.58,185.22,163.61
50,184.82,190.08,352.31,13.38,184.39,163.77
51,184.37,189.86,352.09,13.31,184.01,163.6
52,184.38,189.89,351.99,13.33,183.92,163.59
53,184.62,189.69,352.0,13.33,183.92,163.73
54,184.87,189.28,352.01,13.23,184.11,164.01
55,183.96,189.5,351.67,13.24,184.04,164.34
56,183.75,189.13,351.57,13.2,184.3,164.05
57,183.55,188.75,351.36,13.02,184.3,164.05
58,183.54,188.37,351.36,12.84,184.32,164.05
59,183.31,188.02,351.35,12.62,184.28,164.13
60,183.3,188.03,351.36,12.53,184.09,164.2
61,182.85,187.85,351.14,12.44,183.71,164.07
