frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,183.01,186.74,352.12,351.55,185.33,179.7
1,181.28,185.84,350.23,350.85,185.68,179.86
2,184.74,185.5,353.59,350.8,182.26,178.22
3,182.68,185.84,352.65,350.86,186.9,179.68
4,183.12,185.1,352.84,350.48,186.94,179.39
5,183.58,184.51,353.07,350.29,186.03,179.12
6,183.37,183.73,353.08,350.14,187.19,179.91
7,183.3,182.48,352.99,349.73,186.21,179.83
8,183.62,182.48,353.29,350.08,186.25,179.18
9,184.48,182.48,353.67,350.08,185.92,178.88
10,185.03,180.97,353.67,349.7,185.94,178.36
11,185.52,181.63,353.87,349.93,186.17,178.79
12,185.9,182.0,354.24,350.08,186.19,179.32
13,184.99,182.53,354.04,350.38,185.63,179.02
14,185.39,182.22,354.2,350.17,185.86,179.53
15,185.4,182.65,354.23,350.38,185.85,179.74
16,184.58,182.36,353.84,350.01,185.85,179.74
17,184.85,182.28,354.01,350.01,186.06,179.74
18,184.84,182.28,353.96,349.79,186.06,180.26
19,184.84,182.14,353.74,349.73,186.63,180.26
20,184.45,181.38,353.59,349.58,186.4,179.75
21,185.34,181.38,353.99,349.58,186.39,179.75
22,185.32,181.38,353.98,349.58,186.06,179.75
23,184.91,181.92,353.57,349.86,186.07,179.53
24,185.34,182.3,353.77,349.65,186.64,180.05
25,184.85,183.06,353.77,350.23,186.29,179.53
26,185.68,183.06,353.99,350.23,186.49,179.54
27,185.27,183.57,353.93,350.44,185.79,179.76
28,184.83,184.33,353.55,350.73,186.64,180.62
29,184.05,185.38,353.01,350.91,186.76,181.48
30,182.09,185.36,351.69,350.84,186.95,181.92
31,181.66,184.91,351.25,350.59,187.33,182.01
32,180.8,184.89,350.84,350.53,187.58,182.44
33,181.59,184.89,351.24,350.53,188.35,182.45
34,182.34,185.18,351.58,350.69,188.81,182.67
35,182.47,186.49,351.4,351.0,190.18,183.1
36,182.82,186.11,351.54,350.86,190.05,182.87
37,182.94,188.17,351.59,351.88,189.55,182.63
38,183.79,189.88,352.0,352.44,189.72,182.43
39,183.87,191.61,352.0,352.82,189.54,182.43
40,185.59,194.03,352.79,353.64,188.33,181.42
41,189.64,199.15,353.63,354.8,186.43,180.72
42,192.07,205.38,354.02,356.93,185.34,180.08
43,195.58,210.26,354.42,357.92,184.65,179.86
44,200.05,216.49,354.46,358.36,183.99,179.14
45,206.78,224.29,356.13,359.73,181.75,178.92
46,216.36,230.17,357.36,359.73,181.31,179.79
47,224.2,236.46,358.76,359.73,181.41,179.5
48,230.3,241.76,359.41,358.97,180.43,179.78
49,236.22,246.53,359.2,358.38,180.31,180.29
50,242.24,251.65,359.35,358.38,180.65,180.01
51,251.96,259.24,359.75,355.92,180.65,179.94
52,257.05,264.12,359.57,354.62,180.11,180.14
53,266.22,269.0,0.18,355.14,179.26,180.36
54,268.59,274.13,0.19,355.18,179.25,181.03
55,272.46,279.99,359.79,355.09,179.89,181.49
56,272.43,287.55,1.49,354.61,180.53,181.36
57,287.86,292.64,1.3,353.43,180.75,181.1
58,279.3,295.25,0.84,350.75,180.63,180.1
59,285.12,296.41,1.27,349.61,180.62,179.4
60,286.55,299.72,359.14,347.78,180.63,179.16
61,293.78,304.23,355.02,345.25,181.16,179.33
62,302.36,307.11,354.64,344.55,181.62,179.28
63,312.49,319.17,352.41,343.54,182.57,180.58
64,316.43,326.86,351.41,343.97,182.64,182.02
65,315.81,329.5,351.34,344.69,182.58,180.99
66,317.43,335.74,1.13,346.44,182.41,183.78
67,314.75,343.17,2.71,347.85,182.84,183.84
68,311.28,342.65,1.8,347.74,182.16,183.7
69,317.6,341.92,1.33,347.9,182.4,183.52
70,324.81,340.17,1.06,347.58,181.54,182.91
71,324.18,339.17,2.03,347.75,181.82,182.81
72,323.27,337.44,3.69,348.06,181.71,181.79
73,312.17,322.63,3.16,346.72,181.7,177.31
74,299.8,311.34,3.05,346.8,181.69,176.07
75,298.27,301.36,3.04,346.14,181.65,176.5
76,290.12,295.75,3.45,345.72,180.34,176.71
77,283.01,291.0,3.47,348.79,180.31,176.57
78,278.04,287.12,3.01,352.82,179.33,177.57
79,273.34,284.02,1.73,355.05,179.06,178.52
80,257.44,274.99,355.43,352.97,178.9,178.87
81,253.37,268.58,353.51,351.49,178.39,178.71
82,251.95,261.77,354.55,350.79,179.02,179.27
83,227.78,256.41,355.92,350.77,178.59,178.77
84,237.15,250.09,356.58,351.48,178.82,178.83
85,237.62,246.71,357.12,351.63,178.71,179.06
86,233.63,240.37,357.48,351.68,179.02,178.77
87,226.65,234.4,356.69,351.0,179.02,179.22
88,224.14,231.42,356.86,351.56,180.21,179.14
89,214.96,227.95,356.67,352.43,180.01,178.79
90,213.0,224.66,357.0,352.95,180.44,178.44
91,208.88,220.92,356.4,352.88,180.67,178.57
92,206.14,217.71,355.23,353.25,181.42,177.71
93,204.23,213.45,354.86,353.47,182.16,177.19
94,202.31,210.23,354.24,353.46,182.36,176.92
95,201.99,206.55,354.78,353.68,182.9,176.43
96,197.85,203.61,354.37,354.01,182.9,175.83
97,196.49,200.57,353.96,353.91,183.98,175.67
98,195.27,197.85,353.52,353.28,185.08,175.89
99,193.14,196.13,353.02,352.93,185.09,176.12
