frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,180.73,185.85,350.37,350.84,186.99,182.42
1,182.42,186.19,351.86,351.44,185.82,183.33
2,181.62,186.11,351.46,350.91,186.34,185.26
3,181.78,186.21,351.33,350.68,186.61,184.26
4,182.32,186.9,351.05,350.95,187.03,184.35
5,182.76,186.71,351.27,350.85,186.94,184.01
6,183.47,187.07,351.12,350.9,188.08,184.53
7,183.85,187.11,351.17,351.16,187.96,183.7
8,184.71,187.48,351.34,351.37,187.72,183.18
9,184.15,186.37,351.18,350.92,187.86,183.51
10,184.07,186.69,351.18,351.11,187.89,184.05
11,183.92,186.51,351.18,351.32,188.23,183.53
12,184.77,187.18,351.52,351.42,188.68,184.06
13,184.41,187.04,351.47,351.37,188.68,184.05
14,184.51,187.76,351.68,351.73,188.9,184.05
15,184.51,187.76,351.68,351.73,188.57,184.05
16,183.17,188.03,351.3,352.1,188.56,183.75
17,182.76,187.36,351.3,351.78,188.52,183.74
18,182.83,187.68,351.29,351.88,188.53,183.96
19,183.62,187.77,351.68,351.88,188.49,183.96
20,183.17,187.32,351.51,351.88,188.27,183.65
21,183.97,186.96,351.52,351.73,188.3,183.44
22,184.09,187.41,351.56,351.88,188.34,183.65
23,184.37,188.17,351.73,352.29,188.47,183.65
24,184.37,187.82,351.73,352.29,188.84,183.65
25,184.37,187.82,351.73,352.29,188.84,183.65
26,183.44,187.82,351.35,352.29,189.18,183.63
27,183.44,187.82,351.35,352.29,189.18,183.63
28,183.88,187.73,351.61,352.29,188.62,183.63
29,184.52,187.82,351.7,352.5,188.66,182.81
30,186.25,188.49,351.98,352.53,189.23,182.82
31,186.12,188.94,351.72,352.68,189.11,183.03
32,186.68,190.59,352.15,353.41,189.28,183.02
33,187.95,192.0,352.48,353.78,188.93,183.01
34,188.73,192.76,352.83,353.81,189.05,183.0
35,188.43,194.79,352.89,354.0,187.59,182.46
36,190.14,197.04,353.53,354.39,186.31,181.14
37,192.23,199.74,354.18,354.84,184.66,179.83
38,196.19,202.84,354.42,355.33,183.75,177.79
39,199.82,206.57,354.85,355.36,182.37,177.21
