frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,164.05,176.02,341.27,40.07,186.47,167.81
1,143.48,174.78,339.15,31.4,172.43,125.74
2,153.99,157.36,346.85,23.76,169.04,149.82
3,135.77,125.85,340.49,15.01,180.76,167.71
4,133.6,126.21,341.77,7.45,189.51,176.56
5,105.37,136.97,342.87,5.62,189.54,173.43
6,109.51,100.1,346.57,6.24,186.52,174.63
7,121.51,85.0,346.63,6.71,188.8,175.34
8,105.33,79.87,350.71,8.75,187.72,177.72
9,104.07,84.41,345.89,9.26,187.82,177.74
10,107.24,82.25,345.77,6.8,187.44,176.82
11,103.17,82.67,346.28,6.69,187.19,177.7
12,104.17,84.8,346.39,7.54,186.61,178.86
13,95.9,85.11,346.47,6.06,187.75,179.13
14,88.73,130.22,346.69,3.84,188.53,179.43
15,78.74,155.42,346.92,2.34,189.87,179.44
16,76.76,146.24,347.67,2.18,190.53,180.04
17,80.17,132.75,348.31,2.91,190.31,180.15
18,91.55,114.16,349.03,3.04,190.28,180.53
19,95.17,106.39,349.06,3.66,189.73,180.46
20,101.44,112.62,348.34,3.88,190.36,180.88
21,110.84,119.27,346.94,4.11,190.67,180.66
22,113.19,122.63,347.39,4.58,190.74,179.81
23,131.44,126.95,347.46,5.27,190.84,179.33
24,134.36,131.54,346.63,6.54,190.43,177.58
25,136.1,137.24,346.38,7.38,189.45,176.52
26,136.92,141.43,346.63,8.05,187.43,176.42
27,138.6,144.55,346.49,8.67,187.27,176.38
28,142.11,148.91,347.0,9.18,186.99,176.04
29,143.33,154.48,347.43,9.0,186.27,175.87
30,146.25,157.87,347.57,8.86,185.95,175.33
31,149.85,161.67,348.01,8.25,185.93,175.64
32,151.9,163.65,348.47,8.17,186.05,175.57
33,154.58,164.77,349.35,7.78,186.5,175.11
34,157.04,165.03,349.64,6.83,187.67,175.07
35,158.82,163.98,350.14,5.97,188.45,174.35
36,160.72,162.81,350.67,5.37,188.08,174.61
37,161.61,162.98,350.47,4.84,189.07,175.17
38,163.42,161.29,350.86,3.76,188.64,174.99
39,164.93,161.75,351.22,3.46,187.92,174.91
40,165.94,162.25,351.53,3.24,187.91,174.89
41,168.45,162.65,352.13,2.88,187.91,175.09
42,170.7,162.61,352.59,2.34,188.07,175.1
43,171.98,162.96,352.55,1.79,188.57,176.02
44,172.68,162.36,352.74,1.7,188.22,175.94
45,172.22,162.4,352.63,1.15,187.87,175.9
46,172.05,161.81,352.53,0.99,188.15,175.54
47,172.07,161.61,352.36,0.92,188.16,175.82
48,172.24,161.25,352.44,0.56,187.75,175.82
