frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,239.63,279.84,340.33,358.33,186.19,168.52
1,258.64,266.48,337.32,354.19,186.28,169.98
2,261.47,268.69,333.52,350.93,188.17,172.05
3,263.92,270.14,332.93,349.2,187.4,172.88
4,268.04,265.71,330.55,348.0,186.91,172.77
5,269.82,243.85,327.96,319.04,186.67,173.05
6,275.04,263.06,327.46,321.12,186.7,173.43
7,271.13,265.33,326.04,321.71,185.29,176.7
8,269.36,285.69,324.81,334.37,183.95,176.92
9,265.51,310.99,324.42,345.25,181.39,176.76
10,275.94,320.63,326.45,352.6,183.05,174.3
11,276.83,325.45,331.09,355.44,186.55,172.26
12,284.49,328.11,332.59,354.25,186.12,171.41
13,286.11,327.56,334.52,352.92,184.88,171.04
14,293.43,328.17,333.55,352.59,182.69,171.81
15,296.38,327.05,333.52,353.24,182.58,172.05
16,294.24,327.36,337.97,353.63,182.21,172.11
17,297.17,326.13,342.04,354.32,182.62,172.13
18,294.06,306.99,340.03,353.24,181.83,171.07
19,290.8,308.46,338.23,354.4,182.07,171.03
20,282.71,293.45,334.75,345.5,181.88,170.82
21,277.21,281.99,329.95,341.63,183.83,170.15
22,272.55,276.28,329.79,340.59,184.76,169.12
23,267.2,255.51,330.11,333.5,185.35,170.08
24,265.16,257.1,332.91,332.46,184.91,169.6
25,261.85,249.68,334.6,333.74,184.77,170.02
26,258.13,261.68,337.07,348.48,184.4,169.55
27,253.62,262.03,338.64,354.46,184.6,169.75
28,247.63,245.94,338.65,357.51,184.73,170.03
29,238.15,212.98,338.11,357.44,185.41,170.72
30,230.62,216.74,336.72,356.29,187.4,170.51
31,224.84,218.46,336.66,356.68,187.68,170.42
32,219.03,209.95,336.87,358.23,187.04,170.62
33,213.97,204.77,336.65,358.58,187.73,171.3
34,207.04,200.4,336.94,358.71,188.19,171.93
35,204.15,197.48,337.23,358.92,187.78,172.18
36,200.0,194.45,337.41,358.97,187.85,171.76
37,199.57,192.88,338.91,359.59,188.38,171.52
38,197.38,191.47,339.72,0.92,187.62,170.63
39,196.57,189.18,341.44,1.55,186.09,168.81
40,194.79,186.95,342.32,1.77,186.52,167.09
41,192.82,185.01,342.99,1.94,185.73,164.99
42,189.32,182.22,343.93,2.58,185.98,164.74
43,188.37,180.51,345.04,3.36,185.45,163.29
44,186.91,181.28,345.67,3.87,185.01,162.21
45,185.59,181.17,346.61,5.92,183.74,159.7
46,180.81,181.21,346.68,7.26,182.98,159.23
47,178.5,182.49,347.52,8.23,182.2,158.72
48,178.25,183.34,348.65,9.74,181.63,159.45
49,178.38,184.78,349.66,10.79,181.06,160.33
50,179.27,187.2,351.13,12.41,181.1,161.12
51,179.2,189.11,351.7,13.67,181.31,161.44
52,180.71,191.3,352.72,14.98,180.28,161.69
53,181.51,192.49,352.82,15.5,179.9,162.05
54,182.51,193.1,352.93,15.78,180.17,161.94
55,182.53,193.06,352.74,15.66,180.19,162.0
56,182.14,193.35,352.56,15.66,180.34,161.95
57,181.73,193.16,352.45,15.5,181.05,161.95
58,181.16,193.16,352.09,15.5,181.04,162.1
59,181.54,192.97,352.18,15.47,180.94,162.22
60,181.14,192.99,351.99,15.64,179.95,162.2
61,180.55,192.84,351.72,15.68,178.29,162.61
62,180.15,192.51,351.55,15.69,177.92,162.31
63,179.14,191.87,350.96,15.55,176.87,162.44
64,178.96,191.89,350.77,15.37,176.65,162.78
65,177.98,191.58,350.21,15.32,176.31,163.13
