frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,184.15,187.99,358.61,2.45,183.83,177.11
1,185.41,188.3,358.99,2.49,183.05,176.69
2,186.68,189.05,359.38,2.71,180.93,176.8
3,187.18,189.07,359.16,2.33,180.81,177.1
4,188.05,189.05,359.15,2.31,180.46,177.12
5,188.81,189.88,359.55,2.69,181.5,177.11
6,188.81,189.5,359.55,2.53,182.19,176.9
7,189.25,189.54,359.32,2.52,181.73,176.91
8,188.42,189.54,358.93,2.3,181.39,177.43
9,188.42,189.54,358.93,2.3,181.39,177.44
10,187.06,189.55,358.7,2.31,181.61,177.44
11,185.32,189.91,358.31,2.31,182.31,177.44
12,185.71,189.91,358.7,2.31,183.35,177.43
13,185.23,189.86,358.77,2.31,183.25,177.44
14,185.61,190.24,358.77,2.48,183.25,177.66
15,186.03,190.24,358.77,2.48,182.55,177.66
16,185.18,189.5,358.39,2.31,182.2,177.16
17,184.79,189.88,358.0,2.48,182.21,177.68
18,185.6,190.27,358.16,2.46,182.09,177.68
19,184.91,189.59,357.83,2.09,181.64,177.98
20,184.96,189.58,357.83,2.29,181.29,177.75
21,184.47,189.48,357.44,2.29,181.29,177.75
22,184.96,189.48,357.45,2.29,181.29,177.75
23,184.92,189.15,357.47,2.06,181.29,177.97
24,185.31,189.15,357.85,2.28,180.93,177.75
25,184.84,189.85,357.85,2.59,180.93,178.18
26,184.84,189.86,357.85,2.6,180.93,178.18
27,185.28,189.86,358.02,2.6,181.15,178.48
28,186.63,189.89,358.72,2.37,181.25,179.0
29,186.36,190.67,358.33,2.74,181.25,178.69
30,187.62,190.67,358.81,2.53,181.92,179.2
31,188.88,191.56,359.51,2.84,181.67,179.32
32,187.39,191.63,359.66,3.38,181.9,179.24
33,187.39,193.47,359.89,4.26,181.32,180.23
34,187.77,193.44,359.83,4.33,183.51,180.55
35,187.26,193.4,359.61,4.53,183.41,181.82
36,186.22,192.27,358.95,3.86,185.86,182.47
37,185.67,191.8,358.66,3.68,185.82,183.91
38,185.46,190.95,359.34,3.37,184.77,185.65
39,186.11,191.26,359.8,3.4,185.79,187.0
40,185.1,188.33,0.41,2.0,189.03,187.84
41,210.0,182.52,11.85,358.3,190.85,189.51
42,201.86,178.44,7.35,356.36,189.48,188.63
43,208.3,175.79,9.85,353.22,191.7,189.35
44,198.46,172.0,9.4,349.83,190.79,189.54
45,198.43,172.23,10.27,349.97,191.08,188.85
46,196.23,171.92,10.09,347.09,190.79,190.49
47,193.66,172.19,8.21,343.94,191.01,189.58
48,193.44,176.11,7.26,342.39,191.91,189.56
49,201.69,178.42,6.73,338.09,191.44,188.79
50,210.78,188.2,4.8,338.06,191.62,188.6
51,208.2,186.7,356.44,335.29,190.06,186.49
52,206.47,189.11,349.37,333.35,189.75,184.09
53,209.7,195.24,345.27,332.4,189.3,182.82
54,198.93,199.14,336.06,331.06,186.87,180.94
55,205.76,203.2,334.27,330.57,184.25,179.53
56,222.4,220.24,337.24,333.87,182.04,178.34
57,230.76,232.98,339.85,337.06,180.97,177.05
58,243.51,245.37,341.98,340.64,180.95,176.78
59,253.11,258.15,344.23,343.64,178.99,176.37
60,261.25,270.18,344.78,347.16,177.58,177.27
61,266.98,278.17,349.1,348.83,175.66,175.89
62,275.96,284.88,351.64,349.69,173.58,175.62
63,286.52,290.69,352.02,349.02,172.66,175.26
64,289.5,295.02,352.96,348.51,172.5,174.09
65,304.51,301.08,352.45,349.14,171.28,172.43
66,307.28,305.05,351.91,348.4,170.89,172.17
67,308.86,312.76,351.97,348.64,169.51,173.98
68,302.03,319.11,352.98,346.24,170.92,175.96
69,274.54,325.49,2.02,343.85,174.03,176.87
70,275.85,328.53,3.47,346.68,174.93,176.87
71,275.06,326.56,2.74,350.86,176.27,178.66
72,309.65,331.67,0.4,351.11,177.39,178.87
73,310.57,341.28,1.99,350.32,178.99,178.38
74,316.11,339.27,1.66,350.17,179.36,177.98
75,320.66,340.89,1.35,350.55,179.61,177.0
76,320.69,341.31,0.14,350.75,180.23,177.19
77,325.5,342.9,356.18,350.59,180.42,177.31
78,322.59,340.23,356.84,351.25,180.43,177.56
79,315.29,343.16,1.88,351.85,180.78,177.85
80,319.02,343.24,1.88,352.63,180.82,178.94
81,319.51,339.75,3.34,354.67,180.84,177.99
82,318.71,335.85,7.74,358.72,180.47,178.08
83,306.91,330.75,10.24,1.18,179.15,177.57
84,301.46,330.88,14.37,3.09,179.5,178.16
85,310.9,327.99,10.93,4.26,178.45,179.18
86,295.87,321.98,9.97,4.52,176.56,179.68
87,285.9,309.69,11.2,2.57,175.79,178.07
88,273.49,296.7,11.12,8.86,174.14,177.02
89,272.97,281.35,10.54,9.94,172.67,173.88
90,258.9,273.21,8.03,12.6,172.28,173.15
91,246.87,265.05,7.8,12.67,172.73,172.55
92,222.42,253.19,356.26,9.77,174.03,172.05
93,218.27,243.78,0.28,7.97,178.82,172.65
94,214.8,233.55,2.41,6.68,190.72,172.43
95,212.17,229.4,2.62,6.84,187.12,171.96
96,204.08,222.68,359.91,4.91,187.08,174.26
97,198.03,215.31,358.59,3.68,188.79,174.73
98,192.33,209.05,359.01,2.5,187.87,176.55
99,191.89,199.45,359.66,2.23,186.4,177.12
100,196.16,190.15,5.43,0.9,183.5,176.27
101,190.59,189.87,5.64,2.14,181.42,178.82
102,190.44,187.15,5.41,2.34,181.55,178.98
103,191.7,187.98,7.09,5.39,178.12,178.44
104,185.68,188.49,4.51,7.05,175.26,177.23
105,183.16,189.41,4.1,8.55,173.42,176.75
106,181.89,189.25,3.9,8.87,173.65,176.37
107,180.05,191.89,3.65,10.67,173.87,177.31
108,178.15,191.27,4.01,11.19,176.48,177.23
109,178.1,192.26,3.98,10.96,175.36,176.93
110,180.07,192.03,4.66,11.11,177.15,177.51
111,180.03,191.29,4.84,10.68,176.61,178.32
112,180.0,190.93,5.63,11.25,176.24,176.53
113,179.93,191.26,5.56,12.18,175.85,175.24
114,181.93,194.12,6.3,13.2,175.91,174.95
115,183.54,196.24,6.81,14.28,176.17,174.04
116,191.37,198.07,7.19,14.99,176.26,174.12
117,192.76,197.69,6.49,13.88,176.48,174.91
118,197.26,198.0,6.34,13.85,175.74,174.0
119,197.91,196.55,5.64,12.85,177.25,173.49
120,197.65,196.23,5.79,12.3,177.86,173.46
121,198.11,196.27,5.57,11.87,179.17,173.25
122,197.12,197.44,5.85,12.02,179.42,173.38
123,199.5,198.55,7.5,12.02,179.76,173.43
124,199.14,198.91,7.5,11.81,180.1,172.97
125,197.4,199.22,6.74,11.43,179.99,172.89
126,196.12,198.86,6.51,10.86,179.54,173.7
