frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,193.32,203.65,351.17,13.92,180.73,167.27
1,197.87,209.0,350.11,13.85,181.7,169.67
2,198.01,210.66,349.24,14.02,181.99,169.99
3,199.11,212.69,348.22,13.84,182.42,171.25
4,199.79,216.03,346.76,13.41,182.81,172.91
5,202.47,218.81,345.34,12.78,184.99,175.34
6,206.88,222.35,344.02,12.34,187.61,176.43
7,212.61,226.09,344.03,12.4,187.54,176.16
8,219.91,229.74,344.28,12.62,187.42,175.87
9,226.95,236.45,344.14,12.7,187.4,175.56
10,232.38,242.1,343.24,13.03,186.74,174.74
11,239.98,245.09,343.95,13.37,185.73,173.96
12,243.51,254.05,344.19,13.75,185.17,172.95
13,253.08,266.01,344.56,14.54,184.9,172.17
14,257.82,252.04,344.84,15.94,184.87,171.35
15,258.86,245.48,344.7,15.19,184.01,170.27
16,255.9,209.12,343.93,14.41,183.51,169.63
17,258.08,216.02,343.72,14.54,183.47,169.27
18,259.27,250.03,343.82,13.87,183.38,168.71
19,259.81,277.35,343.73,13.51,183.32,168.58
20,261.68,273.6,343.45,13.24,183.74,168.81
21,262.97,267.82,340.07,12.54,183.91,168.98
22,262.46,265.76,339.92,12.46,184.27,169.07
23,263.53,275.73,340.41,12.71,184.62,169.17
24,263.03,276.54,341.82,13.1,184.74,169.16
25,263.31,244.45,343.07,13.25,185.31,169.11
26,262.71,252.27,343.57,13.34,185.57,169.17
27,263.1,227.2,343.96,14.6,185.87,169.42
28,261.79,235.65,343.87,15.56,185.87,169.26
29,260.23,241.24,344.17,15.2,185.86,169.26
30,252.96,241.81,344.53,15.26,185.5,169.36
31,256.64,249.23,345.08,15.67,185.4,169.49
32,254.25,254.32,345.98,15.88,185.38,169.48
33,253.63,233.71,346.76,15.69,185.26,169.77
34,251.19,232.16,346.74,15.25,185.76,170.49
35,246.62,232.56,345.95,14.41,186.49,171.54
36,243.94,236.71,345.93,14.29,186.73,172.16
37,240.19,231.74,345.78,14.03,186.87,173.08
38,235.34,229.53,346.07,13.88,187.29,173.32
39,230.26,228.87,346.36,13.88,186.73,173.46
40,225.27,226.45,346.71,13.54,187.27,174.2
41,221.5,223.82,346.66,13.51,187.18,174.38
42,217.18,221.09,346.52,13.13,187.27,174.79
43,213.52,218.27,346.53,12.59,186.63,175.05
44,210.88,215.38,346.65,12.33,185.85,174.61
45,207.37,214.0,347.26,12.65,184.21,173.51
46,204.12,213.05,347.66,13.17,182.66,171.93
47,201.6,212.48,347.88,13.51,182.33,171.17
48,199.32,210.47,347.89,13.56,182.17,169.94
49,194.52,207.98,347.91,13.28,181.87,169.74
50,191.08,205.36,348.51,13.07,181.5,168.22
51,188.03,203.47,349.56,12.85,181.39,166.91
52,188.41,202.12,351.08,13.1,180.18,164.92
53,188.3,200.0,351.59,12.75,179.87,163.84
54,187.31,198.12,351.37,12.69,179.9,163.71
55,185.47,196.18,351.44,12.75,179.98,162.55
56,184.53,194.44,351.66,12.53,179.69,161.61
57,182.63,192.83,351.66,12.61,179.31,161.17
58,182.7,192.51,351.79,12.61,179.21,161.19
59,183.48,192.49,352.87,12.86,178.39,161.08
60,183.31,191.1,352.68,12.8,177.88,161.16
61,184.65,190.46,353.28,12.83,177.58,161.0
62,184.44,189.33,353.46,12.84,177.09,161.14
63,184.06,188.78,353.38,13.24,177.07,161.51
64,183.46,188.99,353.09,13.33,176.99,162.19
65,183.49,190.17,352.79,13.88,175.88,163.53
66,183.9,190.88,352.98,14.22,173.69,164.17
67,183.72,190.59,352.8,14.15,173.72,164.29
