frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,170.59,164.74,5.88,359.17,180.81,173.84
1,170.85,164.23,5.88,359.02,180.53,173.05
2,170.18,164.73,5.61,359.19,180.2,173.24
3,169.36,163.72,5.2,358.61,180.2,173.85
4,169.62,163.99,5.18,358.61,180.23,173.85
5,169.71,163.33,5.56,358.24,179.2,173.85
6,170.42,164.94,6.1,358.98,178.7,173.84
7,170.54,164.94,6.31,358.77,178.2,174.05
8,170.16,165.07,6.11,358.98,178.4,173.84
9,170.11,165.06,6.27,358.98,177.9,173.83
10,170.06,165.73,6.23,359.12,177.89,173.99
11,170.24,164.17,6.27,358.26,177.61,173.37
12,170.24,164.17,6.26,358.25,177.64,173.38
13,170.29,163.5,6.31,357.88,177.65,173.38
14,170.01,163.37,6.03,357.89,177.94,172.63
15,169.88,164.34,6.03,358.45,177.91,172.63
16,170.14,165.16,6.02,358.81,178.23,172.77
17,170.14,165.84,6.02,359.18,178.21,172.77
18,170.53,165.03,6.02,358.81,178.5,172.83
19,170.53,165.84,5.81,358.97,179.0,173.47
20,170.53,165.48,5.81,358.81,179.0,172.89
21,170.7,165.84,5.86,358.97,179.0,173.1
22,170.65,165.84,5.61,358.97,179.49,173.16
23,170.37,165.34,5.32,358.6,179.81,173.53
24,171.08,165.34,5.65,358.6,179.83,173.64
25,171.13,166.16,5.71,358.97,179.8,173.69
26,170.41,166.03,5.38,358.96,179.82,174.01
27,169.57,165.67,4.84,358.8,180.31,173.86
28,168.5,166.26,4.54,359.18,180.34,175.12
29,165.99,165.65,3.86,359.17,180.34,175.17
30,163.12,163.3,3.99,359.7,180.24,175.79
31,158.72,161.93,4.32,359.7,179.68,175.83
32,154.78,160.13,3.97,359.7,179.13,175.9
33,150.79,158.63,3.92,359.49,178.86,176.31
34,145.66,154.6,3.89,359.07,178.9,176.76
35,139.94,152.69,3.68,358.86,179.11,177.38
36,132.28,141.34,4.35,358.8,178.55,178.12
37,126.64,136.63,4.29,359.11,179.29,178.85
38,119.36,131.67,4.32,358.88,179.33,179.11
39,113.91,124.72,4.51,358.92,179.62,179.13
40,108.46,116.61,4.51,358.77,180.62,179.25
41,101.76,104.89,5.0,358.85,180.64,179.27
42,95.04,92.02,4.96,358.87,180.67,178.88
43,89.82,88.11,5.33,358.91,180.65,178.52
44,86.78,79.03,6.43,359.96,180.39,178.02
45,84.31,80.55,7.01,0.3,180.16,177.56
46,82.81,82.77,7.52,1.67,179.93,177.48
47,82.82,84.24,7.81,3.13,179.91,176.76
48,84.8,86.38,8.1,3.15,179.42,176.24
49,87.21,89.77,8.1,1.65,179.42,176.41
50,89.1,90.25,7.68,1.53,179.21,176.39
51,93.63,96.68,7.61,1.04,179.49,176.67
52,103.55,116.97,7.05,0.9,179.99,176.68
53,111.2,120.95,6.98,0.65,179.99,176.65
54,116.6,126.2,6.73,0.9,179.77,176.44
55,124.01,132.03,7.02,0.88,179.74,176.18
56,129.01,135.17,6.9,1.38,179.24,176.44
57,135.36,139.48,6.85,1.38,179.21,176.76
58,141.51,144.55,6.93,0.87,178.51,176.68
59,147.03,150.39,6.72,0.52,178.55,176.9
60,152.48,155.51,6.78,0.21,178.31,175.82
61,157.38,158.29,7.15,0.41,177.59,174.63
62,160.39,159.56,7.19,0.1,177.24,172.94
63,164.79,160.72,6.91,359.8,177.52,172.05
64,167.1,163.36,6.67,359.48,177.09,172.04
65,169.45,163.48,6.18,358.78,176.93,169.31
66,170.35,163.12,5.67,358.63,177.43,169.4
67,171.24,162.38,5.85,358.1,177.19,167.94
68,171.51,163.53,5.72,357.94,177.84,165.97
69,171.28,163.28,5.6,357.78,177.34,165.68
70,172.48,163.63,5.6,357.78,177.35,165.28
71,172.04,162.79,5.26,357.63,177.35,165.37
72,171.64,163.52,4.83,357.93,178.05,165.89
73,170.9,163.19,4.71,357.94,177.55,165.99
74,170.91,163.57,4.8,358.11,177.76,166.29
75,170.91,163.57,4.59,358.11,178.27,165.8
76,170.51,163.8,4.38,357.89,178.77,166.0
77,170.95,163.46,4.3,357.66,179.48,165.89
78,171.06,163.83,4.09,357.82,179.97,166.21
79,170.56,163.27,3.68,357.62,180.95,166.82
80,170.17,163.76,3.47,357.78,181.45,165.89
81,170.5,164.95,3.61,358.11,181.65,167.46
82,170.11,164.83,3.4,357.9,181.86,169.01
83,170.11,164.87,3.41,358.07,181.84,169.3
84,170.06,165.24,3.54,358.23,182.05,169.6
85,170.06,165.24,3.54,358.02,181.76,170.27
86,170.4,165.24,3.67,358.02,181.68,170.89
87,170.28,166.05,3.67,358.39,181.68,170.81
88,170.23,165.48,3.81,358.18,181.87,172.69
89,170.57,165.48,3.94,358.18,182.08,173.11
90,170.57,165.48,3.95,358.18,182.06,173.04
91,170.57,165.48,3.95,358.18,181.77,173.17
92,170.57,165.36,3.95,358.18,181.77,173.23
93,170.9,165.36,4.08,358.18,181.96,173.17
94,170.18,165.35,3.94,358.18,181.49,172.19
95,169.75,165.48,3.9,358.18,181.48,172.19
96,169.7,165.48,4.23,358.18,181.21,172.12
