frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,203.09,226.26,346.38,18.05,185.88,175.53
1,210.45,231.59,345.18,18.01,187.68,176.9
2,215.54,234.64,344.77,18.53,186.68,175.83
3,220.53,238.03,344.13,17.64,187.38,176.11
4,225.6,240.39,342.99,16.86,187.42,174.55
5,233.08,254.36,343.53,17.28,186.78,173.34
6,241.98,269.16,343.99,17.24,186.01,172.8
7,250.64,274.38,345.07,17.79,184.96,171.2
8,253.99,269.48,344.57,19.03,185.15,170.48
9,255.99,255.26,344.27,20.13,184.33,169.72
10,256.09,256.18,343.81,20.38,184.17,168.95
11,261.85,256.22,341.66,18.6,184.36,169.11
12,259.78,282.74,339.92,14.92,184.5,169.88
13,259.62,269.46,340.4,15.1,184.23,169.75
14,259.8,288.92,339.24,15.32,184.65,169.76
15,259.65,280.35,338.55,15.84,184.4,169.76
16,259.77,273.02,338.66,16.08,184.69,169.93
17,258.62,269.24,338.73,16.17,184.89,169.91
18,258.81,244.43,338.92,15.68,184.91,169.91
19,258.87,196.74,339.47,16.08,185.17,170.13
20,258.48,192.28,339.03,16.74,185.39,170.36
21,257.15,197.64,338.63,17.93,185.52,170.57
22,255.28,209.73,340.52,19.72,185.51,170.66
23,256.6,227.78,343.49,19.65,185.37,170.75
24,254.98,256.78,344.46,18.5,185.59,170.97
25,247.1,265.05,344.6,18.12,185.59,170.92
26,242.12,249.15,344.35,17.8,185.59,171.17
27,236.96,242.55,344.35,17.85,185.65,171.86
28,227.66,236.3,344.13,17.66,185.49,172.32
29,220.35,233.74,344.17,17.48,185.26,173.06
30,215.04,230.56,343.88,16.83,185.83,174.58
31,211.53,227.2,344.0,16.54,186.52,175.37
32,206.77,223.28,344.37,15.82,186.47,175.81
33,203.13,219.07,344.99,15.02,185.68,175.15
34,200.77,216.55,345.78,14.9,184.57,174.35
35,199.11,215.9,346.41,15.35,184.27,172.76
36,197.43,214.31,346.98,15.45,183.74,171.52
37,194.35,213.98,347.41,15.87,183.52,170.59
38,192.11,211.57,348.92,15.86,182.72,169.16
39,191.45,208.93,350.49,15.71,182.01,167.75
40,190.01,206.68,350.97,15.64,181.19,165.5
41,189.19,203.77,351.96,15.06,180.94,164.25
42,189.46,200.82,353.16,14.24,181.25,163.71
43,188.73,199.07,353.28,14.06,180.91,162.62
44,188.47,196.4,353.47,13.63,180.36,161.96
45,186.7,194.77,353.13,13.57,179.59,161.59
46,184.9,193.29,353.06,13.5,179.17,161.21
47,183.51,192.99,353.3,13.65,179.27,161.09
48,184.3,191.91,354.23,13.52,179.08,161.01
49,184.1,191.68,354.42,13.51,178.86,161.14
50,185.55,192.0,355.4,13.58,178.19,161.45
51,185.74,191.82,355.6,13.34,178.04,161.87
52,185.93,192.34,355.5,13.41,177.97,162.11
53,184.91,192.53,354.9,13.5,178.32,162.05
54,183.49,192.53,354.09,13.53,178.58,162.04
55,183.11,192.4,353.87,13.46,178.75,161.98
56,184.72,192.08,354.74,13.22,178.66,162.05
57,185.16,192.08,354.93,13.22,178.67,162.07
58,185.82,191.93,355.12,12.98,178.85,162.33
59,185.88,191.94,355.12,12.97,178.83,162.33
60,186.07,191.92,355.11,12.97,178.65,162.49
