frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,197.24,194.49,337.73,2.4,189.8,173.22
1,200.33,201.45,336.53,1.77,186.86,174.51
2,202.51,204.28,335.42,1.36,186.62,172.31
3,207.06,208.63,335.76,0.82,184.2,172.72
4,209.32,210.26,334.11,0.66,183.04,171.3
5,212.45,210.26,333.59,0.42,183.18,170.54
6,217.89,215.89,333.92,0.07,182.47,170.3
7,229.32,219.61,334.77,0.21,181.22,169.85
8,239.42,238.82,334.79,359.1,181.82,169.74
9,245.91,273.77,335.34,354.58,182.01,169.76
10,252.81,272.93,333.55,341.6,182.17,169.79
11,260.05,284.07,333.29,343.83,182.67,170.38
12,267.11,287.0,333.36,346.42,183.82,171.05
13,273.15,281.07,331.84,347.81,183.73,171.67
14,277.94,275.18,331.28,336.95,184.51,171.84
15,281.52,287.65,331.83,343.16,184.76,173.27
16,285.34,303.11,332.66,348.64,184.62,174.25
17,290.87,313.75,333.03,351.06,184.96,173.59
18,294.26,322.22,333.44,352.08,184.61,173.57
19,299.88,328.52,333.04,352.08,183.95,172.86
20,302.84,329.29,332.19,351.62,183.97,171.78
21,310.06,331.38,330.98,350.57,185.61,171.12
22,314.08,339.2,330.6,351.58,183.86,169.92
23,315.09,341.56,329.6,351.24,182.64,168.85
24,317.25,342.37,326.56,351.12,182.99,168.65
25,315.32,344.15,325.28,351.16,182.93,168.04
26,314.87,345.24,324.67,351.28,182.58,167.88
27,315.38,344.05,324.53,350.19,182.9,167.07
28,317.35,343.02,325.07,349.72,182.62,166.44
29,317.77,343.52,324.86,349.91,182.63,167.06
30,316.89,342.2,324.62,349.54,182.64,167.27
31,315.84,341.82,324.05,350.24,182.66,166.85
32,313.62,341.23,324.49,350.79,182.18,166.71
33,312.73,338.63,326.08,351.32,182.1,167.43
34,310.37,339.87,327.46,353.21,182.55,166.91
35,305.67,336.34,329.75,354.56,180.66,166.66
36,297.84,328.72,331.94,357.16,179.06,167.98
37,296.66,317.09,333.14,357.13,180.32,169.78
38,288.8,312.15,331.95,357.75,182.89,170.45
39,283.6,303.5,331.52,355.35,183.45,171.55
40,277.01,292.9,331.23,353.78,184.26,169.75
41,271.41,279.16,331.84,352.52,185.23,169.61
42,266.9,293.28,334.57,356.52,185.09,169.75
43,261.23,257.95,336.39,343.43,184.46,169.94
44,254.8,250.17,337.94,343.95,184.41,169.71
45,251.75,254.44,338.45,353.95,184.92,170.09
46,242.75,229.43,338.36,359.9,185.17,169.94
47,233.71,194.52,337.38,2.71,186.95,170.87
48,225.82,206.08,336.56,1.85,188.59,171.07
49,217.9,211.79,335.9,1.71,189.76,171.16
50,209.95,211.18,336.08,2.58,189.77,172.08
51,204.09,209.23,336.86,3.28,189.18,172.61
52,202.49,203.28,337.55,3.25,188.7,172.39
53,199.58,198.86,338.38,3.54,189.13,172.08
54,198.23,196.98,340.3,4.12,187.3,170.8
55,194.7,194.57,342.36,5.2,184.41,167.95
56,191.93,192.58,343.7,5.86,184.4,166.19
57,189.98,190.18,345.0,7.4,185.0,164.13
58,186.45,188.63,346.53,8.46,189.64,162.93
59,185.22,189.78,347.14,9.99,189.83,162.37
60,184.22,190.53,348.97,11.17,186.49,162.17
61,181.62,192.42,349.4,12.75,182.61,162.34
62,179.39,192.44,348.96,13.69,182.37,161.73
63,180.03,194.73,349.98,15.15,181.88,161.46
64,182.73,194.2,352.02,16.02,181.59,161.73
65,182.72,195.31,352.12,16.65,180.88,161.62
66,181.63,195.76,352.09,16.72,180.0,161.37
67,182.65,195.92,352.35,16.73,179.79,161.57
68,182.87,196.11,352.45,16.65,180.23,162.01
69,182.81,196.11,352.64,16.65,180.31,162.03
70,183.19,195.92,352.74,16.72,180.58,162.13
71,182.73,195.62,352.34,16.54,180.26,162.13
72,182.48,195.45,352.05,16.54,180.02,161.97
73,183.21,195.62,352.24,16.55,179.83,161.95
