frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,173.66,166.92,354.23,356.96,183.35,189.7
1,174.92,167.19,355.14,355.75,184.76,190.85
2,174.92,168.16,355.17,353.59,185.24,192.46
3,175.66,170.6,355.19,353.58,185.23,192.64
4,176.4,169.12,355.19,353.0,185.73,192.63
5,176.45,168.23,355.2,353.29,185.73,191.71
6,176.45,168.23,355.2,353.66,185.73,191.34
7,175.83,169.06,354.61,354.03,185.72,190.41
8,176.55,168.47,354.62,353.44,185.72,190.41
9,176.54,169.3,354.56,353.44,185.76,190.41
10,176.54,170.1,354.58,353.73,185.73,189.48
11,175.92,170.17,354.32,353.44,185.9,189.84
12,175.95,168.6,354.32,353.37,185.9,190.04
13,175.92,169.33,354.29,354.03,185.91,189.66
14,175.93,169.4,354.6,354.09,185.07,189.07
15,175.16,170.09,354.95,354.32,184.2,188.11
16,173.14,170.83,354.37,354.61,182.49,187.07
17,172.38,172.14,353.98,354.8,182.16,187.34
18,169.52,171.49,352.77,354.18,182.15,187.35
19,166.46,171.46,351.43,353.81,182.16,187.13
20,163.37,169.82,349.9,353.05,181.64,187.13
21,158.92,166.02,347.47,351.36,182.16,186.1
22,155.8,164.35,345.84,350.68,182.16,186.03
23,153.9,160.94,344.31,348.83,183.06,186.34
24,151.22,156.89,342.88,346.64,182.19,186.34
25,146.48,149.57,340.34,345.79,181.46,186.28
26,143.09,149.31,338.26,344.05,181.09,186.16
27,139.04,144.52,335.91,342.95,181.1,186.1
28,137.19,144.39,334.19,341.95,180.74,185.16
29,133.93,142.57,332.3,340.2,180.24,185.11
30,128.02,135.3,327.38,339.28,179.51,184.66
31,122.13,132.22,324.34,340.9,179.51,183.78
32,122.1,131.58,327.19,343.0,180.65,184.32
33,123.31,137.81,329.41,348.55,183.03,185.59
34,122.59,137.19,326.83,348.55,183.74,186.13
35,131.65,148.52,341.42,348.5,185.13,186.46
36,129.52,150.17,342.82,347.37,185.36,186.4
37,111.67,155.12,342.3,346.82,184.82,185.37
38,102.73,162.02,333.74,346.59,184.48,185.43
39,73.51,168.88,299.93,345.32,185.29,185.48
40,33.57,162.64,243.52,341.51,185.92,184.28
41,24.85,159.29,236.85,338.53,185.62,184.34
42,21.12,159.01,237.93,336.48,185.25,184.38
43,18.37,165.63,231.43,331.97,184.59,184.38
44,21.23,159.79,228.43,325.4,184.61,184.54
45,19.05,160.39,228.4,326.41,184.28,184.55
46,21.34,161.91,229.04,325.41,184.28,184.71
47,22.55,164.16,229.64,322.13,184.29,184.71
48,21.87,161.2,231.06,322.89,184.29,185.1
49,23.1,161.91,231.25,325.03,185.17,185.15
50,26.45,150.65,236.0,327.43,185.86,185.65
51,41.82,138.25,262.0,339.54,186.25,184.14
52,43.22,146.6,259.84,341.7,186.65,183.97
53,76.53,157.87,280.67,346.18,186.95,183.36
54,100.4,166.18,304.46,348.6,187.19,183.29
55,131.18,166.4,330.52,348.82,186.92,183.34
56,145.52,165.41,343.6,349.86,186.58,183.75
57,148.27,158.64,348.46,351.48,185.54,183.81
58,148.46,157.32,348.2,351.33,183.49,183.92
59,151.41,156.72,350.12,351.61,183.17,183.94
60,149.45,156.16,346.34,351.09,182.75,182.94
61,147.41,158.57,344.94,351.09,181.09,182.99
62,149.09,158.29,345.68,350.46,181.05,183.65
63,150.55,157.44,346.49,349.45,181.02,183.65
64,154.72,157.11,348.06,349.45,180.09,183.71
65,157.58,155.86,349.59,350.31,180.07,183.39
66,158.73,156.21,350.54,350.45,180.05,184.1
67,160.3,157.77,351.12,351.28,180.13,183.98
68,159.6,157.59,351.48,351.57,179.28,184.45
69,161.35,157.75,352.22,352.05,179.25,183.61
70,161.55,159.85,352.44,353.25,179.23,183.51
71,162.08,159.79,352.79,353.72,178.83,182.68
72,163.47,161.21,353.5,353.91,178.84,183.65
73,164.37,162.75,353.8,354.58,178.53,183.14
74,165.7,162.9,354.09,354.58,179.91,181.95
75,165.58,163.9,354.1,354.93,179.88,181.04
76,164.94,164.67,353.46,354.94,179.88,182.45
77,164.94,163.92,353.46,354.94,179.88,182.45
78,164.94,163.17,353.47,354.94,179.86,182.45
79,165.06,161.09,353.46,354.94,179.87,182.4
