frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,164.63,161.7,348.38,0.74,185.38,178.28
1,163.19,161.83,349.44,2.22,182.18,174.52
2,160.97,161.91,350.26,3.66,181.4,173.55
3,158.87,161.11,351.73,5.42,179.08,169.8
4,157.61,156.36,352.96,6.82,177.63,150.83
5,155.85,154.68,353.09,8.64,177.17,152.06
6,151.85,151.06,354.06,10.62,161.51,176.99
7,150.91,149.74,354.01,12.49,162.91,172.54
8,149.73,148.67,353.84,14.54,157.0,180.36
9,149.09,146.65,354.34,16.0,154.05,182.08
10,148.75,144.28,354.1,16.2,169.97,169.16
11,143.65,141.4,352.78,15.28,179.29,165.95
12,138.48,134.36,350.9,14.62,187.85,165.85
13,127.44,127.68,349.55,13.19,193.16,172.31
14,119.7,121.6,350.37,11.68,194.3,168.71
15,112.27,117.36,350.88,10.51,194.26,170.69
16,110.32,158.85,350.61,5.39,194.27,172.52
17,103.54,95.08,349.85,7.07,195.55,176.4
18,86.82,86.02,349.54,7.82,195.44,177.07
19,78.07,82.82,350.31,11.75,195.15,177.98
20,74.72,78.09,350.62,13.8,194.98,178.59
21,73.95,75.26,351.78,14.58,193.63,179.69
22,75.02,74.65,352.93,15.41,194.61,181.03
23,67.6,75.1,352.72,15.44,194.83,182.2
24,64.9,72.04,353.26,15.76,194.52,182.06
25,68.31,70.74,353.03,14.97,194.4,182.49
26,69.92,72.07,352.66,14.19,194.84,183.26
27,67.58,74.41,354.15,14.4,195.01,183.33
28,64.48,73.44,355.03,14.41,194.9,182.94
29,62.61,75.33,353.03,14.51,194.07,182.76
30,75.36,76.8,350.05,11.93,194.02,181.66
31,91.72,81.36,346.23,10.81,192.77,180.79
32,101.89,84.31,348.06,9.4,191.39,181.01
33,99.48,94.89,346.41,9.03,190.4,181.27
34,93.78,107.22,347.17,7.43,189.88,180.59
35,94.92,110.24,348.8,8.31,188.26,180.96
36,102.21,116.68,349.76,8.82,188.3,178.94
37,127.86,123.15,348.96,9.78,189.76,177.9
38,139.99,131.19,348.85,9.82,189.78,175.5
39,141.42,137.96,348.37,10.39,188.29,173.67
40,141.37,140.58,347.93,9.83,186.51,172.61
41,143.45,142.78,347.64,9.73,183.74,173.0
42,146.05,144.78,348.03,9.47,182.89,172.16
43,147.24,148.05,349.07,9.4,180.86,170.1
44,147.7,150.53,349.4,8.7,179.02,169.68
45,150.38,156.24,350.37,8.8,176.24,169.89
46,152.52,160.28,351.09,7.86,176.84,169.26
47,154.89,162.69,351.69,8.04,175.32,167.63
48,157.47,161.49,351.3,7.21,175.15,167.19
49,158.48,162.15,350.29,6.06,175.87,167.58
50,160.64,163.42,349.85,5.03,179.79,167.16
51,162.43,162.99,349.37,3.59,181.24,167.09
