frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,163.26,162.9,357.43,2.4,175.33,180.38
1,164.05,162.49,357.42,2.07,175.67,179.31
2,164.12,162.31,357.07,1.85,176.27,179.52
3,164.52,161.94,356.85,1.47,176.78,179.53
4,164.86,161.93,356.88,1.47,176.77,179.85
5,164.86,162.3,356.88,1.62,176.75,180.07
6,164.8,162.3,356.9,1.61,176.76,180.08
7,165.21,162.3,356.9,1.61,176.75,180.08
8,165.54,162.3,356.9,1.61,177.05,180.4
9,165.62,162.3,356.89,1.83,177.04,180.18
10,166.02,162.82,356.89,1.83,177.04,180.18
11,165.62,161.57,356.78,1.32,176.83,179.96
12,165.38,161.2,356.12,1.17,177.11,180.05
13,165.46,160.46,356.0,1.09,176.89,179.71
14,165.28,159.91,355.27,0.7,177.5,180.06
15,165.45,158.8,354.99,359.8,177.08,180.19
16,165.23,158.59,354.57,359.49,176.46,179.43
17,164.7,159.25,353.77,358.81,176.44,179.32
18,163.96,159.69,353.06,358.09,175.87,178.46
19,164.85,159.34,352.59,357.45,175.79,178.2
20,164.16,159.0,351.98,357.14,176.21,178.45
21,164.74,157.89,351.39,356.92,176.39,177.84
22,164.93,156.43,350.82,356.42,175.55,177.16
23,164.54,155.62,350.49,356.65,174.4,175.54
24,163.72,156.26,350.19,356.87,173.51,174.18
25,164.92,154.84,349.87,356.3,173.05,172.8
26,165.99,155.96,350.29,356.56,172.51,172.37
27,165.62,156.2,349.9,356.49,171.47,171.76
28,166.05,155.95,350.15,356.86,170.58,171.02
29,167.23,157.28,350.99,357.92,169.84,171.74
30,171.03,158.64,353.24,358.34,169.09,171.72
31,175.95,161.8,358.02,359.78,167.76,171.22
32,179.36,167.01,1.61,2.85,167.19,170.15
33,179.62,167.58,4.51,3.08,166.54,168.51
34,175.66,165.9,9.02,2.99,166.0,166.51
35,176.95,165.01,10.03,3.01,166.3,165.45
36,177.97,168.48,12.73,4.16,165.98,165.53
37,176.05,168.43,14.52,4.91,167.28,166.43
38,170.91,165.68,15.53,6.11,169.63,170.18
39,165.98,163.2,15.8,7.36,173.25,174.04
40,161.65,160.35,16.07,8.48,175.46,176.87
41,158.83,157.59,17.6,9.22,177.36,179.39
42,154.14,157.35,18.14,9.62,178.83,183.39
43,150.27,158.56,18.55,9.34,180.18,186.43
44,145.78,159.91,19.11,9.75,181.09,187.08
45,137.56,159.65,20.14,10.01,181.23,186.68
46,132.19,153.68,20.54,6.75,181.66,187.24
47,127.67,160.33,21.8,8.86,183.04,188.16
48,121.68,158.65,22.02,8.88,183.47,188.87
49,118.05,160.67,23.96,10.43,183.9,189.35
50,111.39,145.76,26.76,10.27,184.12,190.11
51,107.38,137.01,28.88,10.09,183.61,189.58
52,99.69,92.33,33.65,17.58,183.38,189.3
53,91.44,80.25,36.28,28.53,182.66,187.87
54,85.75,73.43,40.82,35.47,182.36,187.01
55,84.35,68.53,41.22,35.84,181.84,185.53
