frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,166.16,168.73,354.72,9.55,173.62,172.87
1,164.45,165.67,355.89,10.22,166.71,175.88
2,162.73,161.48,356.04,10.5,155.73,180.83
3,160.57,159.13,355.87,10.35,161.21,180.15
4,159.22,157.51,355.47,10.26,162.62,184.18
5,159.41,155.56,356.43,10.11,166.41,174.51
6,159.03,153.13,357.02,11.73,168.5,172.95
7,159.47,153.07,357.27,13.22,173.1,172.43
8,158.29,153.02,357.3,14.84,176.82,176.48
9,157.62,153.48,357.74,16.98,178.6,180.53
10,155.78,150.97,356.88,17.32,183.07,178.97
11,151.75,146.8,355.94,18.01,186.53,182.87
12,141.84,144.42,353.2,18.21,191.29,185.05
13,134.49,139.27,351.7,16.94,194.05,187.03
14,131.42,132.79,351.2,14.56,196.34,188.19
15,124.09,128.04,352.53,13.35,196.02,186.69
16,120.68,145.49,352.11,8.7,195.69,185.13
17,114.82,119.06,351.98,9.11,195.26,185.54
18,127.07,96.83,350.86,11.03,195.73,184.81
19,117.64,92.03,349.41,14.04,196.58,185.25
20,121.19,85.37,348.66,15.22,196.18,185.19
21,97.72,81.73,348.14,15.27,195.1,185.92
22,75.25,77.72,344.23,15.67,194.3,186.3
23,71.36,74.99,346.09,15.71,194.62,186.3
24,67.65,73.44,347.98,16.36,195.35,185.52
25,62.5,74.3,348.17,17.78,195.5,185.03
26,63.34,78.36,348.43,20.11,196.76,186.36
27,65.39,80.23,348.87,20.29,202.28,186.28
28,66.88,79.99,349.32,18.96,203.09,186.56
29,68.34,80.44,349.29,17.96,202.23,186.83
30,65.39,79.71,349.03,17.22,201.57,187.07
31,41.81,81.41,347.36,16.35,200.34,186.47
32,89.83,86.17,343.73,14.94,199.65,185.42
33,96.32,93.4,340.98,13.81,198.26,184.08
34,98.76,100.9,341.48,10.4,196.34,182.79
35,97.54,115.91,344.22,9.27,194.02,182.94
36,92.83,121.76,345.24,10.33,194.11,182.61
37,128.68,127.59,345.31,12.44,194.45,178.16
38,136.74,131.72,344.53,12.26,195.68,176.2
39,136.57,136.67,344.96,12.47,195.26,174.47
40,138.14,142.56,345.57,12.27,193.47,174.03
41,141.72,148.09,346.44,11.65,192.38,174.19
42,145.98,150.96,347.68,11.16,191.97,173.83
43,148.55,150.54,348.64,10.08,188.55,173.28
44,149.96,150.59,348.88,9.02,185.8,171.93
45,150.78,156.84,348.54,8.46,184.38,171.89
46,152.84,157.8,349.24,7.68,183.06,168.89
47,156.28,156.85,350.61,7.21,180.46,166.31
48,157.42,160.2,350.79,6.05,180.82,166.16
49,158.64,161.63,350.2,5.25,180.61,167.2
50,159.51,161.77,349.87,4.79,181.15,166.56
51,161.36,161.78,350.13,4.14,180.66,165.7
52,162.96,163.83,349.66,3.81,184.0,149.31
53,163.95,163.34,349.11,2.79,184.19,142.57
54,164.59,165.22,348.54,2.52,185.66,144.66
55,165.02,164.61,348.07,1.49,184.64,148.12
56,165.58,165.19,347.59,1.25,183.91,147.63
57,166.61,164.04,347.55,0.76,183.69,147.55
58,166.36,163.71,347.65,0.74,186.47,147.97
