frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,164.96,162.1,28.17,37.27,79.06,78.01
1,168.71,159.89,24.88,27.93,92.98,89.13
2,170.28,162.85,21.17,23.65,109.81,104.74
3,175.61,162.25,21.47,20.9,118.51,112.49
4,175.23,171.72,16.91,16.85,126.37,121.91
5,176.56,170.18,8.42,10.04,148.51,139.47
6,173.28,168.96,2.4,359.97,160.71,162.98
7,170.46,169.22,358.68,356.97,168.96,179.1
8,171.87,168.6,356.46,356.7,175.92,179.66
9,170.34,166.39,355.65,354.81,177.86,183.77
10,169.59,162.96,355.3,354.46,178.77,182.51
11,168.82,161.34,353.2,352.64,183.41,184.9
12,167.18,162.56,353.39,351.77,183.77,187.05
13,163.45,162.58,353.39,351.81,183.73,188.28
14,157.45,156.86,354.86,352.49,182.03,186.67
15,152.4,153.41,355.89,353.52,181.21,171.05
16,149.79,149.17,356.82,354.25,179.79,177.59
17,146.62,144.96,357.7,354.49,180.67,179.36
18,143.08,139.7,358.43,354.69,182.79,181.59
19,131.72,133.54,358.63,354.27,184.39,153.6
20,127.92,122.73,0.25,355.21,184.67,112.81
21,121.27,121.82,2.93,355.49,184.12,148.66
22,108.83,114.23,2.98,356.52,184.1,186.37
23,102.32,108.87,3.71,357.23,184.07,189.82
24,91.86,89.42,6.01,359.78,184.05,190.7
25,88.9,84.15,8.82,1.69,184.04,189.72
26,80.9,77.38,10.01,4.74,183.67,189.67
27,77.52,74.6,11.71,8.53,183.67,188.92
28,72.7,73.87,14.03,10.36,183.31,188.53
29,66.04,62.16,14.22,9.09,182.81,188.29
30,62.74,58.65,14.78,8.36,182.47,188.33
31,59.57,56.37,15.52,8.48,181.97,187.6
32,56.71,55.04,16.99,9.48,181.97,188.55
33,54.4,54.26,16.63,10.95,182.83,189.07
34,50.62,53.01,16.76,10.22,183.2,189.07
35,49.49,52.14,16.76,10.95,183.2,189.07
36,49.85,52.5,16.76,10.22,183.2,189.07
37,49.4,51.06,17.47,11.17,182.72,188.17
38,49.05,50.36,17.47,10.95,182.72,188.34
39,49.05,51.85,17.47,11.68,182.72,188.34
40,49.05,53.58,17.11,14.06,183.58,189.23
41,50.69,54.09,17.82,13.13,183.08,188.7
42,51.64,54.09,17.82,13.13,183.08,188.7
43,53.55,53.55,18.4,13.13,183.45,188.7
44,54.68,55.56,18.02,13.87,183.81,188.84
45,57.7,59.13,17.31,12.78,183.83,189.99
46,62.92,63.24,16.6,12.05,183.83,189.99
47,65.29,66.58,15.88,13.15,183.83,189.83
48,72.01,75.13,15.88,12.73,183.83,188.79
49,75.91,79.31,14.01,8.8,183.83,188.81
50,82.51,87.88,10.94,6.74,184.68,188.47
51,91.3,98.64,9.86,6.0,185.05,188.51
52,97.69,108.33,9.85,4.59,184.56,189.83
53,104.22,118.73,8.06,2.02,184.69,190.24
54,122.96,129.63,7.43,1.11,185.53,187.12
55,131.07,133.74,6.57,359.25,184.8,174.03
56,135.12,134.04,6.16,359.25,183.95,98.35
57,139.98,138.24,4.4,358.28,184.14,123.01
58,141.65,141.59,3.41,358.74,182.56,176.31
59,155.37,153.04,1.93,358.44,182.6,182.86
60,159.82,157.66,1.36,357.75,180.85,182.88
61,162.47,161.35,359.81,357.82,179.96,181.5
