frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,181.77,190.63,349.44,11.62,182.74,169.24
1,183.24,195.76,349.36,13.39,181.14,167.34
2,183.61,199.35,349.22,15.2,180.08,165.27
3,184.46,200.05,349.64,15.84,178.86,163.39
4,185.63,202.44,349.51,16.16,178.82,163.7
5,185.68,204.01,348.97,16.69,179.08,163.66
6,187.96,205.83,348.6,16.89,178.96,164.13
7,190.76,208.01,348.35,17.37,179.68,164.54
8,192.99,209.74,348.35,16.97,180.25,165.19
9,196.27,211.31,347.77,16.74,181.09,166.61
10,198.77,213.47,347.3,16.37,181.81,168.49
11,200.35,216.86,346.92,16.23,182.48,170.03
12,204.2,219.72,346.11,15.86,184.04,171.89
13,205.82,223.13,345.12,15.45,185.61,174.31
14,210.09,227.3,344.27,15.01,186.8,175.56
15,213.91,230.36,343.49,14.8,186.96,176.12
16,216.09,232.87,342.76,14.99,187.06,176.16
17,218.81,237.24,342.53,15.09,186.72,175.43
18,223.74,242.39,342.12,15.21,186.6,175.23
19,228.71,245.27,341.96,15.69,186.54,174.76
20,233.8,252.01,341.95,15.9,186.49,174.36
21,236.91,257.42,342.13,15.99,186.53,174.23
22,240.63,269.07,342.73,15.98,186.17,174.14
23,242.12,273.78,342.85,16.44,186.16,173.43
24,246.88,270.41,343.38,16.89,185.99,172.61
25,251.38,271.58,344.68,17.15,186.08,172.49
26,254.16,267.7,344.98,17.73,186.13,172.11
27,252.1,255.34,345.22,18.29,185.78,171.77
28,251.6,249.51,345.46,18.97,185.27,171.29
29,252.38,243.78,345.51,19.16,185.27,171.35
30,251.99,242.51,345.55,19.26,185.01,171.47
31,251.6,234.89,345.44,19.39,185.12,171.6
32,250.89,238.04,345.45,19.29,185.1,171.63
33,251.68,241.11,345.24,19.17,185.04,172.01
34,254.66,245.99,345.51,19.1,185.04,172.18
35,255.27,255.15,345.72,19.07,185.03,172.19
36,251.5,262.19,345.26,18.92,185.03,172.18
37,247.48,266.77,345.15,18.58,185.57,172.35
38,245.39,265.97,345.03,18.28,185.75,172.7
39,243.05,254.73,344.94,18.72,185.74,172.9
40,240.92,249.91,344.31,19.1,185.85,172.67
41,238.69,245.69,344.11,19.18,185.87,172.81
42,235.82,244.38,343.63,19.41,186.18,173.35
43,230.55,241.57,343.25,19.42,186.39,174.28
44,225.48,239.73,343.09,19.21,187.17,175.73
45,221.9,238.87,342.7,19.07,187.86,176.31
46,219.2,235.61,342.65,19.16,188.07,176.4
47,214.45,233.21,342.83,19.13,187.77,176.66
48,210.64,229.74,343.51,18.49,187.36,177.35
49,206.5,226.53,344.11,18.14,186.17,176.4
50,201.67,225.21,344.04,18.36,185.75,175.94
51,199.75,220.99,344.85,18.41,184.58,174.75
52,197.62,218.6,345.57,18.67,184.34,173.09
53,195.91,215.25,346.59,18.27,183.61,170.61
54,192.34,211.96,347.6,17.7,183.3,168.47
55,190.1,207.79,348.5,17.1,183.03,167.33
56,189.44,205.21,349.8,16.47,182.63,166.89
57,188.53,202.24,350.69,15.99,182.77,166.39
58,187.34,200.82,350.84,16.08,182.58,166.25
59,186.75,200.25,351.19,16.3,182.52,166.88
60,184.63,199.77,351.24,16.68,182.42,167.38
61,185.34,198.48,351.59,16.72,183.58,167.7
62,185.15,197.55,352.52,17.01,183.54,168.53
63,184.01,195.9,353.09,17.09,183.11,168.84
64,184.89,194.96,354.05,16.55,183.11,169.76
65,185.63,193.59,354.68,16.63,182.84,170.09
66,185.12,193.03,354.73,16.14,183.02,171.61
67,183.94,192.45,354.74,16.53,183.4,172.54
68,183.31,191.91,354.39,16.97,184.4,173.22
69,182.78,191.22,354.06,16.52,184.46,174.44
70,182.29,190.74,353.94,16.33,184.08,174.22
71,182.74,190.17,353.96,15.96,184.28,174.22
72,182.52,190.13,353.76,15.71,184.06,174.76
73,182.44,189.79,353.66,15.15,184.19,174.96
74,181.61,189.29,353.12,14.76,184.21,174.66
75,180.47,189.06,352.56,14.32,183.59,174.08
76,179.55,189.11,352.14,13.89,182.63,173.4
77,180.35,188.08,351.75,12.97,181.94,172.22
