frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,159.55,154.2,356.12,354.49,179.31,184.18
1,158.91,155.25,356.15,354.49,179.85,184.21
2,161.24,155.47,357.71,354.8,178.98,183.33
3,162.33,157.43,358.32,355.49,178.98,182.18
4,160.63,156.25,357.8,355.18,177.75,181.79
5,159.79,158.23,357.18,355.54,177.75,182.74
6,161.28,158.94,356.92,355.87,176.91,182.95
7,160.2,156.41,354.41,354.57,177.44,182.79
8,159.23,158.21,352.37,353.58,177.85,183.0
9,154.37,156.51,348.4,351.39,176.6,182.24
10,149.07,151.91,343.82,346.9,176.27,180.27
11,141.0,149.49,336.83,342.35,175.93,179.22
12,132.02,146.0,328.18,337.59,175.58,178.81
13,127.35,136.52,321.96,330.92,176.94,180.27
14,120.87,135.0,314.48,326.84,177.43,180.27
15,115.35,123.21,307.21,315.45,178.44,180.29
16,109.19,127.33,299.62,310.39,179.07,180.31
17,101.61,128.11,287.75,316.73,179.77,182.67
18,100.2,127.18,284.38,317.65,179.78,182.24
19,95.68,145.39,278.52,323.56,179.78,181.87
20,92.81,143.34,274.21,316.13,179.32,181.65
21,91.43,152.4,271.04,314.84,179.66,180.9
22,84.36,160.41,263.64,312.73,178.39,181.94
23,80.89,166.19,260.53,311.38,177.57,182.88
24,80.65,166.53,260.26,313.14,177.1,182.44
25,79.98,168.25,259.91,316.64,176.74,181.66
26,78.59,168.93,259.22,317.33,176.74,181.66
27,77.16,165.92,258.53,313.47,177.22,180.37
28,76.7,159.15,259.85,310.53,176.88,179.85
29,74.67,149.18,261.0,308.96,177.01,178.9
30,74.48,135.9,262.24,306.99,177.02,179.63
31,73.04,139.86,263.72,306.22,177.02,179.84
32,73.43,139.58,266.14,306.8,176.21,178.89
33,75.28,131.04,269.57,311.15,176.21,178.89
34,80.17,142.0,275.92,316.57,176.22,178.89
35,85.44,151.95,281.02,325.66,176.22,178.49
36,93.17,144.23,287.16,322.61,176.17,178.49
37,112.46,149.62,304.98,330.26,175.6,177.99
38,124.52,137.28,314.29,325.37,175.21,177.95
39,131.89,140.1,319.45,327.31,175.19,177.86
40,141.39,142.81,326.29,329.58,175.65,178.25
41,149.5,157.43,331.99,336.76,176.0,179.29
42,155.45,162.89,336.54,340.51,178.41,182.0
43,159.02,164.29,339.02,341.88,181.21,183.77
44,159.76,161.15,340.15,342.97,182.79,184.38
45,160.86,160.3,340.89,343.44,184.37,185.21
46,161.48,162.41,341.95,344.74,185.16,186.45
47,161.43,162.96,342.9,346.18,185.51,186.64
48,162.1,162.82,344.18,348.76,186.24,186.72
49,165.15,164.13,346.64,350.05,184.56,186.91
50,165.18,163.12,348.1,351.61,182.86,185.23
51,165.83,160.99,349.9,352.91,180.3,185.41
52,166.37,162.32,351.52,354.24,178.94,185.41
53,167.09,163.89,352.52,354.81,178.05,185.33
54,167.09,163.03,352.52,354.43,178.58,185.16
55,167.16,163.16,352.59,354.43,178.6,184.61
56,166.53,165.36,352.32,355.77,178.24,183.02
