frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,173.25,167.77,25.29,29.65,96.2,93.26
1,175.34,172.89,20.83,19.67,94.29,94.93
2,174.67,174.46,14.77,14.43,104.15,109.03
3,174.35,169.55,6.27,9.45,140.99,128.67
4,172.7,166.2,0.49,359.15,159.65,160.39
5,169.96,171.54,356.25,356.33,166.92,169.36
6,166.69,172.67,353.28,354.72,172.07,177.6
7,166.99,170.54,352.19,353.74,176.76,178.52
8,167.7,165.8,351.59,352.97,179.15,182.36
9,166.93,165.98,350.91,353.2,180.83,182.75
10,165.99,166.97,352.24,353.64,178.62,181.88
11,163.02,167.84,351.27,352.93,178.98,183.86
12,159.38,167.04,349.68,352.58,179.87,184.82
13,152.69,166.27,348.47,351.82,179.32,185.29
14,144.75,154.72,346.16,348.89,178.24,185.03
15,126.96,127.77,339.27,345.15,179.97,183.08
16,115.07,118.74,333.82,343.07,180.8,182.98
17,107.9,112.43,332.48,342.57,180.78,183.43
18,100.0,109.86,330.3,348.33,180.27,184.35
19,92.08,109.75,330.62,349.77,180.62,185.83
20,78.71,108.66,324.74,358.71,180.98,186.75
21,68.2,94.97,320.98,0.75,181.34,186.85
22,65.07,96.45,320.5,5.1,183.11,184.72
23,58.74,79.59,320.81,5.07,183.47,184.74
24,54.04,105.43,324.29,355.62,183.45,184.14
25,48.92,103.13,327.62,349.21,182.12,184.89
26,47.87,97.71,331.0,342.82,183.3,186.25
27,47.4,94.76,332.84,338.2,182.93,186.46
28,47.62,94.76,338.19,339.03,182.25,188.46
29,45.27,63.15,339.74,339.12,183.58,190.47
30,48.24,79.02,344.18,343.3,183.91,188.88
31,47.42,62.7,346.09,344.38,184.12,188.57
32,47.55,51.55,349.52,345.25,183.97,187.9
33,49.59,60.4,353.5,345.26,184.32,186.66
34,49.91,70.57,353.48,347.09,184.34,187.73
35,54.04,77.66,356.16,347.81,183.84,187.7
36,56.82,89.17,356.19,347.79,183.81,187.03
37,57.23,94.04,356.76,348.76,184.66,186.68
38,53.53,93.69,356.75,352.08,184.18,187.56
39,52.14,87.97,356.41,353.92,184.53,186.43
40,51.12,51.64,356.39,351.26,184.53,186.79
41,50.53,48.1,353.24,346.56,184.67,187.9
42,51.61,44.39,350.5,347.91,185.03,187.03
43,53.42,40.46,348.36,351.49,184.21,187.6
44,56.88,33.49,349.35,355.46,184.44,185.77
45,58.71,44.35,347.73,357.61,184.44,185.04
46,62.37,46.94,347.11,357.62,183.64,186.34
47,68.54,63.43,346.4,350.01,183.67,186.34
48,77.67,76.95,344.04,346.09,184.14,187.65
49,78.69,77.22,344.4,342.23,183.78,188.34
50,96.97,106.08,342.56,341.82,183.6,187.99
51,105.53,121.39,341.13,341.28,182.17,186.73
52,120.11,131.35,342.44,340.06,181.09,186.19
53,129.4,140.72,343.74,340.42,180.73,183.76
54,133.73,145.46,346.27,343.35,180.36,184.4
55,147.54,156.89,349.7,346.67,180.15,184.93
56,157.05,162.45,352.87,349.61,180.3,185.33
57,163.66,170.41,351.88,353.04,180.83,184.96
58,168.73,170.93,352.49,352.95,181.82,184.51
59,172.53,171.63,352.84,353.29,181.44,182.27
60,176.32,175.33,352.41,353.23,180.95,181.93
61,180.1,178.4,351.35,352.05,181.82,182.54
62,181.3,180.02,350.24,351.32,181.83,183.08
63,181.49,180.08,349.27,350.93,180.46,182.18
64,181.02,179.04,348.8,350.65,179.95,181.82
65,179.1,177.64,347.23,350.13,179.1,181.85
66,177.34,179.17,346.41,349.73,178.23,181.5
67,176.93,178.41,346.18,349.73,177.37,181.5
68,176.0,179.31,345.79,350.09,176.5,181.14
69,175.4,178.55,345.6,349.74,176.86,182.04
70,174.43,179.03,346.18,349.97,176.34,181.68
71,174.23,178.41,346.41,350.1,176.68,181.64
72,174.82,178.41,346.64,350.1,177.02,182.21
73,174.5,176.74,346.88,350.38,177.38,183.09
74,174.38,174.35,346.88,350.38,177.38,183.09
75,171.89,173.61,346.76,351.14,178.61,183.6
76,169.65,172.83,346.91,350.78,178.61,184.52
77,167.45,171.38,346.69,350.89,179.48,185.07
