frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
75,328.35,329.54,348.82,331.11,177.97,175.64
76,325.82,344.11,354.06,332.53,178.19,177.81
77,320.4,343.29,351.31,331.45,179.3,177.49
78,318.87,342.36,351.44,332.74,179.78,177.17
79,281.04,8.44,2.94,339.25,180.14,180.06
80,299.97,356.7,359.43,338.09,179.95,180.16
81,306.33,348.66,357.82,338.71,179.95,179.15
82,310.6,347.62,359.99,339.68,179.77,179.1
83,308.96,344.51,359.24,340.0,178.93,178.68
84,297.08,339.7,356.84,339.8,179.28,177.83
85,315.73,327.24,347.65,337.55,177.71,173.47
86,320.75,325.75,347.89,338.53,177.96,173.86
87,322.44,318.95,347.05,339.18,177.81,172.43
88,322.89,316.34,350.15,341.66,177.83,172.34
89,323.89,310.5,350.96,344.07,176.89,172.7
90,315.46,303.54,352.19,346.94,175.55,172.34
91,311.48,300.67,352.17,349.69,174.86,172.3
92,300.83,293.83,356.23,351.77,173.85,172.36
93,293.9,290.76,4.58,355.7,172.77,172.79
94,289.3,285.7,3.09,358.95,172.99,173.0
95,260.37,281.19,2.7,0.7,172.7,173.07
96,268.7,275.33,3.01,0.64,173.35,174.12
97,261.0,269.31,2.58,358.71,173.47,174.56
98,247.85,258.67,2.53,357.58,173.56,174.83
99,243.33,252.68,2.31,357.59,173.8,175.14
100,237.65,246.15,0.86,358.14,176.52,175.37
101,231.36,240.32,359.67,358.82,178.18,175.79
102,227.6,235.53,359.02,359.33,180.22,176.05
103,223.28,229.97,358.37,359.26,181.55,176.48
104,213.39,215.45,356.83,354.37,181.9,176.91
105,207.2,213.11,355.45,353.87,182.87,177.06
106,202.99,208.45,354.49,353.35,183.43,176.96
107,196.47,203.52,354.51,352.56,183.7,177.53
108,194.58,199.16,356.01,352.0,184.34,178.15
109,196.27,195.79,356.38,351.32,184.36,178.37
110,195.86,192.51,357.05,351.04,185.19,178.97
111,208.01,188.74,5.81,349.74,186.61,179.85
112,204.48,187.27,3.04,349.68,187.87,180.82
113,204.51,184.67,2.37,349.31,188.8,182.32
114,200.52,183.56,0.9,349.48,189.56,182.77
115,199.76,183.22,1.65,349.78,189.55,183.47
116,199.39,182.09,2.4,349.7,188.44,183.23
117,200.39,182.13,4.36,350.12,186.85,183.22
118,202.72,182.9,5.81,350.63,187.24,183.4
119,196.2,182.37,2.44,350.86,186.92,183.18
120,179.1,184.54,355.09,352.1,186.84,181.91
121,177.29,185.26,354.27,352.16,186.96,181.83
122,176.44,186.26,354.1,352.39,186.03,181.94
123,180.51,186.07,353.51,352.23,186.2,181.75
124,179.36,186.14,352.97,351.86,186.02,181.75
125,178.56,185.78,352.59,351.71,186.77,181.21
126,179.57,186.14,352.04,351.56,187.31,181.32
127,178.85,185.18,351.04,351.17,188.62,181.35
128,178.91,185.55,350.66,350.81,188.58,181.67
129,178.88,185.19,350.72,350.66,188.55,181.47
130,179.75,185.2,350.77,350.73,188.55,181.06
