frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,163.36,163.72,1.44,358.54,181.3,176.47
1,162.28,163.58,1.24,358.54,180.93,176.43
2,162.26,163.34,1.38,358.38,180.86,176.15
3,162.79,163.34,1.63,358.37,181.3,176.15
4,162.44,162.53,1.71,357.99,180.59,176.19
5,161.72,162.15,1.36,357.83,180.57,176.01
6,162.44,162.15,1.92,358.05,180.04,175.46
7,161.93,162.01,1.79,358.05,179.82,175.46
8,161.4,162.39,1.32,358.44,179.57,175.45
9,161.96,162.91,1.34,358.82,179.59,175.18
10,161.96,163.74,1.54,359.2,179.07,175.22
11,161.81,163.21,1.44,359.03,178.85,175.0
12,161.81,163.22,1.44,359.03,178.88,175.01
13,161.65,162.84,1.44,358.87,178.88,174.79
14,161.65,163.67,1.44,359.25,178.93,174.83
15,161.84,163.98,1.47,359.47,178.93,174.61
16,162.2,164.95,1.61,359.85,179.17,174.93
17,162.51,165.85,1.74,0.4,179.38,175.14
18,162.51,165.15,1.76,359.8,179.94,175.64
19,162.51,164.45,1.76,359.42,179.91,175.64
20,162.88,164.45,1.76,359.42,179.62,175.64
21,163.04,164.58,1.55,359.42,180.13,175.64
22,164.13,164.64,1.9,359.04,180.42,175.06
23,164.65,164.25,2.13,358.65,180.17,175.1
24,166.24,164.57,2.6,358.43,180.7,175.32
25,165.85,164.44,2.42,358.44,180.51,175.31
26,165.67,166.09,2.4,358.54,180.75,177.29
27,166.39,165.52,2.74,358.33,180.75,177.66
28,166.91,165.19,2.98,358.56,180.78,176.97
29,166.91,165.64,2.98,358.35,180.49,177.18
30,166.46,165.06,2.86,358.56,179.72,174.98
31,166.29,165.0,3.0,358.94,178.15,174.23
32,164.29,163.24,3.38,358.73,177.29,172.42
33,159.31,161.18,4.38,358.72,176.22,172.63
34,155.74,158.2,5.6,358.87,176.55,174.29
35,151.38,153.4,5.97,358.93,178.8,177.27
36,144.98,152.42,6.34,359.81,178.97,179.54
37,137.48,146.66,7.3,1.04,167.67,180.32
38,132.44,144.06,6.89,1.01,177.0,182.12
39,123.32,142.41,6.89,1.9,180.35,183.2
40,116.19,133.82,6.97,2.59,182.29,184.04
41,111.23,125.88,7.66,2.29,184.68,185.52
42,104.18,89.94,9.94,2.42,185.57,186.0
43,94.53,72.94,11.6,4.44,186.53,186.35
44,89.01,78.49,14.01,6.86,186.52,187.0
45,83.29,85.33,16.97,17.28,187.64,190.05
46,78.11,77.46,19.72,24.43,189.11,189.83
47,74.93,75.16,22.47,27.87,188.54,189.43
48,70.63,66.21,25.21,31.29,187.69,188.99
49,68.15,66.31,26.88,31.64,187.13,188.21
50,62.51,62.94,27.84,28.9,185.73,188.55
51,58.21,55.16,27.45,26.95,185.17,187.87
52,53.21,49.45,25.74,26.54,184.91,188.03
53,50.37,48.37,25.75,25.86,184.37,187.71
54,49.34,46.89,24.96,24.26,184.13,187.49
55,48.97,46.15,26.17,24.26,183.92,187.47
56,49.27,46.12,26.84,24.24,184.01,186.94
57,49.9,44.36,27.14,25.15,183.83,186.73
58,52.49,53.69,27.65,31.87,183.91,186.61
59,58.82,61.91,27.58,34.73,183.27,184.6
60,62.16,67.62,27.94,37.52,182.53,184.85
61,69.8,69.28,25.13,21.11,181.91,182.82
62,76.31,75.98,21.7,13.22,182.23,182.53
63,82.4,73.26,19.22,12.41,182.92,183.15
64,91.73,82.67,17.35,8.21,183.35,183.17
65,101.08,96.63,15.94,6.56,183.65,182.37
66,109.49,97.13,15.8,6.72,183.24,184.16
67,117.92,116.93,16.63,4.85,182.77,183.78
68,126.54,131.21,17.27,3.97,182.77,183.17
69,134.43,139.56,17.39,3.74,182.04,182.21
70,139.03,150.72,17.27,4.4,181.99,181.05
71,145.52,151.53,16.38,3.69,181.77,180.46
72,152.24,149.43,15.9,2.28,181.14,179.66
73,158.77,150.07,15.63,1.92,179.74,176.45
74,163.81,149.97,15.07,0.62,178.88,174.82
75,168.82,155.15,14.4,0.42,177.42,173.29
76,174.18,158.65,13.86,0.44,177.72,172.93
77,175.79,159.28,11.96,0.07,177.14,171.86
78,176.69,163.6,9.8,359.71,177.42,170.86
79,178.05,166.31,8.74,359.71,177.95,169.73
80,176.56,165.19,6.96,358.8,178.21,168.74
81,177.04,166.2,6.5,358.27,178.07,169.05
82,175.09,165.48,5.46,358.33,178.15,168.97
83,175.14,165.59,5.32,358.39,177.92,169.49
84,173.97,163.15,5.05,358.45,178.47,168.03
85,173.79,163.87,4.71,358.6,178.15,168.09
86,172.31,163.88,4.23,358.61,177.62,167.92
87,170.32,163.28,3.52,358.44,177.9,168.16
88,170.78,163.28,3.96,358.44,177.53,168.16
89,170.28,162.67,3.82,358.02,177.37,168.7
90,169.78,162.81,3.81,358.02,177.07,168.12
91,169.35,163.66,3.58,358.18,177.3,168.43
92,169.32,164.88,3.35,358.48,177.78,169.42
93,168.82,163.92,3.35,358.49,177.78,170.05
94,167.57,163.3,3.01,358.49,177.78,170.58
95,166.6,163.16,2.68,358.71,177.78,170.06
96,166.8,162.68,2.81,358.71,177.99,170.13
97,166.07,163.74,2.47,359.22,177.99,169.89
98,165.34,163.58,2.14,359.22,178.31,169.88
99,164.22,163.1,1.81,359.02,178.58,170.48
100,164.94,162.73,1.93,358.87,179.09,170.26
101,166.0,162.73,1.92,358.65,178.76,171.02
