frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,166.4,166.67,357.88,2.3,180.28,184.78
1,167.07,166.15,357.53,2.16,180.31,184.84
2,167.15,165.99,357.55,2.4,179.98,184.6
3,166.02,166.47,357.21,2.4,179.98,184.91
4,166.03,165.46,357.23,2.26,180.28,184.71
5,166.37,165.95,357.78,2.26,179.46,184.69
6,165.64,165.62,357.67,2.26,178.94,184.69
7,164.76,165.62,357.66,2.26,178.93,185.01
8,162.4,164.93,357.78,1.89,178.84,185.01
9,160.97,165.21,358.11,2.79,178.8,183.93
10,158.16,165.06,358.1,2.46,178.74,183.93
11,156.16,165.76,358.22,2.62,179.01,184.39
12,153.94,165.5,358.68,2.77,179.26,184.31
13,150.77,163.66,359.28,1.8,180.32,184.24
14,148.86,162.18,359.56,1.2,181.06,184.21
15,142.45,156.18,0.29,1.3,182.34,185.2
16,142.48,152.65,1.14,1.22,182.59,185.66
17,139.64,146.72,2.12,1.92,183.35,186.45
18,130.44,142.53,3.77,2.23,184.1,186.9
19,121.35,134.23,4.52,2.39,184.1,187.41
20,111.33,128.92,5.34,2.29,184.32,188.47
21,109.1,125.45,5.66,2.31,185.08,188.41
22,93.23,103.8,7.22,4.12,185.74,188.93
23,87.26,76.15,9.65,6.48,185.75,188.66
24,81.73,68.69,12.95,8.59,185.47,188.81
25,77.85,60.19,16.61,13.78,185.47,187.83
26,72.23,62.34,21.58,17.3,184.46,187.91
27,66.3,53.77,25.18,18.69,183.78,186.98
28,62.1,52.04,28.02,22.94,183.34,186.7
29,55.18,47.18,29.62,21.87,182.88,187.26
30,49.65,41.94,32.55,26.42,182.17,187.02
31,45.69,37.88,33.95,27.61,181.79,187.02
32,44.5,34.97,34.64,27.86,181.76,186.24
33,43.69,33.69,34.65,28.4,182.29,186.54
34,42.81,33.66,34.72,26.81,182.29,186.47
35,42.78,33.55,33.53,25.93,182.05,186.26
36,43.41,33.51,31.87,24.86,181.84,186.25
37,44.19,35.22,31.04,22.58,181.84,186.23
38,50.61,41.9,28.8,21.5,181.82,186.53
39,57.58,49.02,26.85,21.3,181.82,186.53
40,65.22,52.92,25.97,20.41,182.04,186.85
41,74.9,64.32,23.04,19.31,182.24,187.81
42,85.73,75.15,20.16,13.06,182.9,188.52
43,93.73,88.41,18.1,9.25,183.61,188.99
44,101.61,130.05,16.32,6.36,184.12,189.71
45,110.27,139.15,14.18,5.69,184.56,189.4
46,117.99,145.57,13.94,5.82,184.26,189.84
47,127.82,146.13,14.4,5.42,184.26,189.8
48,135.98,145.36,14.73,6.78,184.26,189.8
49,140.53,146.82,14.22,6.44,184.06,189.48
50,146.3,150.37,12.49,5.81,184.73,187.48
51,154.11,157.32,11.31,6.06,184.37,185.63
52,161.51,162.7,11.41,6.15,183.95,185.1
53,171.1,167.57,10.97,5.38,183.82,183.46
54,176.49,173.19,8.97,4.82,183.52,183.17
55,177.75,171.17,6.73,4.91,183.08,181.65
56,178.67,174.11,3.74,4.02,182.97,181.46
57,178.16,181.91,357.7,2.03,183.23,183.75
58,175.89,180.18,353.93,357.72,183.58,184.38
59,178.3,182.1,352.69,355.73,184.44,187.45
60,178.02,182.53,351.34,355.01,184.77,187.47
61,179.17,182.34,350.88,354.49,184.54,186.86
62,177.56,181.93,348.94,353.22,185.39,188.36
63,178.21,183.27,347.59,352.39,185.41,188.65
64,175.93,181.04,346.56,352.16,184.66,188.43
65,174.91,178.54,346.52,352.0,184.12,187.89
66,174.82,162.95,346.65,352.0,184.31,187.85
67,171.88,154.44,346.4,352.51,183.97,188.15
68,170.33,154.03,346.95,353.67,182.78,188.08
69,169.18,153.23,347.58,354.51,180.52,186.89
70,170.89,150.4,348.92,355.24,179.88,186.82
71,168.19,149.12,349.04,356.75,180.09,186.52
72,166.24,148.81,349.56,356.98,180.62,186.07
73,163.51,150.86,349.91,357.35,181.36,186.08
74,160.39,151.96,350.41,358.26,181.57,186.74
