frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,182.95,193.81,352.8,355.18,183.23,177.86
1,180.5,188.34,351.98,352.89,185.2,178.54
2,180.83,186.2,351.59,351.55,187.0,179.09
3,180.88,185.66,351.64,350.97,184.94,179.29
4,181.32,186.14,351.42,351.18,185.11,179.09
5,182.2,185.34,351.62,350.69,185.68,179.31
6,181.67,185.78,351.47,350.83,185.84,179.55
7,181.68,185.09,351.84,350.41,186.98,179.55
8,181.68,184.93,352.07,350.46,187.89,179.88
9,181.75,184.64,352.07,350.46,188.69,180.21
10,180.98,184.72,351.96,350.47,188.84,180.19
11,181.36,185.08,352.11,350.62,189.01,180.74
12,181.47,185.82,352.16,350.76,189.01,181.29
13,180.65,185.74,351.79,350.76,189.01,181.3
14,181.02,185.74,352.16,350.77,188.58,181.61
15,181.4,186.14,352.54,350.97,188.21,181.82
16,180.12,186.14,351.94,350.97,188.8,181.82
17,180.57,185.65,351.94,350.92,188.75,181.83
18,180.12,185.65,351.94,350.92,188.75,181.83
19,180.12,185.65,351.94,350.92,188.7,181.49
20,180.5,185.61,352.1,350.97,188.97,181.48
21,180.42,185.82,352.47,351.12,188.27,181.7
22,179.97,186.55,352.25,351.27,187.37,181.92
23,179.51,186.18,352.25,351.27,185.41,181.92
24,178.69,186.07,351.66,351.23,184.84,181.92
25,179.4,185.93,351.66,351.23,184.87,181.92
26,178.58,185.93,351.29,351.23,185.23,181.92
27,178.18,185.2,351.29,350.87,185.23,181.92
28,177.37,185.2,350.91,350.87,185.5,181.92
29,176.96,185.57,350.91,351.02,185.1,182.15
30,178.6,185.57,351.66,351.03,185.1,182.13
31,178.55,185.17,352.06,350.99,184.67,181.79
32,178.91,185.64,352.28,351.41,184.47,181.44
33,178.91,185.64,352.28,351.41,185.19,181.44
34,181.36,185.64,352.82,351.56,185.77,181.66
35,181.64,185.71,352.77,351.58,185.77,181.63
36,181.75,186.08,352.77,351.73,186.13,181.84
37,181.38,186.54,352.78,351.91,186.88,181.74
38,181.88,186.61,352.78,351.9,186.88,182.1
39,182.32,186.51,353.15,351.87,186.88,182.1
40,183.55,187.32,353.72,352.22,187.06,182.11
41,184.9,189.7,354.27,353.33,186.52,182.43
42,186.09,193.42,354.57,354.81,188.44,182.47
43,188.32,194.75,354.6,355.18,188.44,182.51
44,189.58,196.91,355.32,356.03,187.76,182.76
45,191.08,202.72,355.65,359.16,188.11,181.94
46,191.66,205.63,355.81,0.69,187.38,181.97
47,194.9,208.8,356.78,2.3,186.82,180.99
48,198.43,210.38,357.83,2.73,185.16,180.27
49,199.82,213.64,358.48,3.1,184.55,180.27
50,201.52,216.78,359.05,3.35,184.38,179.48
51,204.46,222.11,359.67,4.49,183.51,178.68
52,208.93,228.45,1.29,6.49,183.53,178.42
53,213.98,234.91,2.34,6.49,183.33,178.13
54,221.79,240.8,2.42,6.51,182.57,178.12
55,225.51,245.77,1.64,6.63,182.15,178.12
56,227.06,253.27,1.88,6.4,180.81,177.9
57,228.67,259.37,3.32,5.2,180.58,177.89
58,235.63,265.25,4.17,4.81,179.37,177.86
59,261.67,270.19,3.33,3.82,179.39,178.67
60,266.22,277.06,3.57,2.88,178.83,178.32
61,271.39,282.94,3.79,1.71,178.27,178.34
62,288.84,289.55,3.8,0.37,177.5,177.42
63,298.23,292.64,1.77,356.53,177.06,176.31
64,293.21,291.06,359.57,353.77,177.37,175.23
65,292.29,293.81,0.22,349.88,177.14,175.23
66,291.06,298.86,359.06,347.19,177.24,175.52
67,286.47,301.54,354.41,342.85,177.15,174.74
68,293.82,309.43,355.81,343.5,177.85,175.51
69,287.81,318.14,355.91,344.02,178.33,178.23
70,299.64,322.5,355.56,344.23,179.59,178.75
71,290.7,325.34,2.55,347.03,180.71,178.25
72,291.46,331.93,1.47,349.35,181.56,179.52
73,296.34,332.17,1.01,348.93,181.99,179.06
74,297.97,330.42,0.55,348.53,181.93,178.74
75,300.02,331.79,0.11,349.35,181.6,178.8
76,304.72,331.04,0.06,349.68,181.6,179.24
77,302.29,334.51,0.53,349.98,181.6,180.34
78,299.35,332.59,1.62,352.3,181.85,179.84
79,293.67,319.94,4.76,357.55,181.89,178.45
80,292.26,313.35,3.63,359.79,177.98,176.41
81,294.07,304.9,6.96,0.53,174.29,175.06
82,296.68,295.12,15.28,1.45,172.01,174.83
83,270.77,287.18,10.77,4.08,172.92,175.65
84,267.84,276.93,11.25,6.74,174.57,174.81
85,261.47,275.01,10.96,10.45,175.33,175.41
86,245.54,264.31,8.4,10.45,175.9,174.69
87,236.76,259.3,7.26,10.91,176.12,175.36
88,233.46,249.47,7.41,9.72,182.11,174.79
89,228.11,241.75,7.79,9.55,185.35,174.71
90,222.87,235.72,7.53,9.28,187.02,174.69
91,215.59,231.77,5.7,8.78,186.87,175.41
92,208.51,225.86,2.78,7.75,187.31,175.93
93,203.51,219.76,0.54,5.53,185.78,177.19
94,200.45,213.91,359.52,3.95,185.96,177.19
95,195.23,207.52,357.71,1.62,184.77,178.47
96,192.31,197.68,356.32,357.17,187.45,180.14
97,187.06,188.78,355.1,353.89,188.59,182.46
98,184.75,181.71,356.56,351.12,188.89,185.77
99,190.69,181.26,1.39,352.18,188.77,189.03
100,190.62,180.04,0.79,353.71,186.69,187.91
101,189.01,178.07,0.39,354.46,186.3,187.59
102,186.29,181.08,358.52,357.66,187.43,187.73
103,184.59,181.87,358.18,358.04,186.37,187.39
104,183.3,181.12,358.02,358.24,185.14,186.53
105,181.29,181.14,357.55,358.43,183.84,185.32
106,178.44,181.18,356.91,359.41,182.31,182.61
107,180.83,184.22,358.67,1.66,180.58,180.5
108,179.21,184.6,357.91,1.95,181.36,179.86
109,180.45,184.55,358.52,1.82,181.5,178.86
110,178.36,184.91,357.76,2.04,182.22,177.96
111,179.14,185.66,357.9,2.4,183.64,177.3
112,179.6,185.97,357.91,2.42,183.57,177.16
113,179.19,185.48,357.92,2.26,183.57,176.68
