frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,182.35,172.31,42.2,43.07,180.05,67.04
1,175.7,172.17,38.15,38.6,55.71,59.85
2,163.21,150.96,31.06,29.31,57.95,56.07
3,165.32,157.16,30.87,30.37,62.3,57.99
4,169.23,165.3,31.44,28.65,71.6,60.89
5,170.82,163.72,30.85,25.34,79.67,68.6
6,166.99,153.35,29.69,27.74,86.09,72.06
7,161.1,147.12,29.72,28.91,84.62,75.56
8,157.89,143.54,28.28,28.24,95.1,87.4
9,152.7,143.1,26.1,27.8,107.86,100.31
10,146.01,141.52,19.3,21.72,121.33,110.64
11,142.04,142.51,17.28,19.5,125.26,125.89
12,130.27,131.35,6.08,13.21,148.59,137.48
13,126.32,121.99,359.76,359.21,160.75,113.47
14,121.06,118.67,355.7,355.13,166.87,160.09
15,116.8,114.18,354.35,353.01,171.5,167.13
16,111.88,110.41,353.21,351.57,176.1,176.48
17,97.73,101.41,352.54,350.79,179.51,182.38
18,91.19,93.7,354.19,349.73,180.37,185.69
19,86.63,91.67,355.51,349.63,181.62,187.53
20,83.27,82.08,357.23,349.95,180.74,188.43
21,79.38,74.64,358.52,350.95,181.98,186.98
22,74.89,68.2,2.34,355.09,184.07,188.18
23,71.17,66.51,4.39,356.92,185.81,188.05
24,68.15,64.05,5.4,358.33,186.68,188.84
25,65.51,60.95,8.81,359.41,186.68,189.75
26,63.94,61.77,10.69,0.6,185.81,189.57
27,59.54,56.47,13.71,3.49,184.97,189.8
28,57.71,54.26,17.04,7.07,183.73,189.27
29,55.84,53.11,17.68,6.58,183.74,188.89
30,52.75,50.8,18.05,6.58,183.37,188.89
31,50.54,49.09,19.31,6.71,183.35,189.84
32,49.97,46.6,21.17,9.34,182.49,189.08
33,49.02,44.05,22.05,11.02,182.5,189.26
34,47.93,40.15,23.55,11.13,182.51,188.03
35,46.7,38.4,23.93,10.17,182.14,188.18
36,45.94,36.27,24.03,10.13,181.75,187.35
37,41.49,32.03,26.7,14.39,182.26,186.58
38,39.34,31.15,27.66,14.98,181.88,186.24
39,38.34,30.03,28.61,14.98,181.51,186.2
40,35.43,29.53,28.3,14.99,181.99,186.18
41,34.06,27.16,27.83,14.7,181.62,185.8
42,34.19,27.54,27.62,14.7,181.24,185.84
43,34.4,27.36,27.02,14.32,180.74,186.76
44,35.5,26.99,27.32,14.13,180.74,186.76
45,36.03,26.82,26.94,14.51,181.13,186.38
46,36.76,26.0,28.07,13.85,181.51,186.92
47,36.46,23.64,28.66,13.65,181.51,185.72
48,36.46,23.06,28.66,12.99,181.49,185.87
49,37.38,22.61,29.2,14.69,181.88,186.25
50,37.86,24.03,29.01,15.76,183.13,186.25
51,39.53,25.41,29.53,16.76,183.52,187.11
52,39.82,28.15,29.3,16.76,183.52,187.1
53,42.16,29.36,28.54,17.45,184.28,187.1
54,44.34,31.18,28.17,16.77,184.65,187.1
55,48.42,32.92,29.31,16.39,184.55,187.48
56,50.47,34.67,32.55,16.23,184.17,187.86
57,57.47,44.16,44.32,28.78,184.14,186.82
58,65.57,54.57,52.28,40.88,183.74,186.64
59,72.73,67.18,60.71,53.47,182.61,186.61
60,79.77,78.56,69.92,65.3,182.24,186.11
61,83.83,84.93,76.13,70.74,181.48,186.89
62,93.57,95.18,83.74,79.59,181.48,187.66
63,98.92,104.23,88.62,86.13,181.47,188.06
64,103.96,109.88,92.79,91.42,181.47,187.68
65,107.55,113.86,94.94,93.88,181.47,188.97
66,105.82,113.98,92.83,94.02,181.47,188.94
67,107.48,112.37,90.34,90.37,181.83,189.32
68,108.43,115.08,88.92,87.92,181.85,189.32
69,112.15,116.34,87.83,85.82,182.2,189.7
70,112.13,119.99,85.03,85.8,182.45,190.25
71,113.17,113.48,81.12,78.56,183.19,191.14
72,114.5,108.76,66.87,67.35,184.65,191.98
73,115.71,107.99,59.31,58.34,186.97,192.49
74,117.39,112.77,53.19,51.21,188.12,192.42
75,121.84,115.17,47.66,42.32,188.54,193.36
76,123.33,111.73,40.81,31.19,188.54,193.75
77,137.53,127.83,34.73,16.45,187.35,193.86
78,146.62,140.55,29.02,11.02,187.13,194.45
79,148.72,148.6,24.7,7.04,185.34,190.97
80,160.33,148.42,21.47,2.6,184.7,84.53
81,162.29,146.8,15.46,0.15,184.57,182.99
82,170.69,161.12,8.58,359.91,183.21,181.39
83,175.96,170.84,4.05,0.16,184.16,181.25
84,178.06,177.01,359.12,358.7,184.53,181.65
85,177.42,176.93,354.84,354.87,183.92,182.15
86,178.06,180.21,351.08,352.68,183.92,182.83
87,179.59,182.75,346.09,350.53,184.31,183.64
88,177.89,181.67,344.01,348.41,183.76,182.04
89,176.7,177.44,341.9,345.97,183.4,181.95
90,178.04,179.02,341.67,343.89,181.99,181.65
