frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,172.62,169.4,1.41,357.79,182.55,178.66
1,170.52,167.46,1.44,357.01,179.27,175.04
2,171.35,168.01,1.57,356.97,180.38,177.52
3,171.26,167.56,1.38,356.62,182.06,174.21
4,172.7,168.14,2.45,356.89,181.63,175.48
5,172.02,168.81,2.04,357.02,182.23,174.54
6,171.89,169.01,2.03,356.77,181.92,176.97
7,171.22,169.26,1.46,357.3,181.84,177.24
8,170.15,168.59,0.99,357.5,181.65,177.14
9,170.15,168.11,0.99,357.29,181.64,177.38
10,170.12,167.65,0.96,357.15,181.94,177.21
11,169.67,167.86,0.6,357.35,182.22,176.65
12,169.74,168.41,0.59,357.51,181.92,176.85
13,169.74,167.48,0.39,357.16,182.42,176.88
14,169.74,167.38,0.39,357.16,182.42,176.85
15,169.84,167.84,0.37,357.5,182.44,176.89
16,169.84,168.31,0.37,357.5,182.44,176.86
17,170.57,167.48,0.71,357.15,182.44,176.86
18,170.59,167.84,0.72,357.29,182.45,177.07
19,170.2,168.29,0.72,357.44,182.45,177.02
20,170.2,167.83,0.72,357.44,182.15,176.66
21,170.17,167.36,0.71,357.24,182.14,176.85
22,170.17,167.36,0.71,357.24,182.14,176.36
23,170.08,167.36,0.71,357.24,182.14,176.4
24,170.08,167.01,0.71,357.04,181.85,176.48
25,169.35,166.9,0.36,357.03,181.56,176.01
26,168.85,167.26,0.55,357.37,181.06,176.5
27,167.42,167.26,359.9,357.59,181.02,176.82
28,166.41,167.03,359.7,357.8,180.6,176.42
29,163.59,167.04,358.9,358.22,179.79,175.55
30,161.75,166.92,358.23,358.63,179.51,174.37
31,158.15,165.84,357.01,358.28,179.44,174.82
32,153.53,164.4,355.67,358.33,178.84,174.67
33,149.37,162.77,354.65,357.82,178.27,176.11
34,143.14,160.2,353.19,357.23,178.4,177.71
35,136.82,156.34,351.89,355.8,178.67,178.14
36,129.81,152.03,350.57,353.81,178.61,178.46
37,124.76,145.39,350.11,352.09,178.66,178.8
38,117.38,139.66,349.9,352.19,178.84,178.92
39,110.29,129.65,350.37,352.29,178.81,179.41
40,104.2,126.22,350.98,352.5,178.96,178.21
41,98.37,118.81,350.7,352.12,179.55,178.33
42,92.66,108.29,352.98,353.75,179.47,178.35
43,86.57,93.2,353.68,353.77,179.73,180.03
44,83.95,92.34,353.69,354.02,180.0,180.01
45,77.21,85.45,354.06,354.68,180.61,180.55
46,75.99,84.38,354.06,354.96,180.87,180.54
47,75.12,84.82,353.84,355.41,181.37,178.81
48,75.99,84.12,353.83,355.22,181.94,177.63
49,81.14,86.71,353.87,355.42,182.17,179.33
50,83.95,90.02,354.16,355.24,181.52,179.03
51,88.06,97.83,354.6,356.08,181.08,179.59
52,100.62,109.93,354.51,353.69,179.93,179.83
53,104.93,121.87,354.05,352.83,178.8,179.52
54,109.66,123.17,354.11,352.56,179.06,180.05
55,116.02,129.03,354.14,353.13,179.03,179.76
56,122.29,135.54,354.5,353.74,179.03,179.11
57,129.68,147.18,355.54,354.26,178.46,179.01
58,136.15,151.1,356.77,355.07,177.72,177.98
59,141.38,151.31,357.69,355.1,176.64,177.61
60,146.94,153.3,359.44,355.93,177.22,176.65
61,154.33,156.79,1.53,356.35,177.78,174.95
62,159.82,158.67,2.76,356.56,177.55,173.63
63,164.16,159.47,3.44,356.71,177.86,173.38
64,166.28,160.72,3.69,357.08,177.96,171.59
65,167.66,161.68,3.53,356.91,177.74,167.73
66,168.88,162.46,3.5,356.91,178.05,166.44
67,170.31,162.88,3.5,356.53,177.76,165.69
68,170.18,163.57,3.17,356.53,177.73,165.22
69,170.39,164.03,3.17,356.32,178.04,165.43
70,170.68,163.68,3.01,355.97,177.8,165.54
71,170.58,163.55,3.02,355.94,177.79,166.01
72,171.07,163.66,3.03,355.95,178.07,167.65
73,171.1,163.57,3.05,355.97,178.36,167.57
74,171.0,164.3,3.04,356.26,178.37,167.99
75,171.0,163.75,3.04,356.21,178.37,168.42
76,170.51,163.54,3.04,356.37,178.35,168.09
77,170.48,163.92,3.01,356.54,178.33,168.67
78,171.21,163.83,3.34,356.7,178.32,168.88
79,171.21,164.66,3.33,357.06,178.62,169.71
80,171.97,164.2,3.7,356.85,178.88,169.92
81,172.21,164.58,3.82,357.01,179.12,170.14
82,171.43,164.36,3.61,357.17,179.62,170.35
83,171.96,163.76,4.04,357.17,179.52,170.27
84,171.91,163.99,4.17,357.32,179.73,170.65
85,172.24,163.99,4.09,357.12,180.14,171.37
86,172.24,164.21,4.09,357.27,180.14,171.42
87,171.85,165.01,4.11,357.44,180.11,172.23
88,171.85,165.01,4.11,357.65,180.11,171.58
89,172.62,165.01,4.29,357.66,180.61,173.06
90,172.51,165.85,4.29,358.05,180.61,172.86
91,173.25,165.99,4.63,358.27,180.61,172.22
92,172.85,166.37,4.63,358.42,180.61,172.8
