frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,167.82,163.94,356.0,1.3,179.32,184.84
1,166.65,161.15,355.29,359.69,179.02,184.3
2,165.04,160.62,354.78,359.55,179.25,184.09
3,164.92,159.97,355.31,359.77,179.77,183.84
4,165.47,160.82,355.31,0.14,179.76,184.15
5,166.14,161.37,355.44,0.64,179.98,184.35
6,166.35,161.37,356.02,0.87,179.44,183.84
7,166.35,163.05,356.47,2.04,178.69,182.41
8,166.72,164.39,356.76,2.4,179.01,182.38
9,167.05,164.4,356.87,2.19,179.24,182.91
10,165.79,164.08,356.97,2.19,179.11,182.63
11,164.92,163.97,357.75,2.34,179.02,182.85
12,161.18,164.89,357.85,2.41,178.93,183.82
13,158.3,164.83,358.31,2.62,179.13,184.7
14,154.33,162.98,358.22,1.81,179.87,184.83
15,150.85,157.18,358.47,1.03,180.63,185.66
16,145.6,151.28,357.96,358.7,182.77,185.66
17,139.34,147.95,358.11,358.27,183.0,186.42
18,131.54,141.27,357.51,357.65,184.26,186.23
19,128.75,134.76,357.5,357.17,184.69,187.44
20,123.01,130.83,358.41,357.69,184.62,187.31
21,112.12,125.55,359.0,358.9,184.54,187.53
22,103.72,119.94,0.29,359.47,184.24,189.41
23,92.24,120.62,1.53,359.96,184.44,189.37
24,80.79,68.46,2.04,359.78,184.74,188.86
25,72.78,81.16,6.27,0.88,184.74,189.62
26,64.74,61.52,9.54,4.18,184.23,189.32
27,59.04,50.43,13.09,6.54,184.21,189.04
28,55.43,51.8,16.43,6.61,183.91,188.81
29,56.27,71.1,18.0,7.01,183.85,188.03
30,50.6,34.12,18.91,8.01,183.59,188.02
31,49.06,30.68,19.71,9.05,183.6,188.23
32,48.36,30.42,20.32,10.3,183.1,187.91
33,48.1,29.98,20.72,10.72,182.59,187.93
34,47.83,35.23,19.97,10.21,182.56,187.72
35,47.63,37.12,19.4,9.39,182.54,187.59
36,50.44,37.64,19.21,9.3,182.96,187.59
37,51.06,35.86,16.85,9.66,183.27,187.91
38,59.29,34.54,12.3,9.32,183.28,187.93
39,70.09,45.67,7.99,6.39,183.3,188.52
40,80.79,68.31,5.8,3.75,183.72,189.0
41,88.03,81.35,5.21,2.25,184.24,189.59
42,102.94,112.31,6.38,2.16,184.29,190.66
43,108.8,122.89,6.22,1.93,184.73,191.22
44,119.8,133.99,6.76,1.39,183.99,190.7
45,127.54,140.75,6.87,1.55,184.0,190.23
46,130.78,138.26,6.35,1.5,184.04,189.18
47,135.04,137.96,5.13,0.63,184.33,187.89
48,138.85,140.59,4.73,1.12,184.18,186.44
49,143.8,144.62,4.56,1.43,183.05,184.76
50,148.08,149.4,4.4,1.84,182.79,185.07
51,149.25,153.75,4.0,1.7,182.63,185.38
52,154.15,158.77,4.05,2.0,182.6,183.67
53,158.03,161.82,4.04,2.3,181.95,182.31
54,161.39,163.98,4.16,2.71,181.52,181.87
55,165.59,167.23,4.59,3.37,180.45,181.21
56,168.02,170.89,4.52,4.16,180.46,181.1
57,170.85,171.63,4.45,4.35,180.46,181.22
58,171.69,172.37,3.55,4.09,180.24,182.13
59,171.1,171.7,2.2,3.59,180.25,182.59
60,171.23,171.06,1.5,3.17,180.25,182.93
61,170.95,170.82,0.47,2.92,180.26,183.49
62,169.1,171.29,359.67,2.92,179.72,183.49
63,168.69,171.29,359.34,2.7,179.72,184.02
64,168.33,171.19,358.67,2.7,179.73,183.67
65,167.53,171.9,358.32,2.81,179.42,184.22
66,167.91,171.41,358.32,2.81,179.43,184.18
67,166.81,170.31,357.99,2.42,179.43,184.18
68,166.5,168.95,358.21,2.42,178.89,183.88
69,165.67,167.58,357.99,2.04,179.11,183.89
70,164.56,165.5,357.65,1.7,178.8,183.89
71,163.99,165.42,357.64,1.91,178.5,184.11
72,164.1,165.32,358.09,2.07,178.74,184.0
73,162.14,165.19,358.09,2.21,178.74,184.2
74,162.08,165.07,358.55,2.13,178.96,184.65
75,162.05,166.28,358.88,2.5,178.98,184.32
76,162.01,166.73,359.1,2.46,179.75,184.33
77,162.0,166.85,359.11,2.42,179.74,184.33
78,162.83,167.0,359.44,2.41,179.77,184.35
