frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
121,202.8,197.85,358.33,16.98,190.75,175.87
122,200.08,198.22,357.42,17.23,187.63,176.22
123,200.06,198.89,357.2,17.34,186.65,176.05
124,200.76,199.38,357.62,18.18,187.16,177.32
125,201.02,199.09,357.91,18.19,188.25,176.96
126,201.94,197.58,358.22,18.38,190.43,177.58
127,203.01,197.13,358.55,18.09,191.98,177.16
128,202.24,198.49,357.43,18.59,189.1,177.29
129,202.02,199.0,355.65,18.76,190.42,178.04
130,201.56,199.73,355.49,19.03,189.62,178.14
131,201.22,199.66,355.71,19.56,190.35,176.88
132,201.1,200.19,355.65,19.75,189.53,177.03
133,200.24,199.83,355.19,19.83,188.96,176.02
134,198.96,200.65,354.83,21.01,190.67,177.99
135,198.51,201.04,354.17,21.33,192.46,178.55
136,198.05,200.64,354.75,22.3,192.45,178.42
137,199.03,200.39,355.26,21.99,192.92,179.2
138,197.56,200.49,354.97,21.99,192.74,179.51
139,198.45,201.11,355.58,22.25,193.11,179.62
140,196.96,201.01,354.81,22.92,193.58,179.73
141,196.51,201.34,354.28,23.43,194.2,180.0
142,194.22,200.9,353.46,23.47,194.39,180.19
143,193.43,200.92,353.08,23.46,194.57,180.27
144,192.97,200.87,352.87,22.7,194.87,180.45
145,192.66,201.86,352.79,23.28,195.37,180.99
146,192.58,202.33,352.9,23.52,195.63,181.53
147,191.76,202.83,352.73,23.78,196.44,181.73
