frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,182.0,194.01,345.29,20.36,194.08,171.99
1,181.92,193.84,345.54,20.39,193.78,173.66
2,181.11,193.03,345.5,20.29,193.49,174.09
3,180.77,193.01,345.41,20.51,193.1,174.22
4,180.75,192.87,345.23,20.4,193.41,174.51
5,179.93,192.9,344.83,20.55,193.28,174.43
6,179.68,193.17,344.89,20.69,193.23,174.52
7,178.87,192.86,344.59,20.61,192.87,174.32
8,178.82,192.77,344.86,20.62,192.79,174.38
9,178.63,192.97,344.88,20.69,192.65,174.52
10,178.06,193.6,344.58,21.1,192.28,174.54
11,178.67,194.57,344.8,21.69,192.28,174.69
12,178.64,196.79,344.84,22.69,192.26,175.11
13,178.86,197.42,344.86,23.21,192.24,175.35
14,178.06,199.47,344.47,24.2,192.27,175.42
15,178.43,200.11,344.79,24.65,192.17,175.43
16,177.86,201.23,344.41,25.17,192.35,175.46
17,177.63,202.01,344.45,25.55,192.31,175.48
18,176.66,203.82,343.91,26.45,192.61,175.27
19,176.03,205.12,343.74,26.98,192.74,175.13
20,175.03,207.21,343.25,27.87,192.52,175.2
21,175.03,207.89,343.27,28.09,192.65,174.98
22,170.07,210.2,340.88,29.3,192.43,174.99
23,168.78,210.98,340.06,29.79,192.6,174.91
24,164.39,214.05,337.09,31.62,192.31,174.78
25,164.11,215.01,336.57,32.28,192.31,174.7
26,164.24,216.73,336.47,33.13,192.33,174.8
27,164.4,217.27,336.48,33.5,192.09,174.71
28,161.36,218.87,333.91,34.9,192.06,174.22
29,160.05,220.05,332.88,35.69,192.12,173.96
30,157.86,221.39,331.1,36.58,191.67,173.21
31,157.38,222.28,330.41,37.34,191.65,172.8
32,156.04,224.0,328.87,38.58,191.04,172.03
33,155.45,224.68,328.21,38.88,190.93,171.49
34,153.57,227.31,326.78,40.17,190.62,171.21
35,152.94,228.65,326.24,40.44,190.61,171.39
36,151.66,231.12,324.83,41.88,190.4,170.79
37,151.54,232.35,324.37,42.7,190.47,170.51
38,150.75,233.34,323.5,43.54,190.15,170.27
39,151.07,233.35,323.51,43.53,189.8,170.28
40,150.05,235.0,322.26,44.3,190.11,170.59
41,150.44,235.56,321.76,44.35,190.51,170.69
42,151.31,238.66,321.13,45.25,190.22,170.46
43,151.91,239.07,320.77,45.16,190.48,170.67
44,152.69,240.37,320.46,45.26,190.41,170.73
45,152.3,240.87,319.85,45.17,190.34,170.69
46,152.96,245.28,317.28,45.89,190.65,171.14
47,153.42,247.17,316.07,46.38,190.94,171.47
48,155.24,252.0,314.75,46.56,191.07,171.56
49,156.39,253.45,314.12,46.55,191.21,171.57
50,158.97,255.59,314.14,46.47,191.22,171.68
51,160.2,256.09,314.39,46.45,191.46,171.69
52,168.27,261.49,315.9,45.78,191.39,171.65
53,171.78,261.47,316.75,45.35,191.55,171.64
54,187.24,261.81,319.88,40.75,192.01,171.56
55,193.37,257.08,321.11,39.29,192.13,171.5
56,201.0,256.69,321.03,38.84,191.84,171.59
57,199.72,257.67,320.7,38.83,191.51,171.36
58,207.49,283.91,322.39,39.43,190.87,171.45
59,215.13,288.71,323.13,39.68,190.69,171.55
60,285.92,38.63,338.97,33.87,189.91,171.55
61,282.98,66.3,337.18,32.33,189.88,171.33
62,299.31,28.22,341.04,31.03,189.51,171.23
63,301.4,23.81,342.42,30.61,189.22,171.0
64,314.05,13.03,336.33,30.12,189.06,170.61
65,317.82,9.37,334.17,30.59,188.79,170.35
66,325.33,9.74,331.13,30.59,188.96,170.09
67,326.79,9.0,329.91,30.55,189.06,169.92
68,328.21,7.77,329.57,29.35,188.9,169.96
69,328.56,6.79,329.43,28.86,188.91,169.78
70,330.4,7.7,329.05,28.14,188.58,170.01
71,330.66,8.04,328.48,27.77,188.19,170.26
72,332.42,9.77,328.37,26.63,187.56,170.65
73,333.27,10.1,328.6,25.92,187.23,171.0
74,333.16,10.28,327.67,25.4,186.66,171.27
75,333.32,10.69,327.44,25.52,186.49,171.46
76,333.37,11.46,325.57,25.7,185.95,171.8
77,333.68,11.79,325.17,26.02,185.95,171.98
