frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,161.14,184.72,355.14,16.04,156.34,149.85
1,159.34,183.24,356.15,16.46,157.74,143.85
2,157.83,172.92,354.36,9.93,157.44,142.79
3,161.06,167.52,355.02,7.47,162.26,155.47
4,160.83,169.22,354.62,8.97,149.91,144.82
5,159.16,172.1,353.54,10.92,163.33,158.49
6,160.5,181.84,355.28,14.91,160.53,151.84
7,161.21,170.89,355.98,10.61,165.42,162.75
8,161.3,169.35,355.2,9.73,166.8,165.73
9,161.84,169.58,355.13,9.85,168.56,169.46
10,162.17,172.85,355.14,10.39,168.57,169.47
11,162.29,168.91,355.54,9.71,171.87,171.82
12,161.95,167.57,355.03,8.86,170.62,170.34
13,162.81,164.54,355.11,7.61,175.05,171.25
14,163.12,163.82,355.39,7.08,175.55,171.84
15,163.23,165.72,355.28,8.04,174.62,170.62
16,162.8,166.82,355.54,8.19,175.0,171.06
17,162.06,163.18,355.78,6.99,179.3,172.16
18,161.31,163.41,355.56,6.83,182.62,172.79
19,160.07,164.71,355.66,7.53,180.82,174.29
20,159.47,166.67,355.78,8.45,179.94,174.69
21,158.15,162.94,355.57,6.97,178.33,174.37
22,157.88,161.2,355.56,6.77,171.52,170.45
23,156.96,158.41,355.56,6.96,165.93,158.64
24,156.19,158.38,355.34,7.36,166.09,158.58
25,155.62,158.24,354.82,7.42,167.04,158.79
26,155.3,157.9,354.47,7.55,167.76,159.04
27,151.21,150.78,353.65,5.37,167.04,162.46
28,149.49,151.86,352.97,5.83,170.5,165.15
29,145.24,149.62,353.46,4.45,155.78,152.51
30,144.62,148.41,354.16,4.18,156.51,152.99
31,139.15,142.05,354.52,2.76,122.68,103.39
32,135.45,142.43,353.22,2.11,116.48,101.49
33,130.84,138.03,353.01,1.64,118.4,104.59
34,129.6,133.83,353.01,2.15,116.62,95.24
35,131.34,135.55,353.96,2.51,120.29,99.14
36,131.0,136.05,353.63,2.32,117.88,93.83
37,124.59,135.02,352.57,2.64,110.43,88.86
38,123.42,135.32,352.22,3.08,109.14,92.55
39,114.69,130.06,353.5,4.47,115.14,116.33
40,114.85,127.3,354.08,4.26,109.82,113.72
41,109.9,124.32,355.03,6.31,116.1,119.25
42,109.55,124.46,355.68,7.3,124.74,125.61
43,107.87,120.09,356.88,8.07,180.42,181.77
44,107.35,118.6,356.64,7.78,179.32,182.45
45,107.93,121.65,356.9,8.29,179.7,183.18
46,108.17,121.89,356.8,7.96,176.83,181.17
47,107.75,116.59,354.53,359.85,181.43,180.42
48,106.93,112.64,353.39,357.27,182.4,178.36
49,103.3,114.46,353.7,359.23,184.57,177.13
50,102.95,122.16,353.74,2.49,185.55,176.52
51,89.97,131.81,353.94,7.74,185.32,178.48
52,91.39,131.87,355.61,8.59,184.93,179.18
53,94.02,140.97,356.4,12.22,187.82,182.42
54,92.86,152.9,356.76,16.33,189.96,182.58
55,93.16,151.71,356.95,16.18,193.94,182.75
56,93.09,150.89,356.93,16.02,194.52,182.72
57,93.31,147.84,356.5,15.35,194.2,181.99
58,93.45,146.54,356.45,14.92,194.25,182.6
59,100.58,134.8,356.31,13.2,195.28,181.91
60,100.12,131.02,356.3,13.15,197.12,183.56
61,101.11,110.75,355.28,8.16,197.86,184.22
62,98.57,113.96,354.4,9.45,198.72,183.82
63,92.67,102.28,352.72,7.78,198.44,185.94
64,88.63,99.78,353.12,8.4,198.06,187.26
65,85.81,98.18,353.03,9.54,198.23,186.56
66,81.75,97.32,352.88,10.55,198.32,186.17
67,83.2,97.14,353.54,10.24,198.88,186.16
68,81.43,93.95,353.94,9.5,198.83,185.78
69,76.96,89.29,357.27,9.57,198.22,185.23
70,76.88,87.2,358.65,9.37,197.65,184.81
71,71.35,79.71,358.77,16.34,197.79,182.98
72,69.78,73.03,359.79,13.99,192.75,182.76
73,70.83,66.69,359.73,15.38,193.26,181.6
74,72.84,66.04,359.78,13.81,195.8,182.35
75,72.37,65.4,359.72,13.9,196.38,181.77
76,72.02,64.71,359.86,16.3,197.24,181.7
77,70.7,65.85,358.96,23.17,198.06,182.07
78,70.23,69.36,358.83,35.33,197.78,181.99
79,68.67,68.6,356.46,34.98,198.31,181.27
80,69.27,57.09,356.0,37.81,198.31,181.19
81,68.65,44.1,356.03,24.49,197.48,181.19
82,68.93,43.11,356.25,20.07,197.62,181.41
83,68.51,47.07,356.18,22.47,197.59,181.19
84,68.35,49.52,355.86,24.14,197.21,181.53
85,68.72,47.99,356.28,22.87,197.13,181.53
86,69.03,46.44,357.06,19.61,197.09,181.74
87,69.18,47.4,357.8,19.78,197.04,181.73
88,69.03,49.86,358.39,19.92,196.88,181.94
89,68.94,49.24,358.76,19.3,195.89,181.93
90,68.47,49.7,358.76,19.09,195.56,182.47
91,68.6,48.59,359.13,17.72,194.9,182.47
92,67.87,47.27,358.97,17.27,194.7,182.13
93,67.87,47.46,358.97,16.69,194.37,182.13
94,67.87,46.46,358.97,16.11,195.01,182.13
95,67.25,47.21,358.6,16.11,194.69,182.13
96,66.76,46.96,358.6,15.54,194.69,182.13
97,66.39,47.13,358.28,15.21,194.97,182.34
98,66.39,46.41,358.28,13.24,194.97,182.0
99,66.06,46.55,358.25,11.83,194.92,182.0
100,65.44,47.38,358.09,11.19,194.72,182.22
101,65.44,47.56,357.89,10.75,194.92,182.22
102,64.64,47.99,357.45,10.98,194.92,182.42
103,64.75,47.64,357.45,10.45,195.56,182.42
104,64.75,47.64,357.5,10.45,195.86,182.42
105,64.75,48.23,357.5,10.22,195.86,181.87
106,64.48,48.23,357.5,10.22,196.17,181.87
107,64.75,48.07,357.5,10.86,196.17,181.33
108,64.75,48.07,357.5,11.09,196.17,181.54
109,64.01,48.07,356.97,11.09,195.97,181.54
110,64.39,48.07,356.97,11.09,195.97,181.54
111,64.39,48.07,356.65,11.09,195.94,181.53
112,64.39,48.07,356.65,11.3,196.25,180.99
113,64.14,48.17,356.48,11.4,195.39,180.99
114,64.53,48.17,356.48,11.4,195.39,180.98
115,64.91,48.6,356.48,11.4,195.39,180.97
116,64.97,48.6,356.49,11.4,195.44,180.97
117,64.97,48.5,356.49,11.3,194.78,180.97
118,64.53,48.6,356.48,11.4,194.43,180.62
119,64.67,48.24,356.11,12.26,194.41,180.64
120,64.92,49.1,356.11,12.92,194.74,181.18
121,64.67,54.84,356.11,16.48,194.74,180.64
122,64.67,57.75,356.16,17.63,194.71,180.84
123,65.39,66.2,356.9,21.59,194.39,181.47
124,64.76,69.51,356.53,23.9,194.39,181.88
125,64.76,70.84,356.33,25.1,194.59,182.09
126,63.49,72.06,356.27,25.36,194.6,182.28
127,63.57,79.5,355.72,20.78,195.18,183.47
128,63.48,82.77,355.35,19.87,195.19,183.9
129,66.5,88.78,354.99,27.64,195.81,184.52
130,71.93,92.48,355.61,30.69,196.14,184.78
131,76.21,98.01,354.99,18.49,194.56,184.68
132,76.53,94.7,354.79,16.19,193.0,184.5
133,88.21,104.16,353.85,16.16,189.95,185.71
134,91.11,104.35,353.07,14.15,190.7,186.85
135,90.72,104.51,352.62,14.81,190.7,186.86
136,90.57,106.25,352.56,14.81,191.72,186.44
137,88.61,111.63,353.52,16.61,186.45,181.46
138,92.37,112.4,352.74,14.44,175.78,173.12
139,87.59,115.72,352.17,15.13,179.29,177.17
140,85.81,113.68,352.14,15.37,180.01,179.2
141,88.89,132.51,353.89,13.58,186.54,180.19
142,89.65,136.33,354.4,11.93,186.99,180.29
143,100.66,136.17,353.68,9.26,186.55,180.67
144,102.74,135.4,352.79,8.48,186.68,180.91
145,103.76,137.73,352.83,8.87,186.68,181.3
146,103.39,137.29,352.26,8.19,187.16,181.25
147,104.19,130.61,352.88,12.58,187.3,181.18
148,104.74,131.17,353.05,12.7,186.75,181.11
149,106.77,129.74,353.47,12.06,185.13,182.96
150,107.35,128.05,353.79,11.05,182.94,183.67
151,108.67,128.78,355.22,8.43,157.68,168.65
152,109.05,127.16,355.89,7.23,148.75,162.48
153,113.43,134.05,354.27,6.14,146.29,158.61
154,114.24,139.58,353.26,8.75,152.0,160.59
155,114.11,142.71,352.9,9.69,153.24,161.09
156,114.24,143.62,352.7,9.84,154.92,161.09
157,117.41,146.34,352.09,8.81,162.56,166.73
158,118.79,148.98,351.55,8.22,151.66,156.53
159,125.01,152.44,350.93,7.23,138.15,137.1
160,125.51,156.6,350.6,7.52,136.53,141.12
161,130.19,156.93,351.38,6.53,136.33,139.42
162,130.43,155.71,351.08,6.24,141.61,144.95
163,136.4,158.25,350.83,5.89,143.57,139.48
164,137.95,163.03,350.38,6.74,136.46,137.95
165,138.74,162.61,350.68,6.83,136.42,137.62
166,138.64,161.39,350.59,6.72,137.78,138.93
167,141.44,165.23,350.72,7.29,166.04,167.47
168,142.47,166.52,350.93,7.53,169.45,170.0
169,145.09,165.86,352.11,7.31,166.9,165.81
170,147.17,166.0,353.2,7.26,166.17,164.17
171,151.58,172.18,353.46,9.32,169.25,164.0
172,152.51,175.42,353.79,10.5,169.75,164.76
173,156.4,174.67,355.18,9.67,168.93,165.27
174,157.36,173.43,355.47,8.93,168.22,164.91
175,158.47,170.76,355.89,7.75,167.84,163.9
176,157.91,170.86,355.75,7.88,166.9,162.12
177,161.12,172.21,356.94,8.82,167.48,166.14
178,163.26,173.29,358.58,9.49,166.55,167.72
179,165.26,175.18,359.29,10.26,167.52,168.89
180,166.29,176.29,359.86,10.83,166.82,168.61
181,166.96,176.34,359.94,10.57,167.5,170.16
182,167.39,177.42,359.81,11.11,172.06,172.99
183,166.94,177.23,359.61,11.07,172.34,172.59
184,166.17,176.68,359.28,10.76,177.7,175.85
185,167.12,176.31,359.35,10.82,179.29,176.44
