frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,215.55,197.95,144.12,103.22,108.03,101.88
1,179.02,184.05,91.24,89.68,75.25,90.01
2,178.46,192.54,93.57,95.17,75.16,96.91
3,185.47,188.01,99.49,93.48,79.84,97.19
4,187.02,185.47,102.29,92.4,83.58,106.99
5,179.92,188.15,101.93,93.92,85.52,106.17
6,164.96,188.17,111.19,94.49,80.57,98.31
