frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,202.53,181.91,349.25,7.82,227.94,201.41
1,201.88,182.55,347.57,7.71,195.83,182.98
2,204.83,183.81,350.66,9.69,221.76,186.92
3,202.9,182.17,349.73,9.3,198.33,176.16
4,205.73,185.39,348.68,10.46,239.63,186.81
5,204.81,186.4,348.15,11.99,256.35,198.97
6,208.37,187.89,347.42,10.82,186.91,173.01
7,209.59,187.13,347.47,9.92,184.69,171.33
8,210.89,188.52,347.35,10.16,185.11,172.69
9,215.49,189.45,346.4,9.19,183.3,169.33
10,217.67,189.53,346.13,9.12,183.55,168.02
11,225.02,193.88,345.02,8.6,186.84,169.32
12,225.97,196.21,344.64,8.6,188.11,169.36
13,232.06,195.56,345.32,8.12,188.72,168.89
14,238.41,201.18,344.78,7.66,190.25,170.43
15,237.33,201.67,344.29,8.41,190.09,171.59
16,228.14,210.84,343.57,8.14,189.34,169.48
17,222.2,210.86,343.36,7.35,188.43,168.79
18,219.94,208.96,343.07,7.12,188.2,168.13
19,227.46,240.75,342.43,6.11,185.7,170.9
20,231.29,234.18,341.01,5.63,185.15,171.98
21,227.37,253.32,339.11,15.81,185.3,173.7
22,218.49,252.17,337.89,19.62,185.4,173.97
23,208.07,261.81,338.44,22.77,185.65,173.37
24,255.31,341.56,330.89,34.16,185.6,174.26
25,257.21,345.09,329.91,34.57,185.6,174.19
26,275.13,3.8,332.55,29.57,186.15,174.55
27,281.16,8.58,334.67,26.91,186.07,174.52
28,283.22,6.92,335.18,30.35,185.83,174.91
29,287.93,354.44,336.59,8.05,186.53,174.48
30,289.89,354.25,337.43,4.66,186.71,174.48
31,296.88,354.95,338.11,4.04,186.21,174.35
32,298.7,354.61,338.15,3.44,186.4,174.16
33,299.61,355.09,338.29,3.06,186.38,174.17
34,304.55,354.38,338.59,1.52,185.91,173.01
35,306.32,354.7,339.18,1.25,185.6,172.28
36,310.37,355.34,339.41,2.12,185.56,171.57
37,310.82,355.8,339.18,2.24,185.7,171.55
38,311.37,356.46,339.37,2.4,184.92,170.53
39,315.89,355.8,340.26,2.75,185.38,169.99
40,318.58,356.24,340.96,3.13,185.89,169.75
41,321.97,357.84,341.06,3.23,185.87,169.46
42,322.95,358.6,340.99,3.43,185.69,169.38
43,323.48,358.97,340.89,3.75,185.31,169.38
44,325.1,359.55,341.84,3.75,185.31,170.16
45,326.5,359.55,342.21,3.78,185.33,170.71
46,325.94,1.32,342.07,4.14,185.33,170.23
47,326.17,2.37,342.14,4.8,185.33,170.17
48,325.84,2.07,342.38,4.65,185.34,170.0
49,326.27,2.76,342.24,4.89,185.16,170.05
50,325.95,3.04,342.12,5.16,184.96,169.82
51,326.2,3.04,341.8,5.48,185.24,169.56
52,326.51,3.44,341.95,5.79,185.52,169.26
53,326.98,3.77,342.06,5.94,185.71,169.72
54,327.2,3.5,342.12,5.94,185.73,169.72
55,327.05,3.6,342.12,5.95,185.73,169.44
56,327.2,3.03,342.12,6.28,185.74,169.72
57,326.89,3.37,341.99,6.29,185.83,170.01
58,327.04,3.25,341.99,6.62,185.83,170.01
59,327.11,2.79,342.06,6.62,185.75,171.7
60,327.25,2.79,342.04,6.62,185.5,171.71
61,327.31,2.86,342.34,6.62,185.51,172.47
62,327.31,2.74,342.34,6.96,185.51,172.92
63,327.24,2.71,342.25,6.96,185.52,173.03
64,327.44,2.32,342.89,7.13,185.1,172.35
65,327.39,2.2,343.32,7.48,185.11,172.34
66,327.18,1.79,343.07,7.48,185.85,172.06
