frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,193.01,311.28,3.12,29.18,191.54,180.21
1,202.14,222.89,355.38,23.39,239.06,187.67
2,199.91,205.45,354.7,18.59,209.48,178.63
3,201.29,207.79,356.8,19.53,208.91,177.84
4,198.26,207.19,355.87,18.88,210.38,175.71
5,201.25,214.84,357.57,23.18,211.12,178.23
6,197.67,215.03,356.39,24.85,208.36,178.25
7,190.79,216.22,352.72,22.65,210.18,179.56
8,194.94,215.57,354.18,21.85,210.13,180.75
9,194.7,219.38,353.41,20.32,211.23,181.01
10,192.92,220.76,353.25,20.61,206.32,182.59
11,192.96,222.54,352.22,21.42,201.59,181.39
12,196.81,223.46,353.04,21.64,205.26,182.21
13,202.08,225.63,351.43,17.75,214.15,195.23
14,202.05,227.44,349.84,16.82,214.54,197.44
15,205.81,231.06,347.92,13.94,213.92,210.26
16,209.35,230.48,348.1,11.83,214.6,207.93
17,212.92,236.83,346.89,10.85,212.04,210.02
18,215.93,230.91,345.21,8.2,212.02,213.13
19,223.11,244.66,342.14,11.87,211.91,218.29
20,222.4,238.32,340.7,10.49,210.99,214.24
21,229.44,258.22,340.72,20.95,210.15,207.23
22,229.86,256.88,340.11,30.38,208.92,202.32
23,229.84,257.64,341.12,32.25,209.21,195.43
24,229.52,259.01,340.11,15.73,208.91,192.61
25,242.52,269.7,338.6,11.47,206.9,186.03
26,240.36,274.36,339.07,10.63,206.71,184.78
27,254.09,271.06,340.46,9.06,205.98,181.08
28,255.17,271.24,341.59,7.69,204.19,178.62
29,259.85,272.34,342.73,14.55,202.21,177.29
30,256.63,267.46,340.93,17.91,201.62,177.0
31,258.28,272.21,340.72,16.43,200.66,174.43
32,259.96,271.52,340.97,11.19,199.88,174.82
33,263.21,280.31,339.36,24.51,197.84,175.52
34,263.76,281.24,338.64,29.06,197.74,176.57
35,264.4,282.69,336.91,17.52,197.65,176.7
36,265.26,281.31,336.91,16.61,198.11,177.69
37,259.46,286.28,327.1,15.03,199.3,178.03
38,256.39,291.47,322.4,10.95,200.07,178.14
39,249.46,285.93,314.73,6.17,200.92,178.34
40,245.76,293.39,310.77,4.38,200.17,178.28
41,256.59,306.13,311.23,0.26,200.8,179.77
42,285.88,297.08,312.6,344.26,201.68,177.53
43,281.92,296.2,313.16,347.04,201.63,179.19
44,280.86,312.65,310.14,351.01,200.93,177.53
45,276.31,311.33,300.91,343.9,207.16,173.48
46,279.92,310.91,299.01,347.4,210.97,174.96
47,280.14,295.4,306.46,335.75,204.73,180.46
48,293.14,322.09,307.78,6.44,199.39,175.14
49,298.81,313.18,308.57,10.05,197.46,174.5
50,285.21,306.89,324.88,335.39,189.8,187.07
51,290.33,308.06,315.78,340.63,196.27,182.6
52,306.64,319.61,311.7,9.86,195.91,175.67
53,312.3,316.07,310.77,11.08,195.96,174.37
54,316.58,328.83,312.68,8.31,195.5,175.05
55,317.41,333.74,313.3,7.37,195.55,174.6
56,314.26,330.52,310.46,7.42,195.28,176.01
57,311.66,334.51,309.53,8.77,195.85,175.68
58,310.72,326.86,312.01,2.05,195.11,175.76
59,309.43,340.77,315.21,7.26,194.38,175.88
60,306.7,334.62,317.3,6.08,194.09,177.38
61,307.55,346.01,319.66,10.04,193.16,177.18
62,309.85,344.55,322.57,6.26,194.07,178.63
63,308.9,359.38,323.03,6.42,194.92,179.2
