frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,161.54,138.71,353.22,358.16,173.9,175.18
1,144.01,160.62,351.42,355.86,167.61,175.39
2,168.13,130.99,351.71,342.56,175.17,174.14
3,164.15,167.6,352.13,5.51,174.72,175.73
4,153.32,182.13,346.23,8.41,176.81,178.08
5,152.65,179.55,347.24,8.47,179.13,176.46
6,156.91,178.27,348.89,9.11,180.69,174.61
7,155.24,180.68,348.24,11.09,181.67,175.52
8,157.13,182.17,349.32,13.25,180.77,176.84
9,157.62,178.44,349.72,12.55,180.43,176.68
10,156.07,176.08,348.36,12.19,183.57,174.12
11,155.33,181.03,347.86,14.12,182.51,173.94
12,155.64,180.18,347.65,13.29,182.12,173.87
13,153.89,180.95,345.26,10.57,185.16,180.61
14,155.72,180.0,345.7,12.04,185.37,181.28
15,153.88,187.88,345.31,19.23,185.0,177.39
16,151.14,187.27,344.63,18.16,184.17,175.01
17,153.28,188.56,345.69,18.79,184.61,175.45
18,151.39,196.49,344.27,20.47,183.85,176.1
19,150.25,193.12,343.83,20.08,183.74,175.92
20,150.61,191.68,343.19,19.37,186.63,178.42
21,152.2,188.77,343.02,17.74,187.18,178.71
22,153.7,189.78,343.11,16.92,188.45,181.87
23,154.36,185.74,343.95,14.09,189.6,183.96
24,158.0,191.01,345.63,16.68,190.9,182.74
25,160.62,192.06,347.49,16.92,190.4,181.39
26,159.87,191.35,346.93,18.13,190.84,180.17
27,159.84,195.37,346.96,19.43,190.37,182.23
28,160.85,196.33,347.74,20.47,190.87,183.7
29,159.74,196.0,347.05,20.14,191.85,183.09
30,159.12,200.6,347.13,20.18,193.27,185.15
31,156.25,205.6,347.02,21.96,192.27,182.37
32,150.77,209.13,344.67,24.18,192.47,182.18
33,148.83,210.94,343.97,24.63,192.7,182.24
34,145.94,206.0,342.0,24.29,194.74,186.21
35,145.57,209.71,341.83,24.37,195.22,191.22
36,142.78,204.53,341.3,24.47,196.46,188.85
37,142.76,204.92,341.58,24.66,195.35,189.12
38,139.73,193.08,339.74,18.71,195.6,193.64
39,137.13,192.92,338.39,18.77,195.85,193.88
40,135.62,180.34,338.32,18.37,195.57,188.7
41,134.8,177.18,338.61,18.06,194.92,187.94
42,133.49,169.48,337.96,16.03,195.04,187.45
43,132.16,167.99,337.74,16.56,196.42,186.64
44,138.82,165.39,340.67,19.68,189.13,176.91
45,139.26,163.13,340.68,17.46,190.63,177.12
46,138.03,165.93,340.58,18.6,190.57,177.97
47,139.71,176.38,341.93,23.65,189.46,176.84
48,148.56,194.86,340.69,24.41,189.64,177.57
49,138.91,194.12,335.85,22.84,189.46,179.57
50,142.05,179.03,339.3,26.33,188.1,179.2
51,147.02,170.0,337.21,26.34,185.41,177.94
52,144.46,157.19,350.25,27.16,185.88,177.54
53,138.77,151.01,6.4,24.57,185.49,178.08
54,131.24,149.6,15.07,25.68,184.01,178.08
55,126.59,149.24,14.41,27.41,184.39,177.31
56,121.95,147.1,9.54,28.19,185.2,177.63
57,118.02,144.8,1.62,29.16,186.47,176.75
58,77.73,138.93,353.47,31.03,186.69,176.18
59,71.39,136.11,352.4,34.08,186.53,175.14
60,50.14,137.09,359.64,25.23,188.74,180.03
61,54.08,138.43,2.76,22.87,189.31,180.32
62,36.43,311.14,353.06,23.18,190.33,181.9
63,10.89,331.46,345.2,20.16,189.84,181.91
64,344.54,14.97,342.56,25.29,190.1,181.16
65,266.32,332.99,337.64,24.81,191.05,181.55
66,315.77,312.88,335.85,18.97,189.79,180.4
67,334.16,328.86,330.47,17.39,190.68,182.43
68,345.59,327.33,326.2,13.0,190.14,182.83
69,344.48,320.6,332.45,12.32,189.6,181.67
70,323.58,348.89,339.16,16.71,188.57,181.64
71,342.97,350.08,331.23,32.21,191.88,182.76
72,291.17,329.06,334.05,19.35,190.18,183.88
73,289.17,320.82,337.97,17.43,190.64,182.29
74,213.34,330.64,329.66,18.35,190.28,182.11
75,263.29,320.35,337.8,6.74,189.9,184.13
76,208.34,132.79,332.6,43.68,188.8,182.31
77,164.8,150.72,355.69,49.62,188.3,179.82
78,144.17,152.82,328.54,57.59,187.47,177.74
79,146.73,136.05,328.16,55.6,187.13,175.82
80,77.6,141.61,324.13,59.35,185.69,175.45
81,65.56,139.28,323.25,54.76,186.05,176.87
82,340.87,101.99,330.04,36.12,184.59,174.14
83,24.17,145.63,334.72,52.82,185.82,173.41
84,34.63,90.62,333.75,56.66,184.56,172.22
85,39.88,78.98,338.04,53.06,184.42,174.35
86,43.81,88.71,355.99,59.43,184.06,174.17
87,52.25,86.89,347.26,54.64,183.72,173.73
88,33.86,76.76,351.95,51.68,182.54,174.66
89,33.42,84.32,351.15,57.25,182.55,174.54
90,345.09,76.38,329.58,54.92,182.3,174.78
91,357.13,71.32,325.7,53.22,183.62,174.76
92,182.15,62.03,327.38,53.15,182.99,174.91
93,173.31,55.64,326.99,52.17,183.49,175.02
94,232.71,55.39,327.86,54.13,183.66,174.6
95,259.16,52.39,327.75,55.32,183.77,174.75
96,110.36,55.3,329.21,55.68,187.05,175.03
97,41.0,68.26,333.44,62.55,186.08,178.03
98,69.63,62.1,336.15,60.67,187.73,177.74
99,27.98,69.98,336.26,64.44,187.61,176.61
100,355.85,131.87,338.75,54.34,188.46,176.96
101,5.25,48.82,338.94,56.01,188.21,176.3
102,39.38,16.29,346.53,52.56,187.79,176.48
103,34.35,8.27,341.59,47.72,186.16,176.96
104,8.13,359.93,343.38,48.14,186.88,176.86
105,13.41,11.25,338.01,54.02,186.2,177.03
106,339.4,5.98,338.79,44.78,185.49,176.66
107,255.61,6.8,339.72,44.19,186.0,176.66
108,309.6,14.49,339.64,47.52,185.38,177.48
109,282.54,0.12,339.68,40.87,184.73,176.62
110,311.52,1.37,339.47,36.5,184.39,177.27
111,272.92,4.64,339.64,38.52,184.27,177.01
112,309.7,37.22,340.4,44.24,184.27,175.57
113,278.54,49.77,340.5,51.73,184.61,175.41
114,288.25,72.26,339.88,55.96,184.19,174.91
115,287.73,77.29,339.63,56.81,183.91,174.62
116,258.59,79.53,336.32,58.78,183.91,173.48
117,244.88,80.15,336.15,58.92,184.14,173.45
118,340.23,82.84,334.2,58.32,183.87,173.17
119,342.72,83.44,334.27,60.87,184.37,172.2
120,4.23,90.66,333.22,66.33,184.58,172.33
121,358.1,93.04,330.37,68.48,184.38,171.13
122,23.33,109.06,313.44,77.1,184.38,174.29
123,32.1,103.44,313.54,77.25,185.12,175.76
124,29.5,90.3,311.74,76.2,185.57,175.02
125,27.61,67.84,312.67,79.94,185.83,174.47
126,48.88,29.6,314.92,75.44,185.1,175.61
127,34.2,57.58,327.36,61.18,185.47,175.04
128,347.57,43.18,348.32,26.86,185.49,181.41
129,17.39,75.57,357.38,26.77,185.27,181.06
130,117.12,110.4,7.42,28.9,185.61,180.28
131,101.43,135.56,0.62,33.27,185.65,179.78
132,53.96,129.33,357.22,27.03,187.23,180.5
133,30.86,111.43,2.96,23.17,188.35,181.57
134,72.12,74.07,2.4,17.17,190.88,184.51
135,75.38,109.77,3.35,18.97,191.32,183.86
136,113.59,137.98,11.39,21.14,187.98,180.74
137,121.13,142.73,11.04,22.39,187.83,178.95
138,141.3,159.27,9.37,23.64,189.51,179.67
139,138.71,162.61,7.59,24.04,189.74,179.9
140,131.64,173.44,7.63,22.42,190.41,180.05
141,125.47,171.48,8.44,20.62,190.4,179.37
142,130.69,144.99,2.72,11.38,186.27,179.24
143,138.76,158.64,2.91,15.14,187.7,176.25
144,143.63,162.45,0.41,14.85,186.43,176.63
145,140.79,139.3,358.86,359.8,184.8,173.44
146,146.42,157.56,359.63,16.36,184.91,174.84
147,146.15,163.28,0.3,22.81,185.96,174.25
148,146.87,173.8,359.67,23.7,186.26,173.03
149,148.33,176.41,359.59,23.7,186.13,173.99
150,147.7,183.77,357.31,22.17,186.5,179.67
151,145.08,183.18,354.75,21.57,186.04,179.39
152,152.89,185.15,355.72,20.25,189.53,181.99
153,153.89,180.41,357.69,18.92,184.3,180.04
154,156.88,179.28,355.17,18.3,188.72,180.88
155,159.81,153.22,358.18,2.41,187.61,177.0
156,160.57,183.75,354.89,13.83,189.91,181.82
157,165.43,158.56,355.45,4.08,189.05,182.13
158,163.17,178.0,350.81,10.38,193.81,191.17
159,164.01,179.58,352.34,12.87,191.21,186.72
160,166.18,184.45,353.11,13.82,189.79,186.72
161,167.51,184.15,353.79,13.82,189.58,186.78
162,170.35,188.63,354.44,17.0,190.58,188.48
163,172.21,189.22,354.96,17.81,191.53,188.26
164,171.81,188.68,354.42,18.98,188.97,187.65
165,171.16,190.46,354.13,20.31,187.72,188.51
166,177.75,186.29,356.04,21.06,189.6,186.34
167,174.63,193.0,355.26,24.38,189.31,186.4
168,175.45,182.75,356.49,20.75,188.16,185.79
169,172.69,197.09,356.19,25.28,184.74,182.21
170,173.98,193.62,355.12,27.11,182.43,177.39
171,175.47,190.72,355.34,25.92,182.0,175.12
172,179.46,196.42,357.31,26.58,182.59,179.06
173,179.47,203.25,357.63,26.68,185.52,176.85
