frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,199.95,292.51,354.87,66.48,188.76,167.55
1,150.91,292.27,336.03,65.9,187.75,167.89
2,139.7,291.77,331.62,66.34,186.71,166.99
3,140.52,291.11,332.12,66.69,186.12,165.31
4,140.96,290.66,332.56,66.28,186.12,165.26
5,140.0,290.66,331.57,66.33,186.11,165.27
6,142.23,290.58,331.48,65.87,185.75,165.72
7,139.88,290.58,329.51,65.56,186.46,166.54
8,138.02,291.39,327.58,65.77,186.65,167.37
9,139.16,291.39,327.73,65.45,187.51,168.71
10,138.97,291.74,328.62,65.77,187.47,168.4
11,139.03,292.09,329.65,65.77,188.92,168.4
12,141.03,292.16,330.55,65.8,188.92,168.6
13,137.99,291.71,329.29,65.96,189.28,169.13
14,136.86,292.33,328.25,66.25,189.42,169.64
15,136.64,292.95,328.75,66.48,188.92,169.67
16,137.59,292.67,328.75,66.78,188.92,168.56
17,136.22,293.27,328.23,67.06,189.23,168.53
18,135.68,293.59,328.23,67.32,189.3,168.25
19,135.11,293.59,328.23,67.01,189.36,169.07
20,134.9,293.91,327.72,67.82,189.25,168.71
21,134.31,293.17,327.22,67.04,188.87,169.29
22,134.31,293.17,326.84,67.4,189.73,168.95
23,133.97,292.89,326.52,66.61,190.26,169.52
24,133.13,292.45,326.03,66.16,189.99,170.05
25,135.0,292.44,326.88,66.61,189.42,170.05
26,135.0,292.45,327.24,66.42,188.51,169.25
27,134.74,292.0,327.24,65.92,189.06,169.84
28,136.65,292.31,328.45,66.23,188.7,168.99
29,136.65,291.71,328.81,65.93,187.86,168.98
30,136.14,292.02,328.3,65.93,186.68,168.98
31,136.21,291.41,328.31,65.63,186.12,169.53
32,135.41,290.8,328.14,65.13,185.2,168.72
33,131.22,290.8,327.32,65.13,184.84,169.28
34,128.01,290.36,325.68,64.64,185.35,169.32
35,130.2,290.8,325.95,65.13,184.8,169.83
36,130.82,290.83,325.75,64.69,184.44,169.83
37,132.56,291.59,326.59,65.13,184.44,170.4
38,130.16,291.75,325.75,65.12,184.32,170.1
39,125.5,291.91,323.53,65.16,184.28,169.75
40,128.75,291.43,324.34,64.86,184.28,170.61
41,130.83,291.59,324.82,64.9,184.63,170.25
42,132.6,291.59,326.31,64.9,184.28,170.25
