frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,340.44,322.28,27.57,4.87,223.73,240.59
1,340.41,310.54,17.95,9.14,223.39,211.68
2,55.89,21.19,42.69,26.62,301.87,11.46
3,8.08,358.28,40.46,34.92,289.02,27.31
4,276.78,292.25,15.23,352.75,178.46,225.94
5,9.17,9.78,13.62,359.78,228.43,238.78
6,294.67,6.68,24.54,331.41,292.75,269.04
7,16.21,272.4,56.5,317.2,15.52,27.66
8,289.56,41.67,334.51,48.5,29.17,14.59
9,198.38,349.53,327.89,5.79,248.24,79.79
10,202.79,348.59,329.44,6.92,250.41,51.94
11,202.06,346.62,333.81,12.26,267.1,10.85
12,197.39,347.41,331.24,12.48,259.7,2.63
13,201.87,343.26,334.66,14.56,288.43,354.62
14,200.73,339.17,330.95,14.07,304.77,341.62
15,205.4,335.19,330.5,13.4,301.5,336.03
16,202.83,334.85,330.29,16.64,308.31,332.4
17,217.52,330.7,330.13,17.65,315.5,340.93
18,217.02,330.59,331.41,12.55,316.59,341.33
19,222.2,334.62,331.34,17.97,313.57,336.45
20,224.55,343.2,330.4,31.09,322.77,336.27
21,232.8,352.45,329.03,43.37,317.86,325.04
22,230.14,1.24,328.69,57.57,315.23,332.45
23,226.85,4.46,325.33,57.6,301.86,309.76
24,226.37,0.54,325.82,52.56,293.39,322.47
25,216.07,12.82,3.22,53.69,295.02,334.74
26,213.91,9.22,356.04,57.74,308.92,321.23
27,207.24,359.47,346.21,56.07,325.61,349.4
28,213.4,359.9,342.78,57.58,325.6,350.0
29,237.37,8.9,348.04,57.87,305.11,324.31
30,234.9,19.86,346.03,64.16,292.49,305.49
31,241.34,20.44,0.93,63.59,294.87,305.67
32,261.36,20.51,355.53,65.03,298.03,303.91
33,246.52,13.1,349.14,58.38,299.06,303.21
34,234.67,5.91,339.32,55.02,302.4,304.73
35,231.96,1.54,335.42,53.35,305.9,307.06
36,206.3,2.39,348.72,49.93,309.97,333.68
37,215.9,6.16,0.51,52.22,306.84,334.01
38,234.11,6.4,0.56,52.12,306.86,332.54
39,223.77,6.65,356.69,45.75,291.6,312.15
40,225.62,7.72,355.82,45.11,289.32,309.72
41,223.54,0.5,343.2,48.27,287.65,325.7
42,217.31,353.0,335.58,42.07,290.2,314.75
43,228.32,347.67,339.99,38.35,287.12,335.74
44,228.04,351.02,341.5,43.54,289.94,325.59
45,232.93,353.36,341.09,43.71,287.61,320.33
46,233.47,352.09,341.02,41.64,289.04,318.34
47,243.31,349.75,350.51,34.25,291.8,311.0
48,240.91,347.02,347.85,35.1,288.56,339.37
49,250.74,346.83,347.19,33.78,317.97,348.89
