frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,202.02,201.56,347.76,18.54,207.61,187.88
1,200.3,201.82,348.14,19.33,191.2,181.91
2,201.82,199.24,347.13,19.1,190.44,181.25
3,202.75,199.76,349.15,20.07,187.97,177.88
4,202.95,197.4,347.9,19.21,229.61,214.72
5,203.32,198.2,348.11,19.97,233.76,217.63
6,202.58,201.81,347.37,21.37,227.16,207.64
7,202.36,199.7,347.12,20.42,237.64,221.73
8,201.68,202.67,346.83,21.42,236.5,220.28
9,199.98,201.0,346.29,20.76,232.73,216.77
10,200.78,200.63,346.55,20.62,223.48,209.37
11,201.73,203.54,345.88,21.95,237.05,216.86
12,202.72,203.22,345.75,22.21,236.87,216.18
13,202.72,204.7,345.94,21.6,241.01,215.27
14,202.5,205.51,345.93,21.79,229.33,204.48
15,201.43,205.71,346.37,21.53,214.51,193.33
16,202.78,206.6,346.55,21.01,207.78,187.86
17,203.13,206.98,346.34,21.42,205.19,185.93
18,203.06,209.13,345.56,21.49,193.13,183.36
19,203.22,209.32,345.16,21.0,191.8,183.28
20,203.15,209.73,345.09,21.0,191.56,183.28
21,204.3,213.08,344.57,22.03,209.58,185.57
22,204.86,214.97,344.32,22.57,214.9,187.58
23,208.34,217.1,344.7,22.45,247.96,191.91
24,209.66,217.56,344.47,22.28,247.48,191.84
25,209.24,217.81,344.33,22.19,234.53,192.2
26,213.3,220.76,344.24,22.04,201.16,178.28
27,214.63,222.37,343.97,22.46,200.91,176.59
28,222.98,230.36,343.38,22.57,250.14,209.65
29,223.08,231.55,343.5,22.54,264.08,218.82
30,222.91,230.81,343.78,22.01,252.71,213.56
31,222.65,238.84,342.74,21.7,188.5,185.43
32,221.92,237.35,342.19,20.53,183.56,183.14
33,229.24,235.61,341.44,15.19,181.41,180.2
34,230.83,234.56,340.45,13.69,181.39,180.37
35,231.25,233.94,339.77,12.86,180.18,180.1
36,243.43,248.45,340.72,8.16,184.18,181.43
37,246.45,248.98,340.72,9.43,184.92,181.81
38,251.03,274.99,341.84,6.56,185.84,182.42
39,242.61,273.2,342.43,2.57,184.47,181.82
40,240.25,275.34,342.99,3.74,184.39,180.36
41,254.66,292.55,333.96,23.67,184.55,181.26
42,250.41,293.16,330.18,26.68,184.81,182.02
43,257.25,295.23,328.29,27.96,183.45,182.06
44,257.98,300.8,327.04,29.0,182.96,181.64
45,258.67,299.06,326.53,29.1,183.34,181.26
46,291.75,308.08,331.05,28.32,183.37,178.81
47,302.02,315.06,331.43,28.32,183.36,176.28
48,303.81,322.71,330.08,31.49,181.88,175.63
49,302.89,330.59,327.18,31.43,180.25,174.95
50,300.82,340.22,324.32,34.21,179.05,175.99
51,310.55,338.7,323.05,27.83,179.39,174.09
52,317.64,339.89,319.47,36.01,177.17,170.05
53,323.66,329.83,328.02,21.24,179.3,169.79
54,323.84,325.66,329.81,15.92,178.44,167.24
55,320.18,343.64,327.73,39.41,177.68,168.76
56,319.25,333.86,327.7,19.71,178.15,169.34
57,319.76,331.43,328.63,13.71,178.43,170.11
58,320.75,342.96,326.59,34.06,177.89,168.83
59,323.19,345.3,329.23,40.66,176.98,168.48
60,323.76,345.15,330.02,41.43,176.62,168.3
61,326.74,335.94,331.36,21.65,176.88,168.98
62,326.05,338.01,331.35,16.31,178.5,170.02
63,326.18,336.58,331.35,12.79,178.91,170.1
64,327.62,337.59,331.54,10.25,179.3,170.05
65,330.74,341.49,333.66,7.7,179.97,170.05
66,326.18,338.18,331.86,7.92,179.7,170.36
67,324.87,345.61,330.84,34.9,179.52,170.52
68,329.84,342.19,334.27,16.41,181.46,171.36
69,321.91,339.38,330.91,9.75,182.08,171.69
70,323.17,336.91,331.92,9.26,182.3,171.9
71,320.44,330.91,330.79,7.97,181.81,171.52
72,320.83,328.8,330.75,4.13,181.88,170.22
73,316.0,330.19,330.4,4.96,181.44,172.32
74,317.34,330.47,331.18,4.75,181.46,172.33
75,315.94,332.42,330.71,4.51,181.47,173.54
76,317.55,335.72,335.02,6.63,181.16,173.83
77,319.26,338.1,336.25,7.93,181.55,173.83
78,319.13,335.52,336.47,8.38,182.43,176.34
79,319.1,335.69,336.9,8.92,182.46,176.56
80,318.83,334.92,336.67,9.3,182.07,176.35
81,312.5,325.96,336.72,12.52,182.23,176.79
82,309.28,321.96,336.92,14.51,182.31,176.83
83,293.41,291.9,332.87,20.38,181.54,176.87
84,289.02,295.96,331.15,22.45,181.75,177.6
85,297.72,294.55,332.82,21.96,182.09,177.51
86,276.6,287.81,337.28,26.24,182.31,179.65
87,269.51,286.01,337.47,25.75,182.55,178.88
88,12.34,266.48,340.18,8.87,185.56,181.01
89,147.21,248.36,341.18,346.7,186.01,184.64
90,69.81,253.45,341.86,348.16,185.84,185.27
91,257.71,274.21,343.86,11.33,183.47,179.88
92,261.06,277.88,344.92,13.9,183.31,179.31
93,260.54,258.11,344.03,14.79,181.88,175.36
