frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,181.53,182.03,346.46,18.47,175.91,166.02
1,179.46,176.87,346.29,15.18,178.28,170.15
2,181.4,172.93,345.63,12.56,175.72,167.83
3,180.55,172.63,344.74,12.2,176.78,167.15
4,182.89,169.06,347.16,10.75,174.45,165.79
5,179.83,171.72,345.48,11.72,174.03,165.15
6,183.07,169.24,347.12,10.99,173.9,165.27
7,183.45,171.16,347.36,13.01,173.79,163.24
8,182.68,170.31,347.21,12.36,174.7,164.64
9,183.05,169.55,347.7,11.84,175.29,164.58
10,184.88,168.59,347.86,11.41,175.38,165.3
11,185.32,169.47,347.76,11.87,175.85,165.9
12,183.98,169.06,347.19,11.54,175.83,166.11
13,184.11,169.24,347.0,11.5,176.43,166.12
14,184.18,169.83,347.08,11.65,176.33,166.47
15,184.3,169.75,346.99,11.67,176.65,166.65
16,184.34,170.01,347.06,11.64,176.9,167.07
17,183.12,170.91,346.49,12.0,177.03,166.75
18,182.42,171.32,345.93,12.19,177.83,166.86
19,178.75,170.91,345.11,11.57,178.47,165.7
20,176.75,170.67,344.67,11.08,178.25,165.09
21,175.85,170.67,344.35,10.79,178.31,165.42
22,173.08,170.37,344.61,10.2,179.31,165.89
23,171.34,170.66,344.84,10.35,178.49,166.42
24,167.81,168.61,344.85,9.31,179.45,167.46
25,166.86,168.09,344.91,8.84,180.12,167.95
26,160.7,167.1,345.13,8.14,180.96,169.03
27,159.57,166.26,345.26,7.75,180.92,169.9
28,155.87,166.77,345.37,8.14,180.24,169.66
29,155.61,166.1,345.66,7.86,179.8,169.39
30,150.49,166.16,345.88,8.23,179.21,170.7
31,142.52,166.62,345.76,10.77,178.38,169.55
32,141.17,166.28,345.23,10.99,177.85,168.11
33,129.68,165.34,344.62,11.01,177.03,168.65
34,118.5,164.85,344.6,10.66,179.93,170.27
35,117.76,164.44,344.22,10.64,179.81,170.71
36,107.66,163.55,343.25,9.98,180.41,169.87
37,98.32,162.94,342.91,9.72,180.65,169.4
38,97.42,162.84,343.14,9.86,182.65,170.76
39,85.45,166.88,343.03,11.52,182.47,173.81
40,70.96,169.2,343.83,12.68,182.18,174.8
41,68.53,170.86,344.48,13.31,181.92,174.36
42,62.91,171.92,344.64,14.34,181.76,173.93
43,55.96,170.58,345.12,13.67,180.81,173.73
44,55.02,169.13,345.11,13.15,181.02,173.69
45,50.1,169.42,346.71,13.39,183.61,174.06
46,46.57,168.18,348.19,12.88,184.92,174.08
47,45.73,168.3,348.31,12.86,184.54,174.39
48,43.31,167.69,348.75,12.51,184.29,174.12
49,44.64,167.7,349.87,12.01,184.95,174.4
50,44.45,166.3,349.85,11.22,184.67,173.86
51,44.73,167.33,350.32,10.91,184.73,173.9
52,44.18,167.99,350.77,10.4,184.33,174.13
53,44.97,171.08,351.53,10.91,184.69,174.58
54,46.36,170.66,352.87,10.99,184.43,173.82
55,46.43,170.96,353.45,10.93,183.37,173.11
56,45.63,170.2,353.78,10.75,183.91,173.26
57,46.1,169.46,353.78,10.16,185.81,175.01
58,46.2,170.69,354.58,10.7,185.36,175.64
59,47.71,173.33,355.68,11.37,186.85,178.03
60,48.18,172.2,355.89,11.42,186.93,178.88
61,48.15,170.98,355.73,10.92,186.89,178.1
62,47.1,169.67,355.42,10.19,186.41,177.77
63,46.7,169.9,355.65,10.33,186.81,177.07
64,47.11,172.72,356.29,11.66,186.48,177.83
65,46.7,172.51,355.33,10.85,186.0,177.7
66,46.29,172.84,355.02,10.92,185.38,177.18
67,46.34,171.55,353.4,10.43,184.51,176.89
68,47.12,168.95,351.28,9.17,181.83,173.43
69,47.78,168.75,350.25,8.88,181.48,172.96
70,53.81,167.62,349.63,8.53,180.82,173.95
71,60.11,168.59,349.52,9.71,181.03,174.12
72,62.54,169.33,348.97,10.66,181.14,174.32
73,73.5,172.09,348.06,12.34,182.39,174.02
74,73.05,172.22,347.8,12.71,182.52,174.84
75,82.63,171.93,346.71,12.63,181.86,174.97
76,95.22,170.47,346.15,12.23,181.79,174.8
77,103.97,166.82,345.36,10.43,181.43,173.79
78,102.81,166.38,344.32,9.94,180.72,173.17
79,109.42,164.1,344.12,8.95,180.52,172.0
80,118.04,158.48,344.4,6.13,180.57,172.22
81,117.99,154.74,344.4,4.17,180.75,172.73
82,123.3,154.99,344.41,3.23,180.37,174.07
83,130.24,155.14,344.65,3.01,179.51,168.73
84,135.4,157.1,344.74,3.91,178.83,166.6
85,138.56,156.96,344.95,4.2,179.24,170.12
86,141.98,158.65,345.54,4.61,177.93,170.74
87,147.87,160.09,345.9,4.32,176.34,169.35
88,150.42,161.21,346.5,4.07,176.35,169.69
89,155.47,162.17,346.12,4.19,177.72,170.91
90,158.04,164.12,346.39,5.01,177.38,170.12
91,161.62,165.27,346.59,5.16,176.27,168.27
92,163.88,166.58,346.43,5.55,176.23,168.18
93,165.68,166.75,345.08,5.64,180.7,168.16
94,166.21,166.69,345.41,5.8,179.57,167.17
95,170.74,164.65,345.35,4.77,178.5,166.21
96,171.24,165.93,345.57,5.53,178.6,165.88
97,172.24,171.39,345.68,8.51,177.13,165.44
98,177.01,176.86,346.65,11.79,177.38,167.2
99,178.01,177.41,346.89,12.14,175.81,165.43
100,180.44,176.05,346.8,11.76,174.58,165.34
101,178.95,176.48,346.68,12.13,173.62,165.18
102,174.99,175.64,345.08,11.98,173.53,164.89
103,168.88,178.52,342.47,13.55,173.91,165.26
104,174.37,178.82,342.45,13.89,173.78,165.16
105,176.5,178.98,342.41,14.27,174.0,165.76
106,181.06,178.33,344.0,14.24,174.36,166.54
107,182.38,178.52,345.38,14.89,175.25,166.51
108,184.29,177.82,346.48,14.82,175.68,166.65
109,184.59,177.13,346.87,14.54,175.84,166.63
110,187.44,174.43,348.57,13.53,175.93,167.27
111,187.15,173.56,348.54,13.15,176.67,167.57
112,186.0,172.59,348.03,12.63,177.3,167.62
113,183.43,170.19,346.61,11.43,177.35,167.6
114,183.27,169.96,346.47,11.21,177.28,167.73
115,183.1,169.36,346.45,11.14,177.87,167.86
