frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,200.94,188.43,349.02,11.26,195.03,172.19
1,201.09,187.52,348.78,12.03,195.25,171.59
2,201.62,186.28,348.96,11.79,191.03,176.92
3,201.3,186.89,348.83,12.19,194.06,176.0
4,199.8,186.32,347.89,11.74,190.47,175.51
5,200.47,186.35,347.87,11.46,189.29,175.56
6,199.43,185.37,347.43,10.85,200.34,179.47
7,199.56,185.39,347.34,10.85,199.78,180.82
8,199.21,185.4,347.03,10.98,195.0,177.68
9,198.5,185.73,346.62,11.14,193.9,179.01
10,198.84,186.07,346.8,11.3,192.81,177.69
11,198.62,186.08,346.59,11.52,193.41,178.33
12,198.8,186.09,346.76,11.67,192.13,176.58
13,198.65,186.12,346.96,11.67,193.1,177.5
14,199.0,186.07,346.8,11.71,191.2,176.49
15,198.84,186.07,346.82,11.71,190.77,176.18
16,198.46,186.08,346.62,11.65,190.8,175.71
17,198.62,186.09,346.81,11.64,189.03,174.42
18,197.58,185.13,346.47,11.17,188.75,174.55
19,197.39,184.48,346.27,10.84,188.96,174.73
20,197.89,185.14,346.59,11.14,188.3,174.76
21,197.19,185.47,346.25,11.47,188.29,174.46
22,197.19,185.47,346.25,11.65,188.23,173.84
23,196.87,185.78,346.31,11.8,187.71,173.95
24,196.48,185.78,346.05,11.8,188.36,173.93
25,196.64,186.11,346.19,12.12,188.73,173.85
26,197.02,185.5,346.6,11.62,188.49,174.12
27,196.31,186.17,346.28,11.95,188.47,173.93
28,196.66,186.47,346.82,12.12,187.84,173.97
29,196.63,186.15,346.98,12.12,187.18,173.58
30,196.66,186.15,347.04,12.35,186.35,173.04
31,196.84,186.8,347.29,12.86,185.6,172.12
32,196.48,187.47,347.48,13.21,184.89,172.13
33,196.82,187.48,347.82,13.38,184.96,171.69
34,197.04,188.47,348.04,14.05,186.77,173.37
35,197.4,189.41,348.06,14.16,187.19,174.17
36,198.55,190.71,348.41,14.46,188.3,175.19
37,198.68,192.0,348.4,15.08,189.17,175.81
38,200.95,193.05,349.31,15.58,188.99,175.67
39,202.19,193.16,349.84,15.64,188.56,175.43
40,202.78,194.19,349.58,16.32,188.48,174.9
41,203.69,195.2,349.78,16.65,188.04,175.18
42,205.26,196.83,349.93,17.01,187.85,175.54
43,205.75,197.78,349.93,17.37,188.06,175.75
44,206.88,200.7,349.71,18.29,187.68,175.55
45,207.53,201.84,349.48,18.68,188.11,175.5
46,209.51,203.27,350.34,19.21,189.57,176.07
47,210.27,204.48,350.69,19.64,190.2,176.66
48,210.57,206.1,350.53,19.86,189.88,176.69
49,211.49,206.38,350.75,19.92,190.23,176.74
50,213.45,208.27,350.55,20.29,193.25,176.85
51,213.93,208.49,350.38,20.23,194.34,176.35
52,215.04,209.48,349.91,19.99,193.51,175.54
53,214.96,210.48,349.74,20.25,192.75,177.02
54,217.2,212.11,349.64,20.29,192.95,176.85
55,217.83,212.64,349.43,20.56,195.19,174.9
56,218.28,214.42,348.22,19.94,194.57,175.71
57,218.13,214.55,347.9,19.71,194.07,175.51
58,218.12,217.93,346.49,20.53,193.75,178.51
59,219.22,219.48,346.29,20.81,194.52,179.4
60,219.33,223.53,345.14,21.19,193.42,177.54
61,218.62,225.37,344.58,21.67,193.03,176.62
62,220.27,229.09,343.76,21.8,192.75,175.85
63,220.18,230.19,343.35,22.23,192.07,175.34
64,224.3,233.83,343.25,21.92,192.11,174.78
65,224.89,235.53,342.86,21.74,192.08,175.11
66,226.45,238.99,342.73,22.54,191.78,176.5
67,224.77,239.87,341.03,22.4,192.33,175.81
68,229.06,243.88,340.35,20.58,192.04,175.44
69,230.48,244.88,340.03,20.41,192.17,175.21
70,234.5,255.2,340.03,17.91,191.98,175.56
71,234.66,257.05,339.69,16.77,191.85,175.59
72,237.46,263.61,338.69,16.96,191.99,175.54
73,238.46,264.54,338.57,16.64,192.07,175.48
74,242.32,270.35,338.59,17.44,191.9,174.84
75,242.99,272.58,338.71,17.95,192.04,175.02
76,244.44,272.64,339.19,18.54,191.88,173.6
77,245.69,271.64,339.44,18.97,192.16,172.6
78,249.35,275.87,338.31,19.25,191.4,173.14
79,248.95,274.94,338.12,19.51,191.48,173.26
80,250.02,274.21,337.31,19.76,191.68,173.44
81,250.61,273.68,337.27,20.24,191.6,173.14
82,253.16,278.37,336.87,19.59,191.45,173.62
83,254.41,280.96,336.69,19.21,190.8,173.58
84,255.72,287.03,335.34,18.4,191.39,173.34
85,256.13,287.91,335.34,17.71,191.07,173.06
86,258.99,294.84,335.18,17.54,190.52,173.78
87,260.03,295.41,335.52,17.47,190.43,173.79
88,261.74,299.79,335.18,16.17,189.96,173.47
89,261.46,301.2,334.46,14.58,189.77,173.83
90,263.18,298.05,333.02,10.64,188.96,173.96
