frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,181.7,170.96,33.27,38.41,74.51,74.95
1,179.24,166.44,27.82,27.63,88.15,85.35
2,178.83,170.46,26.46,26.57,86.99,86.06
3,179.44,168.37,24.9,22.88,96.49,92.85
4,178.15,168.51,21.57,20.63,98.16,97.62
5,177.55,167.26,18.77,17.42,101.47,101.32
6,174.56,165.08,13.64,12.41,120.43,121.64
7,174.47,163.56,4.75,7.18,144.29,136.88
8,170.43,160.96,358.41,2.41,164.13,151.7
9,167.03,153.28,357.14,357.05,171.63,173.14
10,164.72,153.35,357.76,355.48,173.43,179.1
11,159.76,155.31,355.99,355.03,176.79,178.27
12,155.92,153.88,355.81,353.97,177.51,178.68
13,150.1,148.45,354.29,351.2,180.52,182.41
14,142.27,143.84,353.77,350.55,182.66,112.18
15,136.15,140.24,353.36,349.4,183.53,93.4
16,132.04,137.9,353.66,349.72,182.65,137.64
17,126.03,132.58,352.87,348.13,183.91,168.62
18,122.66,132.25,352.39,349.2,186.51,185.54
19,111.15,134.79,354.36,350.08,186.49,187.99
20,100.9,119.63,355.68,349.87,186.47,189.43
21,94.97,100.32,357.05,350.17,186.97,190.23
22,91.36,94.86,358.76,352.62,186.06,190.65
23,81.9,78.2,359.75,353.37,186.89,190.57
24,74.75,70.81,0.1,355.47,187.29,190.52
25,72.26,65.32,1.11,355.8,187.66,191.36
26,70.39,63.57,1.81,356.5,187.64,191.36
27,66.74,60.2,2.13,355.76,188.0,193.2
28,64.96,57.44,4.0,358.89,188.37,192.91
29,61.02,57.32,5.35,0.37,187.88,193.62
30,58.67,55.14,7.54,1.51,187.88,193.99
31,57.4,49.13,7.4,1.82,187.91,193.05
32,55.37,44.78,8.07,1.82,187.91,193.11
33,53.72,43.15,8.75,1.82,187.91,193.11
34,49.6,41.24,9.41,2.89,187.91,192.21
35,47.99,37.59,9.71,2.83,188.28,191.47
36,46.3,36.76,10.4,3.52,188.28,191.52
37,45.58,36.07,11.25,2.83,188.28,191.52
38,44.97,35.68,12.1,3.52,188.28,190.99
39,44.71,34.52,11.81,3.45,187.41,191.0
40,44.45,34.52,11.5,3.81,187.05,190.09
41,44.45,34.03,11.5,3.81,187.05,190.09
42,44.26,34.38,11.32,3.13,187.05,190.09
43,44.51,33.93,11.61,3.13,187.44,190.14
44,44.51,34.11,11.58,2.72,187.44,189.72
45,44.93,35.1,11.58,2.72,187.47,189.77
46,46.11,36.25,11.58,2.78,187.44,189.76
47,47.65,36.81,10.89,2.78,187.45,189.76
48,49.09,39.32,9.85,2.82,187.82,189.72
49,54.72,45.48,9.32,3.63,187.85,190.45
50,58.67,52.32,8.94,4.08,188.22,190.82
51,62.45,57.15,8.91,4.37,188.26,191.15
52,67.44,62.13,8.23,3.75,188.26,191.71
53,71.6,69.26,8.23,3.12,188.26,191.76
54,77.57,73.77,7.38,359.8,188.26,190.89
55,82.23,75.18,7.08,359.73,187.39,190.89
56,86.52,77.75,6.29,0.15,187.38,189.99
57,90.36,85.44,5.85,359.84,187.0,190.36
58,94.87,91.28,4.36,358.27,187.01,190.4
59,105.48,124.31,2.62,355.28,186.66,190.93
60,109.33,128.28,2.26,355.67,186.26,190.56
61,113.99,131.97,2.28,355.33,185.5,189.64
62,118.72,131.09,1.96,355.32,185.1,189.64
63,124.67,136.38,1.73,354.94,184.75,187.62
64,131.77,143.83,359.18,352.29,184.0,185.56
65,137.55,147.97,358.23,351.97,184.11,178.76
66,139.21,146.69,357.58,352.39,184.11,179.23
67,141.03,146.32,356.97,351.79,182.88,179.25
68,142.77,145.04,356.34,351.19,182.9,179.29
69,148.3,145.74,355.32,350.99,183.78,180.26
70,149.92,146.73,354.25,351.09,186.44,182.2
71,151.67,150.09,353.25,351.1,187.86,184.08
72,156.78,153.63,353.31,351.06,187.9,187.25
73,157.12,157.89,353.0,351.6,188.78,187.82
74,159.22,160.68,353.0,352.28,188.78,188.31
75,161.57,162.25,352.32,351.94,190.47,189.71
76,164.85,164.48,352.18,352.72,190.15,189.58
77,165.99,164.7,352.56,352.77,189.26,190.22
78,165.04,165.59,352.63,352.84,189.31,190.2
79,166.79,168.05,352.65,353.21,189.23,189.31
80,168.38,168.38,352.65,353.27,189.23,188.08
81,169.13,168.59,352.66,353.63,189.73,187.18
82,169.96,169.44,353.32,353.62,187.94,187.79
83,170.07,168.49,353.73,353.61,187.63,187.8
84,171.46,170.94,354.03,354.26,186.71,187.8
85,172.09,171.07,353.98,353.97,186.71,187.44
86,172.77,171.08,354.22,353.91,185.85,187.44
87,172.72,173.53,354.51,353.8,185.03,186.9
88,172.63,172.65,354.81,353.75,184.24,186.96
