frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,211.08,208.37,346.09,11.29,188.84,169.85
1,226.78,216.54,344.73,12.51,190.22,171.61
2,240.7,219.47,344.21,13.26,190.56,170.9
3,249.21,259.1,343.57,14.31,189.37,169.56
4,259.28,277.83,343.74,12.11,187.52,169.17
5,259.88,284.48,337.84,3.07,186.46,167.81
6,268.3,292.65,339.27,0.46,186.44,167.42
7,276.26,295.96,337.56,1.31,186.64,165.94
8,284.98,289.59,336.94,2.66,186.11,165.03
9,292.0,299.62,337.98,6.11,184.76,165.34
10,293.7,304.26,338.4,10.46,184.42,164.57
11,303.3,317.07,339.85,12.38,184.14,164.54
12,313.21,325.65,341.17,12.69,183.77,164.71
13,319.12,327.32,342.12,12.64,183.79,164.86
14,321.21,328.29,343.06,12.47,183.93,165.15
15,321.87,328.85,343.55,12.31,184.37,165.1
16,321.13,326.91,343.55,12.23,184.38,165.18
17,320.24,325.41,343.36,12.32,184.07,164.9
18,318.49,324.79,344.0,12.35,183.74,164.73
19,311.23,316.0,343.71,12.2,183.46,164.58
20,302.32,299.23,340.75,12.75,183.32,164.27
21,287.57,285.8,338.28,9.92,183.51,164.06
22,275.55,281.65,334.44,5.03,184.21,164.31
23,255.53,277.57,334.05,0.98,183.92,164.9
24,249.47,281.35,336.5,1.82,183.56,164.73
25,246.78,269.59,340.48,10.37,183.55,165.16
26,242.85,232.47,343.27,12.72,184.39,166.92
27,234.37,214.97,344.01,13.68,185.37,168.47
28,224.5,216.7,343.69,13.42,186.55,170.44
29,214.98,215.99,343.16,12.95,188.39,172.47
30,206.3,212.05,343.29,12.96,188.37,172.63
31,202.1,210.6,344.59,13.3,188.2,172.43
32,197.98,208.92,345.61,13.69,187.12,170.23
33,195.67,205.33,346.65,13.21,185.9,167.94
34,193.09,203.29,347.8,12.6,186.15,167.26
35,192.07,200.09,348.92,13.02,185.54,165.39
36,192.98,197.55,349.88,12.72,185.09,164.05
37,191.72,194.68,349.96,12.96,185.48,163.35
38,190.33,191.82,350.71,12.93,184.48,161.85
39,187.32,190.15,350.6,12.91,184.08,161.35
40,185.43,187.57,350.92,12.31,184.22,161.44
41,183.3,187.56,351.02,12.11,183.9,161.64
42,182.52,186.99,351.04,12.09,183.1,161.85
43,182.52,186.83,351.04,12.14,182.23,161.96
44,182.27,186.64,351.05,11.91,181.69,162.35
45,182.0,186.83,350.95,12.09,181.38,162.34
46,182.25,186.84,350.95,12.11,181.29,162.27
47,182.24,186.83,350.73,12.08,181.31,162.28
48,182.25,186.82,350.43,11.95,181.52,162.57
49,181.77,186.82,350.21,12.06,181.47,162.3
50,181.56,186.64,350.0,11.97,181.47,162.2
51,181.35,186.44,349.8,11.88,181.43,162.09
52,181.59,186.25,349.58,11.77,181.62,161.96
53,181.14,186.44,349.27,11.66,181.88,162.23
54,180.0,186.44,348.75,11.66,181.94,162.55
55,179.73,186.83,348.54,11.94,182.09,162.6
