frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,164.94,167.95,354.46,358.37,182.14,184.68
1,164.74,166.1,354.41,357.65,182.56,185.28
2,164.36,165.1,354.44,357.43,182.85,185.83
3,164.71,165.1,354.8,357.65,182.84,184.97
4,164.3,165.6,354.71,357.87,182.91,184.75
5,164.31,164.74,354.53,357.51,183.11,184.75
6,163.99,164.74,354.51,357.28,182.81,185.3
7,163.99,164.24,354.3,357.28,183.33,185.32
8,163.65,164.61,354.18,357.29,183.11,185.32
9,163.98,165.12,354.2,357.29,183.11,185.32
10,163.9,164.99,354.21,357.29,183.11,185.32
11,164.56,164.99,354.57,357.52,183.1,184.74
12,166.05,165.12,355.23,357.74,183.1,184.19
13,165.63,165.48,355.23,357.88,183.1,184.43
14,165.22,166.34,355.76,358.23,182.88,184.43
15,164.73,166.7,356.06,358.81,182.92,183.56
16,163.92,166.83,356.26,359.03,182.4,183.01
17,165.32,167.69,357.45,359.38,181.6,182.69
18,162.53,166.2,357.67,359.39,181.06,182.36
19,161.1,166.56,357.67,359.89,180.74,182.24
20,159.64,166.7,357.67,359.68,180.74,182.47
21,157.86,165.86,357.89,359.91,180.21,181.9
22,155.87,165.87,358.03,359.92,180.42,182.24
23,152.87,164.3,358.15,359.92,180.64,182.23
24,150.0,161.75,358.72,359.83,180.1,182.01
25,146.69,157.43,358.85,359.62,180.62,182.26
26,142.11,152.79,359.2,359.94,180.94,182.69
27,134.22,145.45,359.21,359.87,180.96,183.46
28,127.04,138.8,359.7,359.81,181.49,184.23
29,120.55,133.78,0.56,0.18,181.73,184.19
30,113.2,131.19,0.83,1.32,182.17,184.51
31,106.9,127.83,0.02,0.47,182.63,186.23
32,96.97,122.52,359.68,0.28,182.33,187.38
33,82.35,113.11,1.21,2.19,182.01,187.79
34,68.31,64.9,4.19,3.14,182.02,187.53
35,63.73,65.17,7.0,3.69,182.31,187.28
36,54.8,43.92,10.62,4.9,181.69,186.81
37,46.22,34.88,11.04,4.77,182.05,186.61
38,40.54,31.94,11.34,4.61,182.14,186.38
39,39.76,31.18,10.76,4.43,182.65,186.32
40,39.33,31.16,10.54,4.17,183.17,186.32
41,40.15,31.08,9.82,4.25,183.17,186.54
42,41.91,32.47,9.75,3.47,183.11,186.85
43,45.4,36.76,9.75,3.7,182.81,186.32
44,51.09,39.73,7.76,3.3,183.03,186.33
45,66.81,62.5,3.66,3.48,183.46,187.67
46,76.97,84.92,2.24,3.15,183.68,187.66
47,85.08,84.22,0.36,2.52,183.88,187.89
48,92.55,109.6,0.28,2.43,183.28,188.34
49,97.34,115.79,0.68,2.34,182.88,188.32
50,104.43,120.27,1.01,2.28,182.88,188.04
51,112.08,126.04,2.26,1.96,182.66,187.98
52,119.51,130.26,3.31,2.37,182.96,186.92
53,124.19,134.07,3.15,1.57,182.72,186.92
54,129.25,136.87,3.37,1.57,182.81,186.6
55,133.68,139.99,3.53,1.59,182.61,186.32
56,142.25,146.04,3.99,1.77,182.66,185.12
57,148.27,150.41,3.45,1.81,183.42,184.81
58,153.28,155.61,3.11,2.41,183.42,184.94
59,158.21,161.39,2.97,2.98,182.9,184.71
60,162.65,166.11,3.06,3.4,182.15,183.89
61,163.85,169.93,1.89,3.25,181.62,183.64
62,166.31,170.53,1.73,2.82,181.11,182.97
63,167.33,169.44,1.21,2.63,180.94,182.44
64,166.82,170.02,359.49,2.77,180.95,183.0
65,166.05,170.73,358.82,2.77,180.96,183.34
66,167.55,170.09,358.7,2.16,180.74,184.23
67,166.76,169.96,358.03,2.17,180.76,184.56
68,166.91,169.6,357.91,2.25,180.23,184.12
69,165.65,169.11,357.45,2.24,179.72,184.11
70,165.05,169.84,357.45,2.6,179.73,183.77
71,164.65,169.07,357.44,2.6,179.74,183.77
72,164.41,169.1,357.32,2.62,179.22,183.77
73,163.27,169.46,356.97,2.98,179.22,183.77
74,162.58,169.46,356.75,2.98,179.44,183.77
75,162.58,168.67,356.75,2.98,179.44,183.77
76,163.21,168.67,357.08,2.98,179.44,184.1
77,163.2,169.04,357.3,3.35,179.19,183.78
78,163.2,169.33,357.08,3.12,179.72,183.67
79,163.43,170.0,357.41,3.16,179.72,183.67
80,163.88,170.26,357.52,2.57,180.26,183.89
81,163.88,170.73,357.53,2.54,180.24,183.88
82,163.53,171.35,357.41,2.31,180.02,184.44
83,163.88,170.73,357.53,2.31,180.25,184.45
84,163.24,170.73,357.18,2.31,180.24,184.45
85,163.24,169.5,357.18,1.81,180.25,184.23
86,163.24,169.5,357.18,1.58,180.25,184.77
87,163.24,169.5,357.18,1.58,180.26,184.78
88,163.64,169.13,357.4,1.44,179.73,184.57
89,164.43,170.0,357.4,1.81,179.72,184.6
90,164.8,170.0,357.3,2.03,179.5,184.04
91,165.3,170.0,357.52,2.03,178.97,184.04
