frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,167.56,169.58,0.46,3.87,177.06,182.53
1,167.96,170.61,0.46,4.28,177.06,182.53
2,168.72,171.6,0.59,4.67,177.29,182.52
3,168.28,171.63,0.0,4.7,177.84,182.52
4,168.28,171.6,0.0,4.67,177.54,182.5
5,167.88,171.1,0.0,4.51,177.54,182.27
6,167.7,170.95,0.0,4.25,177.52,182.8
7,167.7,171.1,0.0,4.28,177.52,182.8
8,167.79,171.07,0.0,4.25,177.52,183.11
9,167.79,171.07,0.0,4.25,177.52,183.11
10,167.02,171.94,359.64,4.64,177.52,183.11
11,167.11,171.97,359.64,4.67,177.51,182.83
12,167.11,171.1,359.64,4.51,177.51,182.6
13,167.02,170.95,359.88,4.48,176.97,182.6
14,167.02,171.13,359.88,4.54,176.66,182.57
15,167.02,170.98,359.88,4.51,176.66,182.57
16,166.94,170.98,359.88,4.51,176.66,182.57
17,166.17,170.98,359.52,4.74,176.66,182.03
18,166.08,170.83,359.53,4.48,176.66,182.57
19,165.32,169.95,359.18,4.1,176.35,182.55
20,165.32,170.07,359.18,4.33,176.35,182.01
21,165.32,169.58,359.18,4.1,176.02,182.24
22,165.32,169.46,359.41,4.1,175.49,182.55
23,164.81,168.45,359.41,3.71,175.49,182.52
24,163.23,168.58,359.06,3.94,175.81,182.0
25,162.02,168.3,358.82,3.53,176.37,182.0
26,161.44,169.3,359.17,3.69,176.37,182.25
27,160.71,168.45,359.51,3.09,176.37,182.49
28,159.15,168.47,359.5,2.89,176.66,182.42
29,156.86,167.58,359.41,2.26,177.76,182.34
30,154.52,164.55,358.97,0.33,178.81,181.72
31,152.5,161.5,358.9,358.95,179.87,181.95
32,148.45,160.3,358.32,358.56,180.71,181.95
33,145.22,158.12,357.37,358.28,181.23,182.97
34,141.59,154.29,357.0,358.05,181.24,183.52
35,136.56,146.06,356.78,357.83,181.46,184.07
36,127.71,140.01,356.35,357.44,182.51,184.07
37,122.64,133.51,356.36,357.44,182.5,183.74
38,114.48,129.74,356.36,358.42,182.5,183.52
39,105.35,127.36,356.36,358.2,182.5,184.38
40,99.56,127.73,356.49,357.97,182.72,185.23
41,89.89,123.94,356.71,356.98,182.2,186.37
42,83.92,121.89,357.42,357.8,182.21,185.9
43,79.0,122.22,358.91,358.18,182.21,185.88
44,74.16,122.76,1.03,359.75,182.0,185.87
45,70.92,99.45,1.87,1.75,182.0,186.15
46,66.17,116.9,3.31,2.5,181.49,186.12
47,61.81,118.09,5.13,3.16,181.55,186.32
48,59.0,113.63,4.53,1.93,181.33,186.61
49,56.12,59.0,4.53,1.77,181.63,186.66
50,53.73,41.76,4.75,1.37,181.11,186.99
51,53.04,41.73,4.75,1.53,181.11,186.92
52,51.53,40.17,4.82,1.14,181.64,187.19
53,49.37,38.91,4.78,1.38,181.93,186.99
54,48.98,41.16,4.69,1.38,181.94,186.99
55,51.39,81.9,4.69,1.22,181.94,186.76
56,54.95,60.13,3.9,2.2,182.68,187.59
57,63.36,57.76,3.71,2.48,182.91,187.52
58,71.83,65.48,3.33,2.94,182.91,187.22
59,78.84,112.76,2.56,1.24,182.6,187.73
60,85.7,124.94,1.75,0.31,182.6,188.2
61,94.24,128.21,0.02,0.07,182.83,188.47
62,104.58,135.74,0.38,359.82,182.83,188.39
63,108.96,135.77,0.12,359.42,183.34,188.11
64,115.49,136.26,0.48,359.94,183.34,188.06
65,123.67,134.75,0.48,0.1,183.34,188.28
66,126.13,136.98,0.24,359.71,183.86,188.0
67,131.61,138.39,0.44,359.95,183.64,187.47
68,137.15,142.32,0.15,0.19,182.9,186.94
69,141.39,150.27,359.87,0.81,182.45,186.41
70,146.0,155.39,359.51,0.42,182.75,186.43
71,149.9,160.58,359.38,1.03,182.83,186.2
72,154.11,165.31,0.54,1.71,182.39,184.57
73,157.79,168.9,0.76,2.02,182.18,183.25
74,161.06,169.4,1.2,2.85,181.13,182.47
75,162.81,169.29,0.93,2.93,180.39,182.36
76,163.66,170.79,1.23,3.37,179.12,181.92
77,165.21,173.08,1.46,4.6,178.89,181.47
78,166.07,173.8,1.33,4.66,178.36,181.34
79,166.97,175.21,1.56,5.05,177.83,181.67
80,166.32,175.64,1.22,5.19,177.82,182.19
81,166.81,175.1,1.22,5.01,177.82,181.96
82,165.87,175.41,0.64,4.71,178.35,183.6
83,165.67,175.02,0.2,4.11,179.41,184.49
84,165.57,174.66,0.19,3.74,179.42,184.52
85,165.67,174.66,359.96,3.74,179.94,184.52
86,165.57,174.61,359.74,3.77,180.48,184.58
87,165.57,174.63,359.52,3.79,181.01,184.34
88,165.31,172.79,359.16,3.01,181.01,184.4
89,165.31,171.92,359.16,2.64,181.05,184.46
90,165.0,173.28,359.16,3.43,181.03,184.69
91,165.76,173.83,359.52,3.82,181.02,184.69
92,165.76,174.15,359.75,4.21,180.48,184.66
93,165.76,174.15,359.75,4.21,180.47,184.92
94,165.86,175.02,359.98,4.61,179.62,184.92
95,167.11,175.41,0.57,5.0,179.08,184.89
96,167.02,175.88,0.57,5.39,179.08,184.5
97,167.02,175.95,0.57,5.39,179.38,184.47
98,167.52,176.34,0.56,5.55,179.38,184.68
99,167.88,176.27,0.92,5.55,178.78,184.68
100,167.88,176.27,0.92,5.55,178.78,184.65
101,167.88,176.16,0.92,5.51,179.08,184.65
102,167.96,176.23,0.92,5.51,179.08,184.62
103,167.2,175.36,0.56,5.13,179.08,184.62
104,166.44,175.36,0.2,5.13,179.08,184.59
105,166.44,174.88,0.2,4.9,179.08,184.82
106,166.44,174.02,359.97,4.51,179.31,184.85
107,166.36,172.29,359.97,3.96,179.32,184.28
108,166.36,172.29,359.97,3.96,179.32,184.59
109,166.36,171.43,359.74,3.57,179.54,184.59
110,166.09,171.91,359.61,3.73,179.01,184.82
111,165.78,170.93,359.38,3.55,179.24,184.28
112,165.78,171.42,359.39,3.71,179.24,184.51
113,165.79,171.34,359.39,3.87,179.24,185.02
114,165.79,171.21,359.39,3.84,179.54,184.74
