frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,197.22,207.13,346.74,13.29,185.61,169.97
1,205.72,218.15,345.28,13.78,187.68,172.97
2,213.51,223.69,343.31,13.65,190.94,175.26
3,225.09,229.05,342.9,14.79,191.47,174.43
4,236.11,234.26,342.64,14.32,190.96,173.79
5,245.65,251.98,342.61,13.99,190.4,173.05
6,256.74,265.1,342.61,14.0,190.39,173.09
7,255.85,263.95,342.14,11.16,189.89,172.46
8,262.51,275.36,340.48,349.45,189.47,171.32
9,270.44,298.1,338.77,356.08,189.63,170.87
10,281.74,302.3,337.03,358.16,188.96,170.21
11,289.67,292.75,338.06,4.13,188.35,169.04
12,291.35,297.94,338.99,8.9,187.12,166.98
13,301.89,304.26,340.01,10.93,186.08,166.23
14,310.01,311.16,341.23,10.88,185.07,165.88
15,316.7,318.7,344.46,10.87,184.95,165.89
16,319.46,322.75,344.99,10.66,184.44,165.77
17,320.96,324.05,345.22,10.8,184.29,165.85
18,321.07,324.9,345.59,10.77,184.22,165.71
19,320.65,324.01,345.79,11.01,184.08,165.81
20,319.93,321.51,345.65,11.27,183.6,165.69
21,317.82,313.12,345.36,11.3,183.62,165.67
22,312.59,304.49,344.63,11.32,183.92,165.82
23,300.69,294.57,341.73,10.19,184.29,166.43
24,289.45,287.19,341.04,5.36,184.63,166.48
25,273.31,270.19,337.77,346.34,185.19,167.24
26,265.77,278.39,339.73,350.99,184.69,167.18
27,257.23,271.93,339.14,352.92,185.17,167.33
28,255.73,259.1,340.63,5.48,185.24,167.49
29,247.49,236.13,341.44,9.74,186.66,169.03
30,240.78,220.21,341.68,12.22,187.48,170.7
31,233.91,222.54,342.42,13.2,188.31,171.59
32,223.98,219.81,342.82,13.11,188.87,172.48
33,215.93,220.07,342.94,13.12,189.4,173.38
34,211.03,214.89,343.66,12.89,190.15,173.85
35,206.99,213.78,343.94,12.78,190.93,174.27
36,204.41,211.4,344.92,12.95,191.13,173.19
37,202.78,210.3,346.17,13.44,190.88,172.09
38,199.84,208.1,346.64,13.52,190.89,171.31
39,197.22,205.86,347.25,13.86,189.8,170.41
40,194.48,203.33,348.16,14.57,187.88,167.75
41,191.21,201.2,348.55,14.41,187.92,167.21
42,189.22,198.04,349.01,14.5,188.02,165.36
43,186.01,195.26,349.52,14.02,187.6,164.79
44,183.72,194.2,350.15,14.25,187.06,163.73
45,184.49,193.11,350.88,14.08,186.58,163.92
46,183.43,192.07,350.57,14.08,186.27,163.92
47,183.06,191.31,351.0,13.9,185.81,163.75
48,183.46,191.05,351.6,13.85,185.4,163.8
49,184.57,190.19,352.29,13.51,185.12,164.07
50,184.81,189.9,352.32,13.29,184.16,163.83
51,184.13,189.66,352.01,13.26,183.69,163.47
52,183.68,189.66,351.79,13.33,183.71,163.56
53,183.93,189.47,351.79,13.23,183.73,164.15
54,184.18,189.1,351.79,13.05,183.73,164.33
55,183.73,189.49,351.69,13.24,183.99,164.31
56,183.74,189.11,351.78,13.06,183.71,164.31
57,183.06,188.54,351.37,12.81,183.67,164.21
58,183.07,188.18,351.35,12.67,183.71,164.2
59,182.86,188.19,351.24,12.67,183.58,164.2
60,182.86,187.84,351.24,12.43,183.58,164.06
61,182.89,187.85,351.05,12.44,183.38,164.04
