frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,161.35,168.55,347.68,348.91,179.14,180.21
1,161.89,172.22,347.56,351.36,177.9,182.22
2,163.39,171.25,349.9,351.61,175.62,181.32
3,164.71,174.29,350.57,352.69,176.14,181.7
4,165.31,172.61,350.76,351.76,177.0,181.12
5,166.73,171.72,351.45,351.27,176.99,180.2
6,166.59,170.79,352.03,351.15,175.76,179.64
7,167.4,170.85,352.48,350.76,176.11,179.27
8,167.31,174.72,352.35,353.03,176.11,179.86
9,166.61,175.44,352.0,352.67,176.99,180.79
10,165.76,173.23,351.87,351.27,176.46,181.37
11,163.85,173.12,351.75,351.66,177.35,181.74
12,162.22,167.63,352.43,351.87,178.74,182.31
13,161.44,165.1,354.1,352.69,178.74,182.27
14,159.8,163.36,355.44,353.79,178.74,180.03
15,156.09,164.84,356.75,356.04,178.22,180.01
16,155.3,161.47,357.98,356.05,178.21,180.54
17,154.71,159.12,359.88,356.72,178.21,181.09
18,152.79,156.89,1.15,357.46,178.21,180.53
19,149.9,148.43,1.81,357.46,178.19,179.98
20,142.44,142.72,3.8,357.44,178.18,181.8
21,137.53,136.38,3.85,358.93,178.15,177.68
22,133.33,136.34,4.59,0.35,178.14,178.61
23,127.95,129.34,5.27,1.08,178.14,178.73
24,121.04,122.56,6.37,0.73,177.28,178.38
25,111.24,108.77,9.42,1.46,177.64,180.77
26,105.51,101.14,11.24,1.86,176.78,181.68
27,101.74,95.66,13.27,1.9,176.78,183.5
28,97.56,92.57,14.61,3.81,176.78,184.4
29,94.35,88.68,15.61,5.42,176.77,184.4
30,86.45,84.36,17.12,8.79,176.78,185.79
31,82.76,78.41,19.12,8.94,175.54,186.31
32,80.58,77.64,21.39,12.3,175.55,185.41
33,77.64,73.82,24.07,12.87,175.16,185.03
34,74.38,70.83,25.46,14.01,174.45,184.1
35,69.05,65.07,28.2,15.46,173.32,184.11
36,67.14,62.13,29.86,16.19,172.92,184.08
37,65.04,58.32,31.51,18.0,172.93,183.7
38,61.98,54.02,32.87,19.41,172.9,183.72
39,59.24,51.1,32.87,19.42,172.9,183.72
40,55.24,47.54,32.2,19.48,172.9,182.96
41,52.45,45.71,31.52,18.77,172.41,183.47
42,50.95,43.05,31.56,18.53,172.39,183.44
43,48.44,42.01,31.56,17.11,172.39,184.46
44,47.6,40.91,31.86,17.72,172.76,184.09
45,48.07,42.01,32.2,17.67,172.74,185.32
46,48.07,41.4,31.83,17.05,173.61,185.7
47,47.0,40.53,32.19,17.05,173.59,185.7
48,46.15,40.76,31.44,16.9,174.0,185.59
49,46.77,39.88,31.78,16.9,174.0,185.59
50,46.33,40.08,32.44,17.92,174.0,185.48
51,46.16,40.08,33.1,17.92,174.0,185.48
52,46.16,40.08,33.1,17.92,174.0,185.48
53,45.98,40.67,33.74,18.18,173.99,185.48
54,45.98,40.47,33.36,18.5,174.85,185.87
55,45.98,40.47,33.36,18.11,174.85,186.76
56,46.24,40.47,33.36,18.11,174.85,186.76
57,45.63,39.34,33.01,19.2,174.85,186.37
58,46.46,40.04,33.01,19.9,174.85,185.87
59,46.46,40.04,33.01,19.9,174.85,185.9
60,45.85,39.56,32.69,18.89,174.83,185.51
61,45.85,39.56,32.69,18.89,174.83,185.51
62,45.85,39.56,32.69,18.89,174.83,185.51
63,45.85,39.56,32.69,18.89,174.83,185.54
64,45.85,39.34,33.07,19.59,173.96,185.54
65,45.85,39.34,33.07,19.59,173.96,185.58
66,46.2,38.85,33.42,18.56,173.96,185.19
67,47.36,38.64,33.39,19.27,174.34,185.19
68,48.64,38.55,33.99,19.34,174.73,184.38
69,48.76,38.06,34.75,20.05,173.86,184.38
70,49.53,37.96,34.75,19.73,173.86,184.0
71,52.53,38.85,34.75,19.47,173.86,183.48
72,55.02,41.77,34.75,18.77,173.86,183.45
73,57.18,43.13,35.13,18.53,173.86,183.45
74,60.71,43.92,35.52,18.9,173.88,182.58
75,64.02,48.86,35.1,18.53,173.9,182.96
76,67.68,52.36,35.13,18.15,173.89,182.82
77,72.03,59.75,35.37,18.01,174.29,183.72
78,75.31,62.82,34.05,17.63,174.3,184.1
79,78.18,65.45,32.33,17.62,174.33,184.08
80,83.35,71.26,30.6,14.57,174.7,184.98
81,87.61,75.75,28.81,14.02,175.47,184.96
82,92.45,81.2,27.77,13.47,174.64,185.73
83,98.25,88.29,26.72,13.09,175.86,186.62
84,99.7,90.29,25.42,11.94,175.84,187.0
85,105.36,100.66,22.51,10.38,175.84,187.0
86,104.8,101.15,20.07,6.94,176.68,186.95
87,109.6,106.03,19.39,6.16,176.67,186.98
88,113.37,108.47,18.97,5.23,176.67,186.97
89,115.02,115.17,18.57,6.01,176.67,187.0
90,120.18,123.5,15.74,3.45,177.16,187.19
91,124.02,128.95,13.94,2.57,176.8,185.55
92,130.16,135.07,13.26,2.76,176.8,185.01
93,135.32,138.58,11.91,2.05,176.8,183.67
94,139.74,140.26,11.1,2.75,176.81,183.68
95,142.51,142.37,6.73,2.12,177.16,181.4
96,146.21,145.01,6.61,1.41,177.15,181.96
97,149.56,147.1,5.29,359.65,177.65,180.19
98,151.62,148.24,4.87,359.29,178.54,180.92
99,155.48,154.51,3.5,359.29,179.05,180.97
100,161.05,159.65,2.81,358.57,179.05,181.12
101,161.79,159.92,1.82,358.6,178.18,180.97
102,161.19,162.27,359.84,358.62,178.69,181.48
103,163.54,166.5,359.21,357.91,178.69,181.42
104,161.86,168.99,356.98,357.61,179.57,182.36
105,162.93,169.62,352.49,356.47,179.57,183.81
106,162.96,168.9,350.61,353.24,178.71,183.48
107,162.9,167.71,350.07,351.84,178.34,183.52
108,164.42,166.99,350.19,351.02,178.35,183.52
109,163.71,167.76,348.76,349.98,178.35,182.04
110,165.24,167.74,348.11,349.61,177.35,183.0
111,166.84,170.54,347.92,350.9,177.21,182.44
112,166.85,171.16,347.92,350.78,176.72,183.0
113,165.47,172.76,347.24,351.62,176.73,183.04
114,166.86,173.62,347.55,351.72,177.07,183.04
115,166.13,173.62,347.9,351.72,176.22,183.04
116,166.8,170.69,348.21,350.31,176.58,183.04
117,166.8,169.99,348.57,349.61,175.72,183.01
118,166.8,169.29,348.57,348.91,176.22,183.01
119,166.07,170.01,348.57,349.61,176.22,182.45
120,165.35,169.86,348.57,349.84,176.22,181.52
121,165.35,170.6,348.57,349.84,176.22,181.52
122,166.74,169.85,348.89,349.84,177.08,181.52
123,166.88,170.58,349.02,349.84,177.09,181.5
124,166.88,169.14,349.02,349.13,177.09,181.52
125,166.88,169.14,349.02,349.13,177.09,181.52
126,166.88,169.14,349.02,349.5,177.09,180.6
127,166.13,168.41,349.02,349.5,177.09,180.6
128,166.15,168.41,349.02,349.5,177.09,180.6
129,166.15,166.98,349.38,349.5,176.23,180.6
130,166.0,168.39,348.89,350.2,176.58,180.04
131,167.41,168.39,349.56,350.21,176.58,180.02
