frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,170.4,168.13,359.77,1.84,178.68,182.13
1,169.71,168.74,359.42,2.58,178.37,182.43
2,169.36,167.86,359.07,2.43,178.37,182.16
3,168.61,168.24,358.72,2.58,178.36,182.7
4,168.61,168.08,358.72,2.56,178.36,182.7
5,169.36,167.94,359.07,2.79,178.05,182.15
6,169.44,167.94,359.08,2.79,178.05,182.14
7,169.44,168.83,359.08,3.16,178.05,182.14
8,169.09,168.32,358.96,3.16,177.51,182.14
9,169.84,167.97,359.31,3.18,177.18,182.15
10,169.97,168.86,359.53,3.56,176.64,182.14
11,170.42,168.64,359.52,3.43,176.64,181.91
12,170.49,168.64,359.52,3.43,176.64,181.27
13,170.49,167.75,359.52,3.05,176.64,180.97
14,170.55,167.27,359.52,3.07,176.64,180.97
15,170.32,167.27,359.65,2.84,176.89,181.2
16,168.73,167.82,359.41,3.02,177.12,181.75
17,167.38,168.86,359.42,3.2,177.12,182.29
18,164.78,168.45,359.55,3.03,177.36,182.06
19,162.22,168.06,359.55,2.64,177.37,182.05
20,157.82,167.32,359.33,2.26,177.91,182.05
21,155.08,166.06,358.69,1.27,179.77,181.96
22,152.67,164.6,358.61,0.88,180.52,181.96
23,148.53,162.0,358.46,0.11,180.0,181.96
24,144.26,157.77,358.24,359.72,180.54,182.28
25,141.05,154.33,357.66,359.06,181.07,183.6
26,134.31,146.13,357.43,359.06,181.6,183.92
27,127.32,137.55,357.92,359.43,182.14,183.89
28,119.94,134.37,359.71,359.58,182.15,184.42
29,115.68,135.04,359.7,359.56,182.16,184.41
30,107.78,131.87,359.83,359.33,182.69,184.95
31,96.04,128.59,359.85,358.47,182.41,186.64
32,89.48,122.9,0.02,358.71,182.62,186.74
33,82.41,117.41,0.44,358.86,182.61,187.23
34,76.46,88.5,2.3,0.07,182.9,187.52
35,69.64,57.5,3.74,1.06,182.68,187.74
36,65.26,56.71,4.01,1.06,182.46,187.74
37,59.36,46.2,5.13,2.83,182.46,187.49
38,54.21,40.87,5.58,2.48,181.72,187.02
39,46.51,38.82,6.7,2.33,182.01,186.79
40,43.45,37.03,6.4,2.14,181.57,186.25
41,42.91,37.51,6.62,2.12,181.57,186.59
42,44.57,34.93,6.23,1.92,181.57,186.35
43,45.16,38.01,6.23,1.94,181.57,186.35
44,48.13,39.73,6.23,2.71,181.28,186.33
45,52.45,44.15,6.23,2.71,181.27,186.6
46,59.07,49.22,5.53,2.86,181.49,186.8
47,74.66,120.43,4.71,2.05,182.23,187.31
48,86.24,122.39,3.36,1.67,181.71,187.01
49,98.78,132.49,2.23,0.48,181.93,187.06
50,105.56,134.52,1.89,359.69,182.16,186.49
51,117.95,133.04,1.9,0.68,182.15,185.02
52,123.67,135.8,1.86,0.3,182.14,184.71
53,132.23,137.87,1.45,359.92,182.43,184.09
54,140.06,143.37,1.32,359.18,181.91,184.1
55,146.14,150.5,0.84,358.8,181.68,183.81
56,150.96,156.36,0.84,359.18,181.98,183.81
57,152.95,159.05,0.73,359.64,181.76,182.72
58,155.75,162.82,0.37,0.32,182.05,181.41
59,160.8,165.26,0.6,1.46,181.54,181.42
60,163.57,166.78,1.04,2.08,180.79,181.2
61,165.44,170.18,1.34,4.29,179.2,180.53
62,167.44,172.78,1.79,5.69,178.15,180.3
63,169.4,173.19,2.24,5.93,177.08,181.01
64,169.76,173.74,1.53,5.96,177.11,181.32
65,169.56,172.87,0.82,5.62,177.11,181.6
66,169.35,173.36,0.7,5.58,176.85,181.63
67,169.43,172.94,0.7,5.58,176.85,181.64
68,168.66,172.94,0.57,5.59,176.32,181.62
69,167.97,172.94,359.97,5.59,176.83,181.64
70,167.97,172.04,359.98,5.2,177.15,181.64
71,167.57,171.64,359.98,4.97,177.15,181.88
72,168.33,171.49,0.34,4.94,176.83,181.88
73,167.42,171.1,359.98,4.71,176.81,182.11
74,167.42,170.71,359.98,4.48,176.8,182.36
75,167.42,169.8,359.98,4.07,177.12,182.36
76,167.02,169.31,359.98,3.84,177.12,182.91
77,167.02,169.43,359.98,3.84,177.13,182.89
78,166.94,168.56,359.98,3.46,177.15,182.89
79,166.53,168.94,359.98,3.84,177.16,182.24
80,166.04,168.81,359.98,3.84,177.17,182.24
81,167.07,168.81,0.69,3.84,176.87,182.24
82,167.07,168.94,0.69,3.84,176.87,182.23
83,167.42,168.94,0.82,3.84,177.1,182.23
84,167.52,168.43,0.82,3.46,177.1,182.54
85,167.52,168.43,0.82,3.69,177.4,182.0
86,167.42,168.94,0.82,3.84,177.08,182.24
