frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,181.14,186.64,350.38,351.01,186.67,182.43
1,183.67,185.95,351.69,350.82,186.42,183.56
2,182.7,186.11,351.64,351.01,186.89,185.26
3,183.38,186.26,351.38,350.73,187.92,184.29
4,183.37,186.18,351.32,350.6,187.7,184.35
5,182.83,186.71,351.05,350.85,187.44,184.31
6,182.71,186.71,351.0,350.75,188.13,184.32
7,182.64,187.07,350.79,350.89,188.64,184.22
8,183.0,186.97,350.75,351.11,188.26,183.68
9,183.29,186.92,350.92,351.06,188.41,183.72
10,183.09,186.73,350.87,351.06,188.45,183.73
11,183.94,186.55,351.3,351.06,188.42,184.07
12,183.49,186.55,351.24,351.06,188.1,184.06
13,184.08,186.77,351.46,351.37,188.32,184.08
14,183.64,186.68,351.51,351.37,188.31,184.06
15,183.53,187.4,351.47,351.73,187.97,183.75
16,183.52,187.66,351.64,351.73,188.19,183.75
17,183.22,188.12,351.68,351.88,187.82,183.96
18,183.22,187.4,351.47,351.52,188.4,183.97
19,183.11,187.68,351.42,351.67,188.41,184.18
20,183.12,187.68,351.25,351.89,188.19,183.66
21,184.04,187.68,351.29,351.89,188.19,183.66
22,184.45,188.17,351.29,352.08,188.19,183.86
23,184.49,188.17,351.34,352.08,188.56,183.86
24,184.37,187.82,351.29,352.08,188.94,183.86
25,184.3,187.78,351.52,352.25,188.72,183.34
26,184.3,187.82,351.52,352.3,188.72,183.32
27,183.9,187.78,351.52,352.25,188.72,183.32
28,183.94,187.82,351.57,352.29,188.75,183.32
29,184.22,187.91,351.52,352.28,188.75,183.32
30,185.59,188.94,351.67,352.46,189.07,183.55
31,185.99,189.31,351.67,352.46,188.32,183.54
32,187.3,190.95,352.06,353.2,188.97,183.23
33,188.91,192.37,352.62,353.72,188.78,183.43
34,189.71,193.24,353.22,353.97,188.65,182.9
35,189.74,195.67,353.29,354.39,187.53,182.15
36,190.14,197.0,353.53,354.42,186.3,180.85
37,192.43,199.39,354.2,354.81,184.29,179.54
38,195.81,202.68,354.23,355.12,183.62,178.02
39,199.63,206.47,354.41,355.39,182.8,176.9
40,205.88,212.69,354.69,355.07,180.85,177.19
41,211.49,219.56,355.09,356.32,180.09,176.68
42,212.15,223.88,355.31,356.11,179.55,177.19
43,217.18,229.93,355.54,355.71,179.66,177.91
44,221.57,235.55,355.71,355.71,180.2,177.91
45,229.07,242.77,356.09,355.57,180.2,177.7
46,230.01,246.78,355.99,355.35,179.46,178.22
47,237.39,251.86,356.02,354.29,179.46,178.22
48,244.67,256.4,356.05,353.16,179.46,178.65
49,251.86,262.52,353.7,351.89,179.67,178.86
50,263.62,269.66,354.06,351.82,179.67,179.29
51,272.97,276.01,352.34,351.81,180.1,178.7
52,269.19,280.95,353.32,352.05,180.63,179.14
53,275.21,283.48,354.95,351.86,180.53,178.64
54,276.57,288.45,355.42,351.45,180.53,178.39
55,279.61,292.26,355.52,348.63,180.84,178.53
56,280.2,294.29,355.23,348.79,181.38,178.02
57,283.15,298.14,357.24,347.32,181.91,177.81
58,292.48,299.72,358.92,347.69,181.6,177.83
59,298.2,302.58,358.93,347.61,181.92,178.11
60,303.27,305.82,358.92,347.22,181.95,177.37
61,305.37,309.46,358.94,346.84,181.52,177.39
62,307.78,312.65,359.4,345.95,181.98,177.5
63,309.27,328.24,2.37,347.76,184.01,182.6
64,307.74,338.97,5.23,348.51,185.41,185.12
65,303.65,335.71,358.9,346.98,185.11,183.18
66,300.03,334.31,357.74,346.55,185.3,182.58
67,300.7,334.98,358.0,347.23,184.74,183.21
68,303.41,330.65,355.59,346.99,184.78,182.58
69,303.89,330.39,354.61,348.03,183.1,182.19
70,300.59,327.55,357.78,348.7,182.55,181.97
71,297.44,322.98,356.41,348.35,181.78,180.96
72,299.66,308.52,356.63,346.89,180.16,176.81
73,299.04,302.72,357.36,347.18,179.48,176.09
74,293.52,298.62,357.36,348.61,178.79,176.1
75,284.91,294.41,357.75,348.32,178.71,175.96
76,280.95,290.54,359.85,351.0,178.49,177.29
77,279.57,285.75,359.97,352.77,178.72,177.72
78,276.62,281.13,359.94,352.58,178.74,178.95
79,275.92,273.41,357.71,353.35,179.44,179.84
80,273.76,271.13,354.02,352.28,180.22,180.86
81,247.16,265.71,355.83,351.2,180.42,180.51
82,240.27,261.31,356.27,352.2,179.58,179.57
83,221.23,257.94,358.7,352.29,179.44,179.88
84,233.68,251.68,358.48,352.64,179.31,179.58
85,231.49,247.91,357.68,352.78,179.66,180.09
86,230.01,246.02,357.65,354.15,179.65,180.09
87,226.73,241.9,356.26,354.58,181.29,180.3
88,224.0,237.86,355.81,354.25,182.81,180.3
