frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
69,316.33,341.44,1.33,347.64,182.4,183.32
70,325.05,340.41,1.06,347.58,181.55,182.91
71,323.9,338.48,1.55,347.55,181.82,182.55
72,321.34,337.37,3.66,348.55,181.71,181.82
73,312.07,324.62,3.16,347.2,181.7,177.75
74,299.44,311.9,3.05,346.98,181.69,176.29
75,298.64,301.36,3.26,346.14,181.15,176.5
76,289.91,295.82,3.45,345.72,180.62,176.72
77,282.01,291.15,3.25,348.79,180.09,176.57
78,277.73,287.12,3.43,352.82,179.31,177.57
79,273.77,284.02,2.16,355.05,178.75,178.52
80,258.78,275.38,354.89,353.14,179.21,179.09
81,254.06,268.96,352.74,351.65,178.91,178.93
82,252.46,261.76,354.34,351.01,179.24,178.77
83,228.8,256.41,356.12,350.77,178.6,178.77
84,238.07,250.07,357.17,351.54,178.28,178.83
85,237.29,247.21,357.1,351.69,178.71,179.06
86,234.52,240.37,357.67,351.68,179.24,178.77
87,226.65,234.4,356.69,351.21,179.02,178.72
88,224.14,231.42,356.86,351.56,179.87,179.15
89,214.92,228.18,356.83,352.43,179.9,178.79
90,213.0,224.61,357.0,352.9,180.12,178.43
91,208.88,220.6,356.18,352.84,180.89,178.57
92,206.66,217.99,355.58,353.25,181.41,177.71
93,205.02,213.2,355.24,353.47,182.16,177.21
94,202.54,209.7,354.24,353.42,182.35,176.92
95,201.19,206.51,354.18,353.64,183.1,176.43
96,198.41,203.61,354.53,354.22,183.12,175.33
97,196.32,200.57,353.74,353.91,184.2,175.67
98,195.27,198.05,353.52,353.44,185.1,176.1
99,193.14,196.13,353.02,352.93,185.11,176.12
100,192.37,194.23,353.2,352.5,184.88,176.56
101,189.43,191.91,352.94,352.33,184.67,176.34
102,189.47,190.43,352.99,352.05,184.98,176.34
103,188.36,189.64,352.33,352.04,184.86,176.34
104,187.96,189.75,352.16,351.83,185.4,176.82
105,187.96,188.46,352.38,351.46,184.86,177.1
106,186.24,188.86,351.99,351.79,184.86,177.12
107,185.25,188.65,351.76,351.57,185.38,177.63
108,184.88,188.72,351.76,351.52,185.38,178.35
109,184.49,187.99,351.82,351.35,185.86,178.85
110,183.98,187.59,351.82,351.45,185.97,178.83
111,183.94,186.94,351.65,351.45,186.52,178.85
112,183.48,187.05,351.69,351.45,186.86,178.85
113,183.48,187.05,351.47,351.45,187.82,178.85
114,183.41,186.68,351.7,351.45,188.01,179.13
115,182.98,185.94,351.69,351.08,188.02,179.13
116,182.67,185.9,351.53,351.04,187.8,179.13
117,182.98,186.31,351.7,351.08,188.32,179.45
118,182.55,185.57,351.48,350.92,188.54,179.24
119,182.55,185.94,351.7,351.08,187.63,179.43
120,182.49,185.78,351.7,351.08,187.63,179.43
121,182.38,186.15,351.65,351.29,187.63,179.24
122,182.42,185.7,351.7,351.15,187.94,179.0
