frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,174.98,174.44,352.79,353.48,185.59,186.84
1,173.59,174.45,351.8,353.84,186.47,186.47
2,174.23,174.47,352.44,354.57,186.47,185.75
3,174.2,173.73,352.77,354.63,187.3,186.37
4,174.24,172.87,352.83,354.57,187.3,186.37
5,173.53,172.91,352.83,354.93,187.3,185.39
6,173.53,172.07,352.83,354.57,187.3,186.37
7,172.17,172.12,353.24,354.98,186.43,185.33
8,170.79,171.97,353.3,355.33,186.41,185.64
9,170.74,171.2,353.61,355.02,187.28,186.67
10,170.64,169.49,354.21,355.02,186.73,186.05
11,167.86,166.24,353.65,353.65,186.73,188.0
12,163.39,161.75,354.58,353.03,185.41,187.91
13,157.82,157.68,354.34,352.67,184.05,186.96
14,151.55,151.31,353.93,351.95,184.46,185.94
15,146.0,149.22,352.79,351.51,184.84,185.67
16,141.17,143.0,352.66,349.36,185.38,167.98
17,134.55,137.75,352.95,349.36,185.23,168.03
18,127.43,128.43,353.31,348.67,184.33,123.9
19,120.95,124.98,353.9,348.86,184.34,173.7
20,117.92,115.13,354.8,349.42,184.71,185.47
21,111.36,106.81,356.11,350.48,184.71,187.14
22,95.48,87.13,357.03,351.31,185.58,189.31
23,87.47,81.41,357.71,351.56,185.57,191.35
24,85.14,77.65,358.05,351.14,185.9,192.2
25,80.39,75.99,358.03,352.55,185.9,192.07
26,79.05,74.06,358.07,352.55,185.88,192.07
27,73.44,71.15,358.41,354.33,186.23,191.18
28,71.82,70.57,359.91,358.32,186.23,190.86
29,69.14,70.6,359.89,359.88,186.97,190.91
30,67.25,69.97,1.4,3.39,186.47,192.41
31,65.43,66.06,1.55,4.26,186.47,192.41
32,59.48,60.41,1.44,2.74,187.72,193.62
33,56.29,54.87,2.21,2.13,187.71,193.06
34,54.25,50.23,2.53,2.61,188.09,193.02
35,52.71,45.44,3.26,2.8,188.09,193.46
36,52.55,42.0,4.87,2.72,188.05,192.96
37,51.47,56.04,9.96,1.5,187.65,192.22
38,48.97,41.81,12.04,2.71,187.24,192.06
39,46.29,40.22,11.31,3.38,186.52,191.58
40,44.47,37.22,10.42,2.64,186.52,190.86
41,43.62,33.87,9.69,1.85,186.49,190.45
42,41.72,31.58,10.44,1.76,186.49,190.45
43,39.12,31.99,11.16,2.39,185.77,191.18
44,38.43,31.19,11.9,1.99,185.78,190.84
45,39.37,31.99,12.1,2.75,185.78,190.27
46,39.04,29.41,12.1,3.21,185.78,190.47
47,38.0,27.76,12.12,2.86,185.78,190.16
48,38.0,29.21,12.12,2.51,185.78,189.8
49,37.37,29.74,11.94,2.42,185.76,189.8
50,36.46,28.14,11.04,1.67,185.76,190.33
51,38.56,29.72,9.96,1.32,186.11,189.92
52,38.92,32.61,9.94,2.18,186.11,189.92
53,41.18,33.87,10.31,1.51,186.46,190.44
54,42.32,41.86,8.22,3.44,185.53,191.69
55,45.85,44.48,7.83,3.54,185.89,193.0
56,49.35,48.91,5.95,3.17,186.27,192.64
57,56.27,54.8,3.68,2.71,186.63,192.24
58,61.62,61.98,2.05,1.94,187.88,192.22
59,67.28,66.26,1.62,1.06,188.31,192.74
60,70.14,66.64,0.48,0.74,188.71,192.41
61,73.73,69.62,359.41,0.66,189.04,192.35
62,82.32,80.69,359.41,358.45,189.07,192.41
63,86.41,88.86,359.49,356.22,188.34,192.41
64,96.17,117.87,359.11,354.74,187.97,192.53
65,103.14,121.09,359.47,354.74,187.6,192.1
66,112.59,135.0,359.48,353.95,186.86,191.7
67,124.4,140.87,357.73,352.07,187.02,189.98
68,129.69,143.03,356.69,351.69,187.16,187.84
69,136.31,143.54,356.69,350.25,186.65,187.25
70,137.73,144.61,355.69,351.02,186.3,176.1
71,137.65,146.71,355.35,351.07,185.44,155.19
72,140.38,147.53,354.05,350.8,185.44,162.89
73,145.16,148.58,353.36,350.55,186.76,171.58
74,145.69,149.87,351.92,351.06,189.8,182.73
75,147.09,150.07,351.23,350.74,191.63,184.99
76,147.92,150.97,351.27,350.39,191.17,187.29
77,149.66,153.24,351.0,350.83,190.33,187.52
78,150.86,155.11,351.0,350.83,190.33,187.52
79,152.88,158.48,351.05,351.15,190.8,189.11
80,158.31,160.48,351.76,351.81,190.71,189.42
81,160.07,161.29,351.49,351.84,189.77,189.23
82,161.38,165.14,351.0,352.68,189.74,190.41
83,163.32,166.42,351.8,353.09,187.96,190.19
84,163.01,166.76,351.59,353.58,187.56,189.34
85,164.09,166.28,351.67,354.01,187.5,188.88
86,164.95,165.54,352.04,353.37,187.13,188.88
87,166.7,166.87,352.76,353.77,185.89,188.45
88,168.03,168.92,352.76,354.72,185.93,187.5
89,169.28,171.95,353.37,355.01,185.93,187.92
90,169.94,172.11,353.36,354.36,185.9,187.92
91,170.62,172.06,353.36,354.36,185.9,187.92
92,172.12,172.87,353.37,354.72,185.89,187.5
